Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
Johnson S.D.,Observations of hawkmoth pollination in the South African orchid Disa cooperi,1995,Nordic Journal of Botany,15,2,,121,125,,28,10.1111/j.1756-1051.1995.tb00128.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028982716&doi=10.1111%2fj.1756-1051.1995.tb00128.x&partnerID=40&md5=5c26205d37fe7266d796b83abd3f4a78,"Department of Botany, University of Cape Town, Rondebosch, 7700, South Africa","Johnson, S.D., Department of Botany, University of Cape Town, Rondebosch, 7700, South Africa","Johnson, S. D. 1995. Observations of hawkmoth pollination in the South African orchid Disa cooperi. ? Nord. J. Bot. 15: 121–125. Copenhagen. ISSN 0107–055X. Disa cooperi is a robust grassland orchid with long?spud white flowers which are strongly scented in the evening. Observations at a site in Natal province, South Africa showed that hawkmoths are frequent visitors to the orchid at dusk. The hawkmoth Basiothia schenki was an effective pollinator of D. cooperi; this hawk?moth has a medium length proboscis (x = 4.3 cm) which can be fully inserted into the nectar?containing spur of the orchid. Pollinaria are attached ventrally to the basal portion of the proboscis where it joins the head. Another hawkmoth, Agrius convolvuli, commonly foraged on nectar from D. cooperi, but did not carry pollinaria, probably because its proboscis is too long (x = 10 cm) to allow contact between the thick basal portion of the proboscis and the orchid column. Lips in Disa are typically linear and do not produce scent, thus the autapomorphic spathulate and scent?producing lip of D. cooperi indicates that hawkmoth pollination is derived in this species, probably from a long?proboscid fly pollinated ancestor. Copyright © 1995, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-0028982716
Nesher R.,Pollination Ecology and the Significance of Floral Color Change in Lupinus Pilosus L. (Fabaceae),1995,Israel Journal of Plant Sciences,43,2,,135,145,,15,10.1080/07929978.1995.10676599,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028979958&doi=10.1080%2f07929978.1995.10676599&partnerID=40&md5=d59ead6a09ccdfcc86b7efae9840b48a,"Department of Biology, University of Haifa — Oranim, Kiryat Tiv’on, 36006, Israel","Nesher, R., Department of Biology, University of Haifa — Oranim, Kiryat Tiv’on, 36006, Israel, Department of Biology, University of Haifa — Oranim, Kiryat Tiv’on, 36006, Israel","Floral color change was studied in Lupinus pilosus L. to elucidate its ecological significance for both the plant and the pollinators. It was found that the change in the banner spot from white to purple was enhanced by artificial pollination. White phase flowers offered more pollen as reward to foraging pollinators than did purple phase flowers. The changes in color and reward were recognized by the pollinators and affected their foraging behavior. Pollinators preferred pre-change flowers and avoided post-change ones, thus increasing the chance that white phase flowers would be pollinated. It is suggested that the increase in outcrossing rate caused by pollinator activity could be the advantage and the driving force for the evolution of the color change mechanism in L. pilosus. © 1995 Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-0028979958
"Kuchmeister H., Schmida A., Gottsberger G.","Phenology and pollination ecology of the desert plant Moricandia nitens (Brassicaceae) in the Negev, Israel",1995,Arid ecosystems,,,,157,171,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028881375&partnerID=40&md5=7833056698203835777505e372593ccf,,"Kuchmeister, H.; Schmida, A.; Gottsberger, G.","In Avdat most individuals flowered for about four months. The flowering period of the population was six months. Nectar was produced continuously and thus the flowers serve as a reliable reward for visiting insects. The number of flowers and fruits produced was related not only to individual plant size but also to environmental patterns of each microhabitat. M. nitens was visited and pollinated mainly by various solitary bees of the genera Anthophora, Eucera, Chalicodoma and Amegilla with long tongues. Smaller-sized solitary bees with short tongues also reached the nectaries by crawling into the flower tube. Nectar provides the main reward for most pollinators. Later in the season female bees began to also collect pollen while sucking nectar. Depending on weather conditions and due to the diurnal cycle of the plants, nectar production varied considerably and directly influenced bee foraging activity. Values for nectar production rate were lower than for nectar standing crop, probably linked with the physiology of flowers, whose nectar production may be stimulated and augmented after withdrawal of nectar by bees. Temperature, relative humidity, and nectar supply apparently determined bee visitation rate. -from Authors",,Article,,Scopus,2-s2.0-0028881375
BARTAREAU T.,"Pollination limitation, costs of capsule production and the capsule?to?flower ratio in Dendrobium monophyllum F. Muell. (Orchidaceae)",1995,Australian Journal of Ecology,20,2,,257,265,,12,10.1111/j.1442-9993.1995.tb00537.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028975917&doi=10.1111%2fj.1442-9993.1995.tb00537.x&partnerID=40&md5=df5a72ede945bbd306f5dffcdc0f904b,"Department of Botany and Tropical Agriculture, James Cook University of North Queensland, Townsville, Queensland, 4811, Australia","BARTAREAU, T., Department of Botany and Tropical Agriculture, James Cook University of North Queensland, Townsville, Queensland, 4811, Australia","Abstract In perennial plants, life?history theory suggests that natural selection should result in the optimization of fruit?to?flower ratios within the limits imposed by the trade?offs between resource allocation for present reproduction and future growth and reproduction. The tropical orchid Dendrobium monophyllum F. Muell., an epiphyte or lithophyte, offers no nectar rewards, is self?incompatible and has a capsule?to?flower ratio of about 1:14. The influence of pollination limitation and the costs of capsule production on capsule?to?flower ratios were assessed using experimental and field studies in which individual plants were observed for 3 years. Pollinators visited about 80% of flowers, and capsule production was significantly related to inflorescence size and pollinaria removal. About nine pollinator visits occurred per capsule. Pollinator visitation and capsule production did not vary significantly between years. The inflorescence size classes most successful in capsule production were also the most frequent in natural populations. The experimental supplementation of outcross pollen to flowers increased capsule set over controls by 45% within a year, but was limited to about 53%. A capsule?to?flower ratio of 1:2 in experimental plants significantly decreased the subsequent growth and flowering of individuals relative to controls. A capsule?to?flower ratio above 1:10 in naturally pollinated plants decreased flowering in the subsequent year. Thus, it is suggested than an increase in capsule production above 10% would not necessarily correlate with greater reproductive fitness because of the increased cost of capsule production. The capsule?to?flower ratio recorded in this study could be evolutionarily stable because of trade?offs between selection for pollinator attraction and the cost of capsule production. The production of surplus flowers appears to function in pollinator attraction and increases fitness through male function. Copyright © 1995, Wiley Blackwell. All rights reserved",capsule production; Dendrobium monophyllum; orchid; pollination limitation; resource allocation,Article,,Scopus,2-s2.0-0028975917
"Bronstein J.L., Hossaert-Mckey M.",Hurricane Andrew and a Florida fig pollination mutualism: resilience of an obligate interaction,1995,Biotropica,27,3,,373,381,,40,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029501270&partnerID=40&md5=91ad97461f0c27e408f1860b86b5e982,"Dept of Ecology & Evol Biology, Univ of Arizona, Tucson, AZ, USA","Bronstein, J.L., Dept of Ecology & Evol Biology, Univ of Arizona, Tucson, AZ, USA; Hossaert-Mckey, M., Dept of Ecology & Evol Biology, Univ of Arizona, Tucson, AZ, USA","Reports on the recovery of a Florida fig pollination mutualism devastated by Hurricane Andrew in August 1992. Damage to Ficus aurea included loss of all leaves and fruits and many branches, as well as the presumed local extinction of its pollinator Pegoscapus jimenezi. Within five months, however, fig flowering phenology and fig wasp abundance had recovered to near prehurricane levels. Unusual phenological traits of F. aurea may have aided in the rapid reestablishment of pollinator populations; also, the wasps may have previously underappreciated capacities for long distance movements. This study suggests that obligate interactions can be resilient to certain population-level catastrophes. -from Authors",,Article,,Scopus,2-s2.0-0029501270
Stace H.M.,"Protogyny, self-incompatibility and pollination in Anthocercis gracilis (Solanaceae)",1995,Australian Journal of Botany,43,5,,451,459,,7,10.1071/BT9950451,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029471978&doi=10.1071%2fBT9950451&partnerID=40&md5=5f5dfd110fd54dea92918fe1eb6f1163,"Botany Department, University of Western Australia, Nedlands, WA, 6907, Australia","Stace, H.M., Botany Department, University of Western Australia, Nedlands, WA, 6907, Australia","The pollination biology of A. gracilis was examined in glasshouse plants and natural populations. The species is both protogynous and pre-zygotically self-sterile (self-incompatible). Protogyny prevents autopollination (autogamous self-pollination), and self-incompatibility avoids geitonogamous self-fertilisation. This sequence is essential because prior selfing blocks the style with pollen tubes and prevents subsequent outcrossing. Flowers have no discernible daytime odour, the pollen is clumped and not easily shaken from opened anthers, and daytime insect visitors are rarely observed in the field. However in long-established populations, mast plants carry one or a few capsules during winter-spring and seeds per capsule are generally high. Reproduction of natural populations involves reliable pollinators of unknown identity, possibly small flies, bees or moths lured by a tiny amount of sucrose-rich nectar secreted by the hypogynous disc. It is not anomalous that A. gracilis has two devices for preventing self-fertilisation, protogyny and strong self-incompatibility, as both are functional aspects of the same outcrossing system. This is the first report of self-incompatibility in the Anthocercideae which is an old and apparently basal lineage in the Solanaceae. © 1995 CSIRO. All rights reserved.",,Article,,Scopus,2-s2.0-0029471978
"PETANIDOU T., DEN NIJS J.C.M., OOSTERMEIJER J.G.B., ELLIS?ADAM A.C.",Pollination ecology and patch?dependent reproductive success of the rare perennial Gentiana pneumonanthe L.,1995,New Phytologist,129,1,,155,163,,38,10.1111/j.1469-8137.1995.tb03019.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028977434&doi=10.1111%2fj.1469-8137.1995.tb03019.x&partnerID=40&md5=c233e16131ac8054bcf983c6bbd6048e,"Department of Ecology, School of Biology, Aristotle University, UPB 119, Thessaloniki, 540 06, Greece; Hugo de Vries Laboratory, University of Amsterdam, Kruislaan 318, Amsterdam, 1098 SM, Netherlands","PETANIDOU, T., Department of Ecology, School of Biology, Aristotle University, UPB 119, Thessaloniki, 540 06, Greece; DEN NIJS, J.C.M., Hugo de Vries Laboratory, University of Amsterdam, Kruislaan 318, Amsterdam, 1098 SM, Netherlands; OOSTERMEIJER, J.G.B., Hugo de Vries Laboratory, University of Amsterdam, Kruislaan 318, Amsterdam, 1098 SM, Netherlands; ELLIS?ADAM, A.C., Hugo de Vries Laboratory, University of Amsterdam, Kruislaan 318, Amsterdam, 1098 SM, Netherlands","The reproductive behaviour of Gentiana pneumonanthe L., a rare plant species in The Netherlands, was studied in a relatively large wet heathland population during summer 1989. The species co?occurred with the grass Molinia caerulea and co?flowered with Erica tetralix and Calluna vulgaris. The flowering period lasted from July to October, peaking in late August to late September. Flowers are protandrous. The species appeared to be self?compatible, but spontaneous self?pollination was strongly limited. Hand?crossing and hand?selfing resulted in the same amount of seed set as in natural pollination. Reproductive success was dramatically reduced late in the season. Pollination was achieved sternotribically by the species Bombus pascuorum, which visited the flowers for nectar. In the study area, three patch types were distinguished: co?dominated by Erica, by Calluna and Erica, and by Molinia, respectively. Frequency of visits to Gentiana was highest in the Erica?patch. However, this did not result in a higher seed set. In the Molinia?patch seed set was reduced. However, in the Molinia?patch the mean number of ovules was greater than in the others (as high as in plants raised indoors and in cross?pollinated plants). Fruits from the Calluna?patch had less ovules than those from the Erica?patch. We conclude that, in this remnant population, Gentiana is not pollination?limited. However, it is likely that in the Molinia?patch geitonogamy is frequent, which may lead to inbreeding depression. The greater number of ovules observed in Molinia?patches may reflect an excess of nutrients available there, relative to the Calluna?patch where there may be reduced water availability. Copyright © 1995, Wiley Blackwell. All rights reserved",bumblebee; Gentiana pneumonanthe; patch?dependent reproduction; pollination; seed set,Article,,Scopus,2-s2.0-0028977434
"Porat R., Halevy A.H., Serek M., Borochov A.",An increase in ethylene sensitivity following pollination is the initial event triggering an increase in ethylene production and enhanced senescence of Phalaenopsis orchid flowers,1995,Physiologia Plantarum,93,4,,778,784,,58,10.1111/j.1399-3054.1995.tb05131.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029152347&doi=10.1111%2fj.1399-3054.1995.tb05131.x&partnerID=40&md5=67e70211a602d3d6d90394ba3a78c88f,"Kennedy-Leigh Center for Horticulture Research, Faculty Agriculture, Hebrew Univ. of Jerusalem, P.O. Box 12, Rehovot, 76-110, Israel; Royal Veterinary and Agricultural Univ, Dept. of Agricultural Sciences, Section of Horticulture, Rolighedsvej 23, Frederiksberg, DK-1958, Denmark","Porat, R., Kennedy-Leigh Center for Horticulture Research, Faculty Agriculture, Hebrew Univ. of Jerusalem, P.O. Box 12, Rehovot, 76-110, Israel; Halevy, A.H., Kennedy-Leigh Center for Horticulture Research, Faculty Agriculture, Hebrew Univ. of Jerusalem, P.O. Box 12, Rehovot, 76-110, Israel; Serek, M., Royal Veterinary and Agricultural Univ, Dept. of Agricultural Sciences, Section of Horticulture, Rolighedsvej 23, Frederiksberg, DK-1958, Denmark; Borochov, A., Kennedy-Leigh Center for Horticulture Research, Faculty Agriculture, Hebrew Univ. of Jerusalem, P.O. Box 12, Rehovot, 76-110, Israel","Cut Phalaenopsis (Phalaenopsis hybrid, cv. Herbert Hager) flowers usually last about 2 weeks. Following pollination however, there is a rapid acceleration of the wilting process, which is completed within 2 days. The first event detected following pollination was an increase in ethylene sensitivity. This increased sensitivity began about 4 h after pollination and peaked 6 h later. A subsequent increase in ethylene production could only be detected 12 to 14 h after pollination. Treatment of the flowers with silver thiosulfate or 1?methylcyclopropene, both inhibitors of ethylene action, completely inhibited the pollination?induced increase in ethylene production and the enhanced senescence of the flowers. This indicates that the pollination?induced increase in ethylene production is a response to the existing ethylene. Treatment of flowers with calcium and its ionophore A23187, which increased ethylene sensitivity and protein phosphorylation, also promoted ethylene production and senescence of unpollinated flowers, EGTA, a calcium chelator, decreased the sensitivity of pollinated flowers to ethylene and delayed and decreased the pollination?induced increase in ethylene production. We suggest that the pollination?induced increase in ethylene sensitivity is the initial pollination?induced event triggering the enhancement of ethylene production, which leads to enhanced senescence of Phalaenopsis flowers. Copyright © 1995, Wiley Blackwell. All rights reserved",Ethylene sensitivity; Phalaenopsis hydrid; pollination; senescence,Article,,Scopus,2-s2.0-0029152347
"ARROYO J., DAFNI A.","Variations in habitat, season, flower traits and pollinators in dimorphic Narcissus tazetta L. (Amaryllidaceae) in Israel",1995,New Phytologist,129,1,,135,145,,62,10.1111/j.1469-8137.1995.tb03017.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028977439&doi=10.1111%2fj.1469-8137.1995.tb03017.x&partnerID=40&md5=3c5059b897be704b2231d8e9dd162fb0,"Departamento de Biología Vegetal y Ecología, Universidad de Sevilla, Sevilla, 41080, Spain; Institute of Evolution, University of Haifa, Haifa, 31905, Israel","ARROYO, J., Departamento de Biología Vegetal y Ecología, Universidad de Sevilla, Sevilla, 41080, Spain; DAFNI, A., Institute of Evolution, University of Haifa, Haifa, 31905, Israel","Narcissus tazetta shows a genetically?based discrete polymorphism for style length similar to that well known in heterostylous plants. Plants are either short? (S) or long?styled (1). In Israel, marsh populations are dominated by S plants and hill populations by L plants. Populations differ in size, flowering time and duration, flower orientation, inflorescence display, vegetative reproduction, and pollinators. The main visitors to flowers in marshes are hawkmoths, whereas in the hills they are visited by short?tongued insects: solitary bees and hoverflies. The pollination efficiency of these insects was investigated by studying foraging behaviour, visit rate, and pollen deposition on stigmas. Our findings are consistent with the hypothesis of lower efficiency of pollination of S flowers by short?tongued insects, resulting in the exclusion of this morph from the hills. Additionally, we considered the possibility that there might be pollination ecotypes corresponding to the two habitats (marsh and hill) and examined variation in a set of continuous flower traits related to pollination biology. Flower tube length was the only trait showing a distinct difference between the two habitat types. Although the concentration of nectar was not different between habitats, L flowers presented more concentrated nectar than S flowers. Such a difference in nectar concentration may he of adaptive value for the pollination of the L flowers by short?tongued pollinators in the hills. Copyright © 1995, Wiley Blackwell. All rights reserved",Ecotypic differentiation; flower polymorphism; heterostyly; nectar; pollination,Article,,Scopus,2-s2.0-0028977439
MACIOR L.W.,Pollination Ecology of Pedicularis in the Teton Mountain Region,1995,Plant Species Biology,10,2,,77,82,,13,10.1111/j.1442-1984.1995.tb00125.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029189449&doi=10.1111%2fj.1442-1984.1995.tb00125.x&partnerID=40&md5=a93a47fa7759c9f54351d12780229b00,"Department of Biology, University of Akron, Akron, Ohio, 44325-3908, United States","MACIOR, L.W., Department of Biology, University of Akron, Akron, Ohio, 44325-3908, United States","Abstract A field study of the pollination ecology of Pedicularis bractaosa, P. contorta, P. groenlandica, P. procera and P. racemosa was conducted in the Grand Teton Mountain area of North America. A total of 875 pollinating bumblebees (Bombus Latr.), including pollinators of Mimulus lewisii, Aconitum columbianum and Epilobium angustifolium, was collected and identified, and 575 corbicular pollen loads from them were microscopically analyzed. Pollinating behavior of insects was photographically recorded. The queen?to?worker ratio of pollinators on Pedicularis species decreased as the season progressed. Overall pollen?foraging constancy on Pedicularis ranged from 59% to 85% with a mean value of 74% for queens and 66% for workers. Highest frequencies of the nine bumblebee species on Pedicularis were 48% nectar/pollen foraging B. flavifrons+B. mixtus queens on P. bracteosa, and 72% pollen?foraging B. occidentalis workers on P. procera. Unlike the nectariferous P. procera flowers in the Colorado Rocky Mountains pollinated by hummingbirds and bumblebees, those in the Teton Mountains were nectarless and pollinated only by bumblebees. The pollination adaptation of these Pedicularis species in their respective communities suggests a product of continuing natural selection. Copyright © 1995, Wiley Blackwell. All rights reserved",Bombus; bumblebees; flower constancy; Pedicularis; pollination ecology,Article,,Scopus,2-s2.0-0029189449
"Wolf M., Shmida A.","Association of flower and pollinator activity in the Negev Desert, Israel",1995,Arid ecosystems,,,,173,192,,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028808439&partnerID=40&md5=ec855170bd4792f0863c920be25095c4,,"Wolf, M.; Shmida, A.","The seasonal abundance patterns of flowers and pollinators were not synchronized. No synchronization was found between blooming periods and activity periods of most flowers and pollinators associated in pollinating syndromes. Pollinators nevertheless generally foraged at the flowers associated with them in pollination syndromes, and bees partitioned flowers according to a flower tube-length and bee tongue-length hierarchy. The lack of synchrony between flowers and pollinators was explained as the result of unusually late rainfall within a generally unpredictable rainfall regime. The late rainfall ""decoupled' the main flowering season from the emergence and activity period of the pollinators. This decoupling, however, did not affect the floral preferences of the different pollinators. -Authors",,Article,,Scopus,2-s2.0-0028808439
"Valkonen J.P.T., Orrillo M., Slack S.A., Plaisted R.L., Watanabe K.N.",Resistance to viruses in F1 hybrids produced by direct crossing between diploid Solanum series Tuberosa and diploid S. brevidens (series Etuberosa) using S. phureja for rescue pollination,1995,Plant Breeding,114,5,,421,426,,15,10.1111/j.1439-0523.1995.tb00824.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989039146&doi=10.1111%2fj.1439-0523.1995.tb00824.x&partnerID=40&md5=0d89ffe81bcd97104ec3e7479dc610fb,"Department of Plant Pathology, Cornell University, Ithaca, New York, 14853, United States; Genetic Resources Department, International Potato Center, Apartado 1558, Lima, Peru; Department of Plant Breeding and Biometry, Cornell University, Ithaca, New York, 14853, United States; Department of Plant Production, PO Box 27, Viikki, FIN?00014, Finland; University of Helsinki, Finland","Valkonen, J.P.T., Department of Plant Pathology, Cornell University, Ithaca, New York, 14853, United States, Department of Plant Production, PO Box 27, Viikki, FIN?00014, Finland, University of Helsinki, Finland; Orrillo, M., Genetic Resources Department, International Potato Center, Apartado 1558, Lima, Peru; Slack, S.A., Department of Plant Pathology, Cornell University, Ithaca, New York, 14853, United States; Plaisted, R.L., Department of Plant Breeding and Biometry, Cornell University, Ithaca, New York, 14853, United States; Watanabe, K.N., Genetic Resources Department, International Potato Center, Apartado 1558, Lima, Peru, Department of Plant Breeding and Biometry, Cornell University, Ithaca, New York, 14853, United States","Resistance to potato viruses was examined in the F1 hybrids (TET) obtained from a cross between a diploid (2n = 24), tuber?bearing interspecific hybrid 87HW13.7 (Solanum tuberosum W231 ×S. multi?dissectum PI 473354) and a diploid (2n = 24), nontuber?bearing wild potato species (S. brevidens CPC 2451) using S. phureja IvP35 (2n = 24) for rescue pollination. The parental plants were susceptible to PVX, whereas two hybrids (TET38.2 and TET38.9) and S. phureja IvP35 reacted with hypersensitivity to PVX. Two hybrids (TET 38.9 and TET 38.12) were extremely resistant to PVY°, which was similar to S. brevidens and S. phureja IvP35, whereas the remaining two hybrids were moderately resistant to PVY°. No resistance to PVA and PLRV was observed in the progenies, in contrast to S. brevidens which was extremely resistant to PVA and PLRV. Hypersensitivity to PVX in two progenies suggested (1) integration by somatic translocation or heterofertilization and expression of genes from the rescue pollinator S. phureja IvP35, or (2) transgressive or complementary gene action. Copyright © 1995, Wiley Blackwell. All rights reserved",(di) haploid; rescue pollination; Solanum brevidens; Solanum phureja; somatic translocation; virus resistance,Article,,Scopus,2-s2.0-84989039146
"Karron J.D., Tucker R., Thumser N.N., Reinartz J.A.",Comparison of pollinator flight movements and gene dispersal patterns in mimulus ringens,1995,Heredity,75,6,,612,617,,43,10.1038/hdy.1995.180,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028994674&doi=10.1038%2fhdy.1995.180&partnerID=40&md5=784d44af3d29e70ee9412167f5fd73c5,"Department of Biological Sciences, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI, 53201, United States; Field Station, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI, 53201, United States","Karron, J.D., Department of Biological Sciences, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI, 53201, United States; Tucker, R., Department of Biological Sciences, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI, 53201, United States; Thumser, N.N., Department of Biological Sciences, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI, 53201, United States; Reinartz, J.A., Field Station, University of Wisconsin-Milwaukee, PO Box 413, Milwaukee, WI, 53201, United States","Pollinator movements and pollen-mediated gene dispersal were quantified in experimental populations of square-stemmed monkeyflower (Mimulus ringens), a wetland perennial herb with a mixed-mating system. Each population consisted of genets with unique multilocus combinations of homozygous genotypes, facilitating assignment of paternity to all sampled seeds. Replicate arrays were planted at each of three spacings spanning the range of densities typically observed in natural M. ringens populations. In all six arrays the distribution of gene dispersal distances differed significantly from the distribution of pollinator flight movements. The mean gene dispersal distance was 1.46 times as far as the mean pollinator flight distance. These differences were probably caused by pollen carryover as bumblebees visited up to 12 M. ringens plants on a single foraging trip. Although gene movements exceeded pollinator flight distances, estimates of neighbourhood size were consistently low, ranging from 1.66 to 5.53. Therefore, high levels of random local genetic differentiation are likely in this species. © 1995 The Genetical Society of Great Britain.",Gene dispersal; Mimulus ringens; Neighbourhood size; Paternity analysis; Pollen carryover; Pollinator movements,Article,,Scopus,2-s2.0-0028994674
Bronstein J.L.,The plant-pollinator landscape,1995,Mosaic landscapes and ecological processes,,,,256,288,,89,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028794872&partnerID=40&md5=123533eebeafe77c3e519f6f7a8ec782,,"Bronstein, J.L.","Pollinators feed on patchily distributed plants, forcing them to decide when to move between patches and when to switch plant species. The ""plant-pollinator landscape' is shaped by an interacting set of plant and pollinator attributes: flowering phenology sets the distance that pollinators need to travel between patches of a given species to obtain sufficient food, while the pollinators' search capacities and dietary specificity determines the likelihood that they can and will make that journey. These sets of traits do not vary independently, allowing us to identify several characteristic landscapes and the types of organisms that occupy them. This chapter describes five such landscapes, attempting in each case to determine whether phenological variation within plant species helps to explain the ability of pollinators to persist. The first two landscapes are occupied by highly specialized pollinators and (respectively) synchronously flowering and asynchronously flowering plants. Intraspecific phenological variation is likely to have critical consequences for pollinator persistence in these two landscapes. The third and fourth landscapes are occupied by relatively generalized pollinators and (respectively) synchronously flowering and asynchronously flowering plants. The former is probably the most common landscape, encompassing most temperate plant-pollinator interactions. Pollinators in these landscapes are less likely to be strongly influenced by phenological variation in any one of their resource plants, due to their ability to switch foods easily while remaining local. The fifth landscape is occupied by generalist pollinators that may migrate. Little is known about resource use of individual migrants, but it is possible that at least some of them rely on geographical gradients in flowering time of certain preferred species. -from Author",,Article,,Scopus,2-s2.0-0028794872
Hodges S.A.,"The influence of nectar production on hawkmoth behavior, self pollination, and seed production in Mirabilis multiflora (Nyctaginaceae)",1995,American Journal of Botany,82,2,,197,204,,112,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028993073&partnerID=40&md5=73e687d8d78dde8beab52d36c7dc8e0f,"Univ.GA,Dept Genet., Athens, GA 30602, United States","Hodges, S.A., Univ.GA,Dept Genet., Athens, GA 30602, United States",[No abstract available],,Article,,Scopus,2-s2.0-0028993073
"Silva W.R., Sazima M.","Hawkmoth pollination in Cereus peruvianus, a columnar cactus from southeastern Brazil",1995,Flora,190,4,,339,343,,29,10.1016/S0367-2530(17)30674-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029189379&doi=10.1016%2fS0367-2530%2817%2930674-6&partnerID=40&md5=44175d20de2aa6ff4e12ebb7379a9074,"Univ.Estadual Campinas,Dept Bot., Sao Paulo, 13083-970, Brazil","Silva, W.R., Univ.Estadual Campinas,Dept Bot., Sao Paulo, 13083-970, Brazil; Sazima, M., Univ.Estadual Campinas,Dept Bot., Sao Paulo, 13083-970, Brazil",[No abstract available],,Article,,Scopus,2-s2.0-0029189379
"Lehtila K., Syrjanen K.","Positive effects of pollination of subsequent size, reproduction, and survival of Primula veris",1995,Ecology,76,4,,1084,1098,,37,10.2307/1940917,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028975255&doi=10.2307%2f1940917&partnerID=40&md5=f8eceeda7f12587b3fd27f2fe729ddfd,"Univ.Turku,Dept Biol., Turku, 20500, Finland","Lehtila, K., Univ.Turku,Dept Biol., Turku, 20500, Finland; Syrjanen, K., Univ.Turku,Dept Biol., Turku, 20500, Finland",[No abstract available],,Article,,Scopus,2-s2.0-0028975255
Herrera C.M.,Microclimate and individual variation in pollinators: Flowering plants are more than their flowers,1995,Ecology,76,5,,1516,1524,,136,10.2307/1938153,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028975192&doi=10.2307%2f1938153&partnerID=40&md5=bce1a10b28f162b7165e2453fbaa1137,"CSIC,Estac.Biol.Donana, Sevilla, 41080, Spain","Herrera, C.M., CSIC,Estac.Biol.Donana, Sevilla, 41080, Spain",[No abstract available],,Article,,Scopus,2-s2.0-0028975192
"Suo Z., Hashizume H.","Flower-bearing habits, flowering, pollination, pollen production and pollen dispersal in Zelkova serrata Makino",1995,Nihon Ringakkai Shi/Journal of the Japanese Forestry Society,77,4,,332,339,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010123903&partnerID=40&md5=23e15d1640ceb3ac93c995abe472b214,"The United Grad. Sch. of Agric. Sci., Tottori Univ., Tottori 680, Japan; Fac. of Agric., Tottori Univ., Tottori 680, Japan","Suo, Z., The United Grad. Sch. of Agric. Sci., Tottori Univ., Tottori 680, Japan; Hashizume, H., Fac. of Agric., Tottori Univ., Tottori 680, Japan","Zelkova serrata is trimonoecious with male flowers, bisexual flowers and female flowers in regular sequence on a short shoot. The number of male, bisexual and female flowers on each short shoot was 22.6, 2.2 and 3.3 flowers on average, respectively. The number of flowers per short shoot and the sex ratio differed according to individual trees and to the positions of the tree crown. The number of stamens and the number of pollen grains contained in each anther were greater in male flowers than in bisexual flowers. It was estimated that the number of pollen grains per short shoot was 746,900 grains. Although flowering time differed among individual trees, the flowering of female flowers started earlier than that of male flowers. The flowering period of each tree was about eight days. The pollen dispersal started when the maximum temperature increased more than 15°C and most pollen grains were dispersed when air temperature increased and relative humidity decreased. The maximum number of fallen pollen grains per day was 1,206 grains/cm2 and the total number during flowering period was 3,190 grains/cm2. Pollen grains germinated on the hair of the stigma in such a way that the pollen tubes coiled round the hair, spiraled down and penetrated into the tissue of the stigma. In natural pollination, 141 pollen grains per stigma on average were observed. © 1995, THE JAPANESE FORESTRY SOCIETY. All rights reserved.",,Article,,Scopus,2-s2.0-85010123903
