Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Wist T.J., Davis A.R.",Floral structure and dynamics of nectar production in Echinacea pallida var. angustifolia (asteraceae),2008,International Journal of Plant Sciences,169,6,,708,722,,10,10.1086/533602,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47649087888&doi=10.1086%2f533602&partnerID=40&md5=008bb2603ac347f35db8de75343403fa,"Department of Biology, University of Saskatchewan, 112 Science Place, Saskatoon, SK S7N 5E2, Canada","Wist, T.J., Department of Biology, University of Saskatchewan, 112 Science Place, Saskatoon, SK S7N 5E2, Canada; Davis, A.R., Department of Biology, University of Saskatchewan, 112 Science Place, Saskatoon, SK S7N 5E2, Canada","The reproductive structure of the disk florets of Echinacea pallida var. angustifolia (Asteraceae) in relation to insect pollination was investigated using light, fluorescence, and scanning electron microscopy. The study of this self-incompatible species emphasized pollen production, pollen-stigma interactions, transmitting tissue, and vasculature within the style. Nectary structure and nectar production dynamics were also examined. Produced in the fused anther tubes, the trinucleate pollen with yellow pollenkitt was plentiful per floret, yielding a pollen : ovule ratio of 24,130. Encircling the style base at the ovary summit, the floral nectary possessed modified stomata whose pores, as well as nonstomatal gaps in the epidermis, provided apoplastic pathways for nectar escape and reabsorption. Phloem alone supplied the gland interior, the sieve element-companion cell complexes reaching up to the nectary epidermis. Nectar was hexose dominant, its volume and nectar-sugar quantity per floret peaking on the afternoon of the first day of anthesis until the morning of the second day. Nectar production only occurred in half of the florets for 3 d, rarely for 5 d. Potential honey production from fields of this species was estimated at 2.1-11.9 kg/ha. © 2008 by The University of Chicago. All rights reserved.",Floral nectar; Nectary; Pollen-stigma interactions; Pollination; Style,Article,,Scopus,2-s2.0-47649087888
"Classen-Bockhoff R., Heller A.",Floral synorganization and secondary pollen presentation in four marantaceae from Costa Rica,2008,International Journal of Plant Sciences,169,6,,745,760,,18,10.1086/588069,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45149086140&doi=10.1086%2f588069&partnerID=40&md5=61901ca7948095cb8b7946a2e49d83c6,"Institut für Spezielle Botanik, University of Mainz, 55099 Mainz, Germany","Classen-Bockhoff, R., Institut für Spezielle Botanik, University of Mainz, 55099 Mainz, Germany; Heller, A., Institut für Spezielle Botanik, University of Mainz, 55099 Mainz, Germany","The Marantaceae have one of the most spectacular pollination mechanisms, including proterandry, secondary pollen presentation, and an explosive style movement. Because the flower has only a single chance to become pollinated, floral structures and processes have to be precisely synorganized and synchronized. In this article, Calathea lutea, Calathea platystachya, Pleiostachya pruinosa (all Calathea clade), and Hylaeanthe hoffmannii (Maranta clade) from Costa Rica are investigated. Pollen is transferred from the anther to the style in late-bud stages. Depending on the arrangement of the respective parts, self-pollination in the bud is likely in P. pruinosa but is excluded in C. lutea. After pollen deposition, the buds elongate to twice their length, inducing the style's tension by differential growth. The representatives of the Calathea clade show a high mechanical tensioning of the backward-bent style (referred to as ""additional tension"" here). The four species differ in their floral structures in terms of the specific swellings and appendages of the hooded staminode, the position and shape of the trigger appendage, and the bending of the style. The specific utility of each of the novelties is explained, implying that the range of floral responses is much higher than the functional need. The species also differ in the sensitivity of the style release. Calathea lutea has the most robust flowers, followed by C. platystachya. Pleiostachya pruinosa has the most sensitive flowers, in which the style is usually releasing itself. Hylaeanthe hoffmannii differs from the three species in having a modified trigger structure, an almost straight instead of an overarched style, and less elaborate staminodes. The differences among the two groups are interpreted as a phylogenetic signal referring to the preliminary hypothesis that individual clades in the Marantaceae evolved different mechanical and electrophysiological constructions to hold the style under tension. © 2008 by The University of Chicago. All rights reserved.",Bud development; Explosive style movement; Floral diversity; Hooded (cucullate) staminode,Article,,Scopus,2-s2.0-45149086140
"Liu M.-H., Chen X.-Y., Zhang X., Shen D.-W.",A population genetic evaluation of ecological restoration with the case study on Cyclobalanopsis myrsinaefolia (Fagaceae),2008,Plant Ecology,197,1,,31,41,,23,10.1007/s11258-007-9357-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349156636&doi=10.1007%2fs11258-007-9357-y&partnerID=40&md5=c951064237dde14c790fb59429db18c8,"Department of Environmental Sciences, Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, East China Normal University, Zhongshan R (N.) 3663, Shanghai 200062, China; Tiantong State Field Observation and Research Station for Forest Ecosystems, Ningbo 315114, China","Liu, M.-H., Department of Environmental Sciences, Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, East China Normal University, Zhongshan R (N.) 3663, Shanghai 200062, China; Chen, X.-Y., Department of Environmental Sciences, Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, East China Normal University, Zhongshan R (N.) 3663, Shanghai 200062, China, Tiantong State Field Observation and Research Station for Forest Ecosystems, Ningbo 315114, China; Zhang, X., Department of Environmental Sciences, Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, East China Normal University, Zhongshan R (N.) 3663, Shanghai 200062, China; Shen, D.-W., Department of Environmental Sciences, Shanghai Key Laboratory for Ecological Processes and Restoration in Urban Areas, East China Normal University, Zhongshan R (N.) 3663, Shanghai 200062, China","The ultimate goal of ecological restoration is to create a self-sustaining ecosystem that is resilient to perturbation without further assistance. Genetic variation is a prerequisite for evolutionary response to environmental changes. However, few studies have evaluated the genetic structure of restored populations of dominant plants. In this study, we compared genetic variation of the restored populations with the natural ones in Cyclobalanopsis myrsinaefolia, a dominant species of evergreen broadleaved forest. Using eight polymorphic microsatellite loci, we analyzed samples collected from restored populations and the donor population as well as two other natural populations. We compared the genetic diversity of restored and natural populations. Differences in genetic composition were evaluated using measurements of genetic differentiation and assignment tests. The mean number of alleles per locus was 4.65. Three parameters (A, AR, and expected heterozygosity) of genetic variation were found to be lower, but not significantly, in the restored populations than they were in the natural populations, indicating a founder effect during the restoration. Significant but low FST (0.061) was observed over all loci, indicating high gene flow among populations, as expected from its wind-pollination. Differentiation between the two restored populations was smallest. However, differences between the donor population and the restored populations were higher than those between other natural populations and the restored populations. Only 13.5% and 25.7% individuals in the two restored populations were assigned to the donor population, but 54.1 and 40% were assigned to another natural population. The genetic variation of the donor population was lowest, and geographic distances from the restoration sites to the donor site were much higher than the other natural populations, indicating that the present donor likely was not the best donor for these ecological restoration efforts. However, no deleterious consequences might be observed in restored populations due to high observed heterozygosity and high gene flow. This study demonstrates that during the restoration process, genetic structures of the restored populations may be biased from the donor population. The results also highlight population genetic knowledge, especially of gene flow-limited species, in ecological restoration. © 2007 Springer Science+Business Media B.V.",Cyclobalanopsis myrsinaefolia; Ecological restoration; Evergreen broadleaved forest; Genetic differentiation; Genetic diversity; Microsatellites,Article,,Scopus,2-s2.0-44349156636
Kimball S.,Links between floral morphology and floral visitors along an elevational gradient in a Penstemon hybrid zone,2008,Oikos,117,7,,1064,1074,,19,10.1111/j.0030-1299.2008.16573.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749105343&doi=10.1111%2fj.0030-1299.2008.16573.x&partnerID=40&md5=6a85b6d337af61f1bf6fed2f3a930362,"Ecology and Evolutionary Biology, 321 Steinhaus Hall, Univ. of California, Irvine, CA 92697, United States; Ecology and Evolutionary Biology, Univ. of Arizona, PO 210088, Tucson, AZ 85721, United States","Kimball, S., Ecology and Evolutionary Biology, 321 Steinhaus Hall, Univ. of California, Irvine, CA 92697, United States, Ecology and Evolutionary Biology, Univ. of Arizona, PO 210088, Tucson, AZ 85721, United States","Hybrid zones can form when two species of plants hybridize along an environmental gradient. Changes in floral morphology across such a gradient and the degree of reproductive isolation can be influenced by pollinator behavior, but little is known about pollinator visitation to hybridizing species that receive visits from a diverse array of animals. I studied floral morphology, nectar rewards and pollinator visitation for Penstemon newberryi, P. davidsonii and their hybrids along an elevational gradient in the Sierra Nevada of California. Sixty-two floral visitor species were observed visiting plants, making this system highly generalized compared to previous studies of visitation in hybrid zones. Morphological measurements were used to construct a plant hybrid index and examine the correlation with elevation and with floral visitors. Using observations of floral visitors along the gradient, I performed an ordination to determine whether the pollinator community changed along with plant morphology. Plants varied in a clinal pattern along the elevational gradient. The visitor community varied incrementally with altitude, although visitors to Penstemon davidsonii were separated from those to P. newberryi and hybrids along the main ordination axis. Hummingbirds were only found at low and middle elevations, and small halictid bees were relatively more abundant at high elevations. Although there is some potential for ecological isolation in the pollinator community, 11 common pollinator species visited both parent species and could be contributing to hybrid formation. © 2008 The Authors.",,Article,,Scopus,2-s2.0-47749105343
"Bechar A., Gan-Mor S., Ronen B.",A method for increasing the electrostatic deposition of pollen and powder,2008,Journal of Electrostatics,66,07-Aug,,375,380,,3,10.1016/j.elstat.2008.03.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46249095760&doi=10.1016%2fj.elstat.2008.03.007&partnerID=40&md5=8ede1ae8f19b13ee08d4c6244d908066,"Institute of Agricultural Engineering, Agricultural Research Organization, The Volcani Center, P.O. Box 6, Bet Dagan, 50250, Israel","Bechar, A., Institute of Agricultural Engineering, Agricultural Research Organization, The Volcani Center, P.O. Box 6, Bet Dagan, 50250, Israel; Gan-Mor, S., Institute of Agricultural Engineering, Agricultural Research Organization, The Volcani Center, P.O. Box 6, Bet Dagan, 50250, Israel; Ronen, B., Institute of Agricultural Engineering, Agricultural Research Organization, The Volcani Center, P.O. Box 6, Bet Dagan, 50250, Israel","When a charged cloud of pollen approaches and penetrates a blooming tree, it typically deposits more pollen on the outer flowers than on the inner ones. A method was developed to improve penetration of charged pollen through the tree layers, by means of a previously developed electrostatic pollinator. Corona charging is used to charge the pollen cloud, which is then transported in an air stream. In the present study, an electrostatic ring (ESR) that reduces the amount of free ions and facilitates the penetration of the charged pollen was constructed and tested. An artificial tree was constructed and laboratory experiments were conducted to test and enhance the performance of the device. The results show that although electrostatic charging can enhance pollen deposition 28-fold, the ESR can increase it by a further 46% on a whole tree and by 83% on its internal parts. It was also found that the location of the ESR can drastically influence the amount of pollen deposition: for a given setup, with the ESR located at the electrode edge (0 mm) the pollen deposition was 76% higher than when it was located 40 mm behind the edge. © 2008 Elsevier B.V. All rights reserved.",Deposition; Electrostatic pollination; Electrostatic shielding; Pollen,Article,,Scopus,2-s2.0-46249095760
"Johnson L.M.K., Galloway L.F.",From horticultural plantings into wild populations: Movement of pollen and genes in Lobelia cardinalis,2008,Plant Ecology,197,1,,55,67,,6,10.1007/s11258-007-9359-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349108482&doi=10.1007%2fs11258-007-9359-9&partnerID=40&md5=2cc0acc2796457c03b2881f0aa1f6a66,"Department of Biology, University of Virginia, P. O. Box 400328, Charlottesville, VA 22903-4328, United States; Department of Biology, Chemistry, and Environmental Science, Christopher Newport University, 1 University Place, Newport News, VA 23606, United States","Johnson, L.M.K., Department of Biology, University of Virginia, P. O. Box 400328, Charlottesville, VA 22903-4328, United States, Department of Biology, Chemistry, and Environmental Science, Christopher Newport University, 1 University Place, Newport News, VA 23606, United States; Galloway, L.F., Department of Biology, University of Virginia, P. O. Box 400328, Charlottesville, VA 22903-4328, United States","Understanding the potential movement of genes from horticultural plantings into conspecific wild populations requires fundamental knowledge of pollen flow distances and of the siring abilities of genetically differentiated pollen types on local plants. We addressed these issues using Lobelia cardinalis, a native, hummingbird-pollinated species, which is available horticulturally both as wild types and cultivated varieties. Potential pollen and gene flow between relatively isolated populations were measured in an artificial array experiment. Potted plants were placed at discrete distances (50, 100, 500, and 1000 m) from either a local or one of three non-local potted pollen sources and scored for pollen and gene flow. Pollen movement was assessed with a dye analogue. The pollen source population did not significantly influence the results, but dye movement, fruit set, and to a lesser degree fruit volume declined with distance from the pollen source. Even at 1 km away from the pollen source, 20-50% of flowers set fruit, indicating substantial gene movement. Siring ability of four non-local pollen types on local plants was assessed by comparing paternity success when each type comprised 75, 50, and 25% of the pollen in controlled mixed load pollinations. Pollen type affected the percentage of non-local offspring. A cultivated variety of L. cardinalis showed poor siring success on the Virginia maternal plants at all mix ratios. Mating was random in mixes with Virginia pollen and pollen from geographically distant wild-type varieties. Finally, pollen from a neighboring county was significantly favored over local sires. These results demonstrate that pollen movement from horticultural plantings into native populations and the production of hybrid seed on native plants is possible in L. cardinalis. © 2007 Springer Science+Business Media B.V.",Crop-to-wild gene flow; Gene flow; Pollen competition; Pollen flow; Siring ability,Article,,Scopus,2-s2.0-44349108482
"Pufal G., Mayer C., Porembski S., Jürgens N.",Factors affecting fruit set in Aizoaceae species of the Succulent Karoo,2008,Basic and Applied Ecology,9,4,,401,409,,4,10.1016/j.baae.2007.06.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-44449141390&doi=10.1016%2fj.baae.2007.06.001&partnerID=40&md5=f733cdc1539e320a4d43f83bd6d3cea4,"University of Rostock, Institute of Bioscience, Department of Botany, Wismarsche Straße 8, 18051 Rostock, Germany; University of Hamburg, Biocentre Klein Flottbek and Botanical Garden, Hamburg, Germany","Pufal, G., University of Rostock, Institute of Bioscience, Department of Botany, Wismarsche Straße 8, 18051 Rostock, Germany; Mayer, C., University of Hamburg, Biocentre Klein Flottbek and Botanical Garden, Hamburg, Germany; Porembski, S., University of Rostock, Institute of Bioscience, Department of Botany, Wismarsche Straße 8, 18051 Rostock, Germany; Jürgens, N., University of Hamburg, Biocentre Klein Flottbek and Botanical Garden, Hamburg, Germany","By reducing the number of flowers and fruits, intense grazing activities of domestic livestock are considered to have negative effects on the plant recruitment of perennial plants in the Succulent Karoo, South Africa. In the present study, the fruit set of six perennial species belonging to the Aizoaceae was investigated under two different grazing intensities. Two species (Cheiridopsis imitans and Leipoldtia schultzei) were examined more closely to determine whether factors other than grazing impact fruit production of these plants. Apart from reproductive output, the population structure of these two species was explored in heavily and slightly grazed areas. For all investigated species, heavy livestock grazing was identified as a major threat to fruit production. Deviations from this pattern were recorded in a drought year, when harsh weather conditions reduced herd sizes dramatically and the usually high grazing pressure was alleviated. However, detailed analyses revealed that also other biotic factors can cause severe fruit and flower losses even exceeding that caused by grazing. Caterpillars of the noctuid moth, Diaphone eumela, and two rodent species, Otomys unisulcatus and Rhabdomys pumilio, proved to be further important herbivores of flowers and fruits. Experiments with caged plants, excluding livestock from grazing, confirmed though that livestock grazing definitely accounts for a continuous reduction of fruit production. Insufficient pollination success was another parameter reducing fruit set; however, this was almost exclusively observed under low grazing pressure. © 2007 Gesellschaft für Ökologie.",Cheiridopsis imitans; Herbivory; Lack of pollination; Land use; Leipoldtia schultzei; Livestock exclusion; Population structure,Article,,Scopus,2-s2.0-44449141390
"Wolf S., Moritz R.F.A.",Foraging distance in Bombus terrestris L. (Hymenoptera: Apidae),2008,Apidologie,39,4,,419,427,,51,10.1051/apido:2008020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-52649094259&doi=10.1051%2fapido%3a2008020&partnerID=40&md5=a5e37f7076ef6a39ef83193de49d3b89,"Institut für Biologie / Institutsbereich Zoologie, Martin-Luther-Universität Halle-Wittenberg, Germany","Wolf, S., Institut für Biologie / Institutsbereich Zoologie, Martin-Luther-Universität Halle-Wittenberg, Germany; Moritz, R.F.A., Institut für Biologie / Institutsbereich Zoologie, Martin-Luther-Universität Halle-Wittenberg, Germany","A major determinant of bumblebees pollination efficiency is the distance of pollen dispersal, which depends on the foraging distance of workers. We employ a transect setting, controlling for both forage and nest location, to assess the foraging distance of Bombus terrestris workers and the influence of environmental factors on foraging frequency over distance. The mean foraging distance of B. terrestris workers was 267.2 m ± 180.3 m (max. 800 m). Nearly 40% of the workers foraged within 100 m around the nest. B. terrestris workers have thus rather moderate foraging ranges if rewarding forage is available within vicinity of the nests. We found the spatial distribution and the quality of forage plots to be the major determinants for the bees foraging decision-making, explaining over 80% of the foraging frequency. This low foraging range has implications for using B. terrestris colonies as pollinators in agriculture. © 2008 INRA DIB-AGIB EDP Sciences.",Bumblebee; Decision-making; Foraging; Pollination,Article,,Scopus,2-s2.0-52649094259
"Cuevas E., Parker I.M., Molina-Freaner F.","Variation in sex ratio, morph-specific reproductive ecology and an experimental test of frequency-dependence in the gynodioecious Kallstroemia grandiflora (Zygophyllaceae)",2008,Journal of Evolutionary Biology,21,4,,1117,1124,,14,10.1111/j.1420-9101.2008.01530.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45149124819&doi=10.1111%2fj.1420-9101.2008.01530.x&partnerID=40&md5=6b50eef3dd930f15839bee1ed847c67e,"Facultad de Biología, Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Av. Francisco J. Mújica S/N, C.P. 58030, Michoacán, Mexico; Facultad de Biología, Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Michoacan, Mexico; Departamento de Ecología de la Biodiversidad, Estación Regional del Noroeste, Instituto de Ecología-UNAM, Hermosillo, Sonora, Mexico; Department of Ecology and Evolutionary Biology, University of California, Santa Cruz, CA, United States","Cuevas, E., Facultad de Biología, Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Av. Francisco J. Mújica S/N, C.P. 58030, Michoacán, Mexico, Facultad de Biología, Universidad Michoacana de San Nicolás de Hidalgo, Morelia, Michoacan, Mexico, Departamento de Ecología de la Biodiversidad, Estación Regional del Noroeste, Instituto de Ecología-UNAM, Hermosillo, Sonora, Mexico; Parker, I.M., Department of Ecology and Evolutionary Biology, University of California, Santa Cruz, CA, United States; Molina-Freaner, F., Departamento de Ecología de la Biodiversidad, Estación Regional del Noroeste, Instituto de Ecología-UNAM, Hermosillo, Sonora, Mexico","An enduring puzzle in gynodioecious species is the great variation in female frequency seen among populations. We quantified sex ratio in 44 populations of gynodioecious Kallstroemia grandiflora. Then, we measured pollinator visitation, pollen deposition, autonomous selfing rate and pollen limitation of females. Finally, using experimental populations, we tested whether female fitness responds to the frequency of female plants. We found broad variability in sex ratio among populations (0-44% female). Hermaphrodite flowers received more pollinator visits and pollen grains than females, and bagged hermaphrodite flowers produced fruits. However, we found no evidence of pollen limitation in females. In experimental populations, female plants showed no evidence of frequency-dependent pollinator visitation, fruit set, seed set or total seed mass. These results do not support frequency-dependent variation in fitness as a major mechanism affecting female frequencies in K. grandiflora. Within the context of this study, pollinators are abundant and pollinator movement appears to operate at a large enough scale to overcome the potential reproductive disadvantages of producing solely female flowers. © 2008 The Authors.",Frequency-dependent selection; Gynodioecy; Kallstroemia; Male sterility; Melissodes; Pollen limitation; Sonoran Desert,Article,,Scopus,2-s2.0-45149124819
Feldman T.S.,"The plot thickens: Does low density affect visitation and reproductive success in a perennial herb, and are these effects altered in the presence of a co-flowering species?",2008,Oecologia,156,4,,807,817,,26,10.1007/s00442-008-1033-y,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46949100588&doi=10.1007%2fs00442-008-1033-y&partnerID=40&md5=15650e405e8f9cdaddf9b6a0ad1b160e,"Biology Department, Duke University, Box 90338, Durham, NC 27708-0338, United States; Plant Biology Division, Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401-2124, United States","Feldman, T.S., Biology Department, Duke University, Box 90338, Durham, NC 27708-0338, United States, Plant Biology Division, Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401-2124, United States","Plants may experience reduced reproductive success at low densities, due to lower numbers of pollinator visits or reduced visit quality. Co-occurring plant species that share pollinators have the potential to facilitate pollination by either increasing numbers of pollinator visits or increasing the quality of visits, but also have the potential to reduce plant reproductive success through competition for pollination. I used a field experiment with a common distylous perennial (Piriqueta caroliniana) in the presence and absence of a co-flowering species (Coreopsis leavenworthii) in plots with one of four different distances between conspecific plants. I found strong negative effects of increasing interplant distance (related to conspecific density) on several components of P. caroliniana reproductive success: pollinator visits to plants per plot visit, visits received by individual plants, conspecific pollen grains on stigmas, outcross pollen grains on stigmas, and probability of fruit production. Although P. caroliniana and C. leavenworthii share pollinators, the co-flowering species did not affect visitation, pollen receipt or reproductive effort in P. caroliniana. Pollinators moved very infrequently between species in this experiment, so floral constancy might explain the lack of effect of the co-flowering species on P. caroliniana reproductive success at low densities. In co-occurring self-incompatible plants with floral rewards, reproductive success at low density may depend more on conspecific densities than on the presence of other species. © 2008 Springer-Verlag.",Allee effect; Co-flowering; Density; Pollen receipt; Reproductive success,Article,,Scopus,2-s2.0-46949100588
"Codesido V., Fernández-López J.","Juvenile genetic parameter estimates for vigour, stem form, branching habit and survival in three radiata pine (Pinus radiata D.Don) progeny tests in Galicia, NW Spain",2008,European Journal of Forest Research,127,4,,315,325,,12,10.1007/s10342-008-0207-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45549093308&doi=10.1007%2fs10342-008-0207-9&partnerID=40&md5=d23d9d0cde9b56f9d537771fd278a6ac,"Departamento de Producción Forestal, CINAM-Lourizón, 36080 Pontevedra, Spain","Codesido, V., Departamento de Producción Forestal, CINAM-Lourizón, 36080 Pontevedra, Spain; Fernández-López, J., Departamento de Producción Forestal, CINAM-Lourizón, 36080 Pontevedra, Spain","Individual and family heritabilities, as well as phenotypic and genetic correlations were estimated 2 and 3 years after plantation, in progeny tests carried out in plantations of open-pollinated Pinus radiata D.Don progeny located at three different sites in Galicia (NW Spain). The following factors were considered: survival, growth (free growth, height, diameter, volume, height/diameter ratio), form (number of branches, number of whorls, number of branches per whorl, number of branches per tree height meter, number of ramicorn branches, diameter of the thickest branch, internode length, branch angle, stem straightness, stem sinuosity, number of forks) and resistance (frost and insect resistance). Each plantation contained 50 female parents that had been selected as plus trees in genetically unimproved plantations in Galicia, as well as 6 female parents selected from the radiata pine breeding programme in the Basque Country (northern Spain) and two commercial lots of seed from Galicia, as controls. Individual heritabilities varied from low to high levels for each trait studied. Family heritabilities followed similar trends for individual heritabilities, but were of much greater magnitude. The results suggested that all traits except the number of branches per whorl and insect resistance could be expected to respond to selection based on individual performance. The less heritable traits could be improved by progeny testing. Height and diameter were strongly and positively correlated, and both traits were also correlated with the number of branches, the number of whorls and the branch diameter. The results are compared with previously published data and discussed in relation to the implications for breeding activities. © Springer-Verlag 2008.",Breeding programme; Heritability; Juvenile selection traits; Phenotypic and genetic correlation,Article,,Scopus,2-s2.0-45549093308
"Raimúndez-Urrutia E., Avendaño L., Velázquez D.",Reproductive biology of the morning glory Merremia macrocalyx (Ruiz & Pavon) O'Donnell (convolvulaceae),2008,Journal of the Torrey Botanical Society,135,3,,299,308,,7,10.3159/08-RA-027.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-53949099637&doi=10.3159%2f08-RA-027.1&partnerID=40&md5=594341cfa80a8298eed2f0b723718398,"Departamento de Biología de Organismos, División de Ciencias Biológicas, Universidad Simón Bolívar, Caracas, Venezuela","Raimúndez-Urrutia, E., Departamento de Biología de Organismos, División de Ciencias Biológicas, Universidad Simón Bolívar, Caracas, Venezuela; Avendaño, L., Departamento de Biología de Organismos, División de Ciencias Biológicas, Universidad Simón Bolívar, Caracas, Venezuela; Velázquez, D., Departamento de Biología de Organismos, División de Ciencias Biológicas, Universidad Simón Bolívar, Caracas, Venezuela","Merremia macrocalyx is a vine that grows over other plants or as a low creeper and is considered a weed of important crops. Study of its reproductive biology showed that its flowers comprise the typical features of the melittophilous pollination syndrome. Anthophoridae, Apidae, and Halictidae were its main floral visitors. Merremia macrocalyx showed a mixed mating system with features that promote outcrossing while allowing some autogamy. Floral biomass was allocated mainly to the corolla (attraction) which, together with the presence of herkogamy and protandry, favors out-crossing. Nevertheless, it is self-compatible and partially autogamous due to the position of anthers above the stigma. Foraging behavior of pollinators could also facilitate deposition of self pollen on the stigma. Ovule abortion was the main predispersal loss of potential seed production, closely followed by flower and fruit abortion. Predispersal seed predation and seed abortion were relatively low. Specimens of Megacerus flabelliger (Bruchidae) were found emerging from the seeds as well as some wasps belonging to families recognized as parasitoids. The mixed mating system showed by Merremia macroclayx, together with its pollination by generalist bees, provides advantages for its development as a weed.",Facultative autogamy; Megacerus flabelliger; Melittophily; Merremia macrocalyx; Mixed mating system; Self-compatibility; Weed,Article,,Scopus,2-s2.0-53949099637
"Ci X.-Q., Chen J.-Q., Li Q.-M., Li J.",AFLP and ISSR analysis reveals high genetic variation and inter-population differentiation in fragmented populations of the endangered Litsea szemaois (Lauraceae) from Southwest China,2008,Plant Systematics and Evolution,273,03-Apr,,237,246,,19,10.1007/s00606-008-0012-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-48349091275&doi=10.1007%2fs00606-008-0012-4&partnerID=40&md5=cc1e07fdb0b26e1fb6d6da221f0d61a4,"Laboratory of Plant Phylogenetics and Conservation Biology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming, Yunnan 650223, China; Graduate School, Chinese Academy of Sciences, Beijing 100039, China; 88 Xuefu Rd., Kunming, Yunnan 650223, China","Ci, X.-Q., Laboratory of Plant Phylogenetics and Conservation Biology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming, Yunnan 650223, China, Graduate School, Chinese Academy of Sciences, Beijing 100039, China; Chen, J.-Q., Laboratory of Plant Phylogenetics and Conservation Biology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming, Yunnan 650223, China, Graduate School, Chinese Academy of Sciences, Beijing 100039, China; Li, Q.-M., Laboratory of Plant Phylogenetics and Conservation Biology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming, Yunnan 650223, China; Li, J., Laboratory of Plant Phylogenetics and Conservation Biology, Xishuangbanna Tropical Botanical Garden, Chinese Academy of Sciences, Kunming, Yunnan 650223, China, 88 Xuefu Rd., Kunming, Yunnan 650223, China","Litsea szemaois (Lauraceae) is an endemic and endangered species from the tropical rain forests of Xishuangbanna, southern Yunnan, SW China, but habitat fragmentation, especially exacerbated by rubber planting, has caused a decline in population size of the species. AFLP and ISSR were used to investigate the genetic diversity and population structure of eight populations from across its known distribution. Three AFLP and ten ISSR primer combinations produced a total of 203 and 77 unambiguous and repeatable bands respectively, of which 164 (80.8%) and 67 (87.0%) were polymorphic for the two markers. These two markers showed that Litsea szemaois exhibits comparatively high genetic diversity at species level (heterozygosity (hs) = 0.2109) relative to some other Lauraceae. Most of the genetic variation was partitioned within populations, but genetic differentiation between populations was significant and relatively high (? st = 0.2420, ?B= 0.1986) compared with other tropical plants. The genetic characteristics of L. szemaois may be related to its outbreeding system, insect pollination and fragmented distribution. Because L. szemaois is dioecious and slow to mature, ex situ conservation across its genetic diversity is unlikely to succeed, although seedlings grow well under cultivation. Thus, in situ conservation is very important for this endangered species, especially as only 133 adult individuals are known in the wild. In particular, the Nabanhe and Mandian populations should be given a high conservation priority due to their higher genetic diversity, larger population size and better field condition, but wider sampling is required across all populations to determine additional areas with significant genetic conservation value. © 2008 Springer-Verlag.",AFLP; Endangered species; Genetic diversity; ISSR; Litsea szemaois; Population differentiation,Article,,Scopus,2-s2.0-48349091275
