Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
Lammerink J.,A New Biotype of Cabbage Aphid (Brevicoryne Brassicae (L.)) on Aphid Resistant Rape (Brassica Napus L.),1968,New Zealand Journal of Agricultural Research,11,2,,341,344,,22,10.1080/00288233.1968.10431433,https://www.scopus.com/inward/record.uri?eid=2-s2.0-7344223685&doi=10.1080%2f00288233.1968.10431433&partnerID=40&md5=c29a5d66dbaf16dc0f880eaf6730829b,"Crop Research Division, Lincoln, Department of Scientific and Industrial Research, Private Bag, Christchurch, New Zealand","Lammerink, J., Crop Research Division, Lincoln, Department of Scientific and Industrial Research, Private Bag, Christchurch, New Zealand","The reaction of young plants of five varieties of Brassica naplIs L. to Brevicoryne brassicae (L.) from two sources was investigated in a glasshouse. Source I was a nonnal crop of Aphid Resistant rape carrying a small aphid population; source II was a severely-attacked crop of Aphid Resistant rape. Aphids from both sources caused severe leaf curling in Broad Leaf Essex rape, and those from source II caused medium to severe leaf curling in the varieties Aphid Resistant and Rangi rape, and Calder and Sensation swede. Some plants of an open-pollinated progeny of a naturalised rape plant were resistant to leaf curling caused by aphids from source II. The aphids from the two sources have been designated biotype NZ-I and biotype NZ-2; the latter is the first biotype of B. brassicae to attack Aphid Resistant rape severely. © 1968 Taylor & Francis Group, LLC. All rights reserved.",,Article,,Scopus,2-s2.0-7344223685
Watts L.E.,The Inheritance of Stem-Edibility in Marrow-Stem Kale,1968,New Zealand Journal of Agricultural Research,11,2,,261,266,,,10.1080/00288233.1968.10431425,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945604113&doi=10.1080%2f00288233.1968.10431425&partnerID=40&md5=5e1290586eeb177a3abcece78bcdc03f,"Crop Research Division, Lincoln, Department of Scientific and Industrial Research, Private Bag, Christchurch, New Zealand","Watts, L.E., Crop Research Division, Lincoln, Department of Scientific and Industrial Research, Private Bag, Christchurch, New Zealand","Improvement in the edibility of giant-stem kale (assessed as tenderness of stem) has been sought by three breeding techniques: (a) single-plant progenies from mass-pollination; (b) pair-crossing; and (c) inbreeding. Stem tenderness was quantitatively inherited, genetic effects being largely additive, with slight dominance of the more tender stems. Significant maternal effects were evident in the progenies of pair-crosses. The greatest advances from selection were shown by the inbred progenies, but as edibility has undergone little objective selection in the past it is also possible to make worthwhile gains by mass-pollination of selected plants. © 1968 Taylor & Francis Group, LLC. All rights reserved.",,Article,,Scopus,2-s2.0-84945604113
Watts L.E.,Natural cross-pollination and the identification of hybrids between botanical varieties of Brassica oleracea L.,1968,Euphytica,17,1,,74,80,,4,10.1007/BF00038968,https://www.scopus.com/inward/record.uri?eid=2-s2.0-16244411873&doi=10.1007%2fBF00038968&partnerID=40&md5=cb30ae68e32bad29b46a645b9b3e68df,"Crop Research Division, Department of Scientific and Industrial Research, Lincoln, New Zealand","Watts, L.E., Crop Research Division, Department of Scientific and Industrial Research, Lincoln, New Zealand","Five botanical varieties of Brassica oleracea were grown in isolated groups of three plants. The sets of three varieties were chosen in such a way that the male parents of single plant progenies could be identified. Identification of hybrids and selfs in the progenies proved to be easy and accurate. The mean levels of cross-pollination were: sprouting broccoli 95%, kohl-rabi 91%, kale 83%, cabbage 73% and Brussels sprout 72%. There was little relationship between the self-compatibility of plants and their degree of cross-fertilisation as any natural tendency towards self-pollination appeared to be swamped by the presence of abundant 'foreign' pollen. © 1968 H. Veenman En Zonen N.V.",,Article,,Scopus,2-s2.0-16244411873
"Cleij G., de Bock T.S.M., Lekkerkerker B.",Crosses between Beta intermedia bunge and B. vulgaris L.,1968,Euphytica,17,1,,11,20,,7,10.1007/BF00038961,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250528067&doi=10.1007%2fBF00038961&partnerID=40&md5=899f5be0514c0d7cc6b5a7c958dbbaee,"Foundation for Agricultural Plant Breeding (S.V.P.), Wageningen, Netherlands","Cleij, G., Foundation for Agricultural Plant Breeding (S.V.P.), Wageningen, Netherlands; de Bock, T.S.M., Foundation for Agricultural Plant Breeding (S.V.P.), Wageningen, Netherlands; Lekkerkerker, B., Foundation for Agricultural Plant Breeding (S.V.P.), Wageningen, Netherlands","A tetraploid annual male sterile form of Beta vulgaris L. (2n=4x=36) was crossed with the wild beet species Beta intermediaBunge (2n=36). The resulting F1-plants were male sterile annuals being two or three times back-crossed to diploid and tetraploid sugar and fodder beets in the next years. Apart from tetraploid material (36 chromosomes) hexaploid (54 chromosomes) and a number of aneuploid plants developed. The results obtained justify the conclusion that, at a tetraploid level the material mostly propagates apomictically after the F1 generation. The presence of penta-, hexa-, septa-and even octaploid plants might be explained by assuming that no meiosis has taken place in the crossing partners. Triploid plants are sometimes found in the progeny of hexaploid material and may presumably be considered haploids. Moreover some pentaploid plants were found in the progeny of the open pollinated F1 which after two generations of bagging are still pentaploids although they produce no pollen. This is another clear indication of apomictic reproduction. The tetraploid generation from the cross between the hexaploid material and diploid sugar beets probably contains the best prospects for breeding. © 1968 H. Veenman En Zonen N.V.",,Article,,Scopus,2-s2.0-34250528067
Foster C.A.,Ryegrass hybridisation: The effect of artificial isolation materials on seed yield and floral environment,1968,Euphytica,17,1,,102,109,,10,10.1007/BF00038970,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250518437&doi=10.1007%2fBF00038970&partnerID=40&md5=df4f6fe79266c1663384595008ac30f7,"Plant Breeding Division, Ministry of Agriculture, Loughgall, Co. Armagh, United Kingdom","Foster, C.A., Plant Breeding Division, Ministry of Agriculture, Loughgall, Co. Armagh, United Kingdom","A comparison of conventional glassine pollination bags and recently-developed terylene isolation bags for artificial hybridisation of perennial ryegrass (Lolium perenne) is reported. The yield of seed from plants crossed in a glasshouse using glassine bags was low. When terylene bags were used in the glasshouse, for an identical set of crosses, the seed yield was increased five-fold, while with terylene bags used in the open there was a seven-fold increase. In addition, the seed produced in terylene bags was of higher quality than that from glassine bags. The normal practice of removing the flag leaf laminae of the enclosed culms appeared to be largely ineffective in improving the yield or quality of the seed produced. From a comparison of the floral environment within a glassine and a terylene bag being used for artificial hybridisation in the glasshouse, it is concluded that the large difference in seed yield and seed quality between glassine and terylene crossing bags was due to differences in the relative humidity of the air within the bags. The greatly increased seed yield of crosses isolated by terylene bags compared with conventional glassine bags offers new prospects for grass breeding, in that quantities of seed adequate for the assessment of single-cross progenies under simulated sward conditions can be obtained. © 1968 H. Veenman En Zonen N.V.",,Article,,Scopus,2-s2.0-34250518437
"Zadoo S., Khoshoo T.N.",Cytogenetical studies on Bougainvillea. I. a case of interchange heterozygosity,1968,Genetica,39,1,,353,359,,5,10.1007/BF02324475,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250536282&doi=10.1007%2fBF02324475&partnerID=40&md5=48d51bdc16df5d473f401c5d0f9207b5,"National Botanic Gardens, Lucknow, India","Zadoo, S., National Botanic Gardens, Lucknow, India; Khoshoo, T.N., National Botanic Gardens, Lucknow, India","A case of interchange heterozygosity has been found in B. peruviana cv ""Princess Margaret Rose"" in which there is a regular formation of 15 bivalents and an interchange multiple of 4 chromosomes. The multiple is always associated with the nucleolus at diakinesis, indicating that one of the chromosome involved is nucleolar. The nucleolar pair of chromosomes shows a slight heteromorphicity which may be due to an unequal interchange. Although 80% of interchange multiples orientate non-disjunctionally, yet 65% pollen is stainable. The pollen is ineffective in self pollination, but highly effective in crosses with 2 x and 3 x cultivars of B. spectabilis. The higher pollen stainability indicates that the deficiencies and duplications caused by non-disjunction do not have serious physiological offects on pollen grains and that its genome can withstand rearrangements. © 1968 Martinus Nijhoff.",,Article,,Scopus,2-s2.0-34250536282
Connell J.T.,"Quantitative intranasal pollen challenge. II. Effect of daily pollen challenge, environmental pollen exposure, and placebo challenge on the nasal membrane",1968,Journal of Allergy,41,3,,123,139,,108,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014266075&partnerID=40&md5=32465bfa088c16c8330545a343149b2b,"From the R. A. Cooke Institute of Allergy, Department of Medicine, The Roosevelt Hospital, New York, N. Y., USA","Connell, J.T., From the R. A. Cooke Institute of Allergy, Department of Medicine, The Roosevelt Hospital, New York, N. Y., USA","Acute episodes of allergic rhinitis were produced in the laboratory with quantitated challenges of ragweed pollen. Nasal congestion caused by ragweed inhalation was measured objectively as often as every two minutes during an episode of hay fever. Challenges given one hour daily on four successive days decreased the nasal threshold for allergic rhinitis more than fivefold. This effect is called ""priming of the end organ."" The priming effect was readily reversed by stopping challenges for several days. It was shown that environmental exposure during the ragweed pollinating season also primed ragweed-sensitive individuals. Reversibility of the priming effect required weeks after seasonal pollen exposure had ceased. In four subjects challenged during the season, the pollen dose which caused an acute episode of allergic rhinitis varied according to skin-sensitizing antibody titer; the higher the titer, the greater the susceptibility. In six ragweed-sensitive subjects tested, neither hay fever symptoms nor nasal congestion followed placebo challenges. © 1968.",,Article,,Scopus,2-s2.0-0014266075
Pandey K.K.,Colchicine-induced changes in the self-incompatibility behaviour of Nicotiana,1968,Genetica,39,1,,257,271,,43,10.1007/BF02324469,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001316733&doi=10.1007%2fBF02324469&partnerID=40&md5=a9989a2b5ea87f7020f42106fd9d52f7,"Grasslands Division, D.S.I.R., Palmerston North, New Zealand","Pandey, K.K., Grasslands Division, D.S.I.R., Palmerston North, New Zealand","Colchicine treatment of Nicotiana seeds produced both genetic and nongenetic changes in the self-incompatibility reaction of the treated plants. Treatment with 0.25% colchicine produced a high number of tetraploid plants. Polyploidy brought about self-compatibility in all but one genotype of S heterozygous constitution, which are normally self-incompatible in the diploid state. This genetic phenomenon, reported to be due to competitive interaction between two different S alleles in the diploid pollen, was found to vary greatly in degree of expression not only between diferent genotypes but also between different plants of the same genotype. Treatment with a much lower strength of colchicine (0.1%) produced virtually no polyploids, but over 25% of the diploid seedlings showed selfcompatibility. This self-compatibility was very erratic, certain flowers in a continuous series of pollinations showing self-compatibility, while others showed self-incompatibility. Alterations of the self-incompatibility reaction, other than that due to competitive interaction, are ascribed here to changes in certain non-genetic, particulate or non-particulate cytoplasmic constituents. The inconsistency between flower pollinations is due to irregular inter-cellular distribution of the particulate elements. The non-particulate element(s) affected by the treatment is believed to be a constituent of the induction or repression system involved in the regulation of S gene activity in the shoot or root. © 1968 Martinus Nijhoff.",,Article,,Scopus,2-s2.0-0001316733
Leppik E.E.,Directional trend of floral evolution,1968,Acta Biotheoretica,18,01-Apr,,87,102,,11,10.1007/BF01556720,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345687603&doi=10.1007%2fBF01556720&partnerID=40&md5=2a14d7b418520e4a3af618efcc31893c,"New Crops Research Branch, Plant Industry Station, Beltsville, 20705, Md., United States","Leppik, E.E., New Crops Research Branch, Plant Industry Station, Beltsville, 20705, Md., United States","A directional trend of floral evolution, due to the selective activity of pollinating insects, birds and bats, is here described and discussed. Six clearly distinguishable levels in the evolution of flower types are correlated with six corresponding stages of sensory development of pollinating insects (Figs. 1, 2). This sequence of floral evolution was used for classification of present-day flower types (Fig. 4), and for identification of flower imprints in fossilized clays, muds, and fine sands. It was also used as a practical yardstick to determine the relative sensory ability of various groups of pollinating insects to distinguish flower types (Fig. 3). This zoophilous trend of floral evolution is directed towards improvement of fine biochemical qualities of higher plants, and in this respect it is comparable to the evolution of cultivated plants of man. In both cases better looking individuals of the most useful species are preserved for further crossings and selections, whereas individuals of poor quality are neglected or rejected. During a roughly estimated 200 million years, the selective activity of pollinating insects has produced a variety of plants with high biochemical qualities. These have served man as progenitors of presentday cultivated plants. By similar reasoning, it took prehistoric man about 4,000 years to develop existing cultivated plants from wild progenitors. © 1968 E. J. Brill.",,Article,,Scopus,2-s2.0-0345687603
"Palmer-Jones T., Clinch P.G.",Observations on the pollination of apple trees (Malus Sylvestris Mill.),1968,New Zealand Journal of Agricultural Research,11,1,,149,154,,5,10.1080/00288233.1968.10431642,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343241537&doi=10.1080%2f00288233.1968.10431642&partnerID=40&md5=774e86fb6c35d210ec2cdb8c75072ba0,"Wallaceville Animal Research Centre, Department of Agriculture, Private Bag, Wellington, New Zealand","Palmer-Jones, T., Wallaceville Animal Research Centre, Department of Agriculture, Private Bag, Wellington, New Zealand; Clinch, P.G., Wallaceville Animal Research Centre, Department of Agriculture, Private Bag, Wellington, New Zealand","Insect visitation and pollination of the apple tree varieties Granny Smith, Kidd's Orange Red, and Golden Delicious were studied during the blossoming period in the Hende;'son and Warkworth districts near Auckland. The only pollinating insects observed on the trees were honey bees and negligible numbers of Bombus terrestris Linn. and longtongued bumble bees (unidentified). Fruit set was very low In Granny Smith apple trees caged to exclude bees. Although density of honey bees per 30,000 flowers was greater than was previously found in Nelson, percentage pollination of apple varieties studied was somewhat lower. Certain orchards mibht benefit if hives were brought in for pollination. © 1968 Taylor & Francis Group, LLC. All rights reserved.",,Article,,Scopus,2-s2.0-0343241537
Doku E.V.,"Flowering, pollination and pod formation in bambara groundnut (Voandzeia Subterranea) in Ghana",1968,Experimental Agriculture,4,1,,41,48,,9,10.1017/S001447970002233X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949689699&doi=10.1017%2fS001447970002233X&partnerID=40&md5=39c3cd79a3003c2effb8568170fb5865,"University of Ghana, Legon, Ghana","Doku, E.V., University of Ghana, Legon, Ghana","Although bambara groundnut (Voandzeia subterranea) is an important pulse crop in Africa and particularly in Ghana, information on the crop is not only very limited but conflicting, especially as regards flowering and mode of pollination. Both self- and cross-pollination can take place in varying degrees, depending on variety or strain, and this is brought about by two species of ants, Pheidole megacephala and Monomorium pharaonis, without which pollination might be severely limited or prevented altogether. The extent of cross pollination may be greater in varieties or strains with a more open habit, i.e. varieties resembling the wild uncultivated ancestors, whereas the bunch cultivated types are more likely to be self-pollinated. It is suggested that varieties or strains may show differences in their ability to cross with one another. © 1968, Cambridge University Press. All rights reserved.",,Article,,Scopus,2-s2.0-77949689699
Wratt E.C.,"The pollinating activities of bumble bees and honeybees in relation to temperature, competing forage plants, and competition from other foragers",1968,Journal of Apicultural Research,7,2,,61,66,,13,10.1080/00218839.1968.11100190,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040148733&doi=10.1080%2f00218839.1968.11100190&partnerID=40&md5=619b495abb9d3b5322f90125f846778b,"Blenheim, New Zealand","Wratt, E.C., Blenheim, New Zealand","Observations on three species of bees showed that, in both red clover and lucerne, there was a significant positive correlation between the temperature and the number of honeybees foraging. The number of B. terrestris foraging was not significantly affected by temperature (11–33°C); on lucerne, there was a highly significant correlation between numbers of honeybees and of B. terrestris, the one robbing nectar and the other collecting pollen. On red clover, pollen foraging by B. ruderatus decreased with increasing temperature, because of increased competition from honeybees. Results are discussed in relation to the pollinating effectiveness of the different groups of foraging bees. © 1968 Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-0040148733
"Free J.B., Nuttall P.M.",The pollination of oilseed rape (Brassica napus) and the behaviour of bees on the crop,1968,The Journal of Agricultural Science,71,1,,91,94,,45,10.1017/S0021859600065631,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0003128480&doi=10.1017%2fS0021859600065631&partnerID=40&md5=cc5dbf6f3f4c5b06c476535bd20e27bb,"Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Free, J.B., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom; Nuttall, P.M., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","In spite of the entomophilic structure of the rape flower, which is very attractive to nectar- and pollen-gathering bees, the crop gives good yields without insect pollination. © 1968, Cambridge University Press. All rights reserved.",,Article,,Scopus,2-s2.0-0003128480
Janzen D.H.,Reproductive Behavior in the Passifloraceae and Some of its Pollinators in Central America,1968,Behaviour,32,01-Mar,,33,48,,31,10.1163/156853968X00072,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956456245&doi=10.1163%2f156853968X00072&partnerID=40&md5=00fa630eb1336e04af4ea3cc3ddbd7a7,"Department of Entomology, University of Kansas, Lawrence, Kansas, United States","Janzen, D.H., Department of Entomology, University of Kansas, Lawrence, Kansas, United States","The movements of the styles (and consequently stigmas) of flowers of Central American Passifloraceae is described. The timing of this behavior is closely associated with the timing of flower visitors and pollinators; the result is that the first pollinators to arrive visit many flowers and can contact only anthers. Later, the styles bend over and these same insects place a mixture of pollen from many flowers on the stigmas, rather than a coat of pollen from the same flower as would have been the case had the styles been bent over from the time of flower opening. The flowers pollinated by hummingbirds (flying all day) are much slower to turn down their stigmas than are the species pollinated by early morning bees with a short flight period. It is postulated that the selective forces that have led to the timing and movements of the styles and stigmas are those positive advantages generally associated with out-crossing in plants.",,Article,,Scopus,2-s2.0-84956456245
"Free J.B., Racey P.A.",The pollination of runner beans (phaseolus multiflorus) in a glasshouse,1968,Journal of Apicultural Research,7,2,,67,69,,3,10.1080/00218839.1968.11100191,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052865944&doi=10.1080%2f00218839.1968.11100191&partnerID=40&md5=ef2c530560aa1670c21720fda73f8e22,"Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Free, J.B., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom; Racey, P.A., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom",[No abstract available],,Article,,Scopus,2-s2.0-80052865944
"Bond D.A., Fyfe J.L.",Corolla Tube Length and Nectar Height of Fl Red Clover Plants (Trifolium pratense) and Their Seed Yield Following Honey-Bee Pollination,1968,The Journal of Agricultural Science,70,1,,5,10,,6,10.1017/S0021859600017111,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974286213&doi=10.1017%2fS0021859600017111&partnerID=40&md5=614402cbc0974ef9fd5eb187953cc39d,"Plant Breeding Institute, Cambridge, United Kingdom","Bond, D.A., Plant Breeding Institute, Cambridge, United Kingdom; Fyfe, J.L., Plant Breeding Institute, Cambridge, United Kingdom","Crosses between nine inbred lines of diploid doublecut red clover were measured for corolla tube length and nectar height, caged with honey-bees, and observations made on the number of bee visits and seed yield. There was evidence of additive genetic variation in nectar height, corolla tube length, bee visits and seed yield. The possibilities for improvement in these characters by selection are discussed. Attention is drawn to a remarkable discriminating behaviour of honey-bees, in that they could apparently recognize plants which had only one parent in common. A cage with a strong colony of honey-bees produced more than twice as much seed as a cage with a weak colony, and plants near to hives gave significantly more seed than plants distant from hives. Plants of English origin tended to have higher and more accessible nectar, more bee visits and greater seed yield than plants of continental origin. © 1968, Cambridge University Press. All rights reserved.",,Article,,Scopus,2-s2.0-84974286213
Mahabalé T.S.,Spores and pollen grains of water plants and their dispersal,1968,Review of Palaeobotany and Palynology,7,4,,285,296,,8,10.1016/0034-6667(68)90034-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343267994&doi=10.1016%2f0034-6667%2868%2990034-1&partnerID=40&md5=7a5351a99c778c514b9e51c21daeac00,"Botany Department, University of Poona, Poona, India","Mahabalé, T.S., Botany Department, University of Poona, Poona, India","The group of the aquatic plants, comprising more than 2000 species, forms an interesting biological association of heterogenous elements which often are unrelated. This paper gives an account of the spores in aquatic liverworts, non-fern pteridophytes, water ferns, and angiosperms. These plants show different degrees of aquaticism and they determine the mode of dispersal of their spores and pollen grains. In truly aquatic plants, the exosporium is simple and thin-walled. The spores or pollen grains in them are short-lived and germinate quickly. They are dependent on water for dispersal. On the other hand, in semi-aquatic or facultatively aquatic plants, the pollen grains and spores have a thick exosporium. Their dispersal is either by insects or wind. Some of the water plants seem to have become secondarily adapted to an aquatic habitat. Their transition was from animophily to entomophily or from entomophily to partial hydrophily. They seem to have developed special adaptations for such transitions. The water ferns with their well developed exosporium and modified perisporium have special adaptations and special dispersal mechanisms. These have helped them in their survival from the Early Tertiary to the present times. A large number of aquatic angiosperms belong to the monocotyledons. They seem to have deviated from the great Ranalian plexus at a very early stage in evolution, on account of which their pollen-grain characteristics resemble those of primitive families of the Ranales. Despite their excellent adaptation to the water habitat, reflected in their vegetative characters, they are quite conservative in their pollen-grain characters and their pollinating and dispersing mechanisms. © 1968.",,Article,,Scopus,2-s2.0-0343267994
Shigenaga S.,Studies on the hypoaneuploids of common wheat. II. Quadruple monosomics and quintuple monosomics,1968,The Japanese Journal of Genetics,43,3,,203,210,,1,10.1266/jjg.43.203,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996374157&doi=10.1266%2fjjg.43.203&partnerID=40&md5=26428201598ee264376ca20c709592cc,"Experimental Farm, Kyoto University, Osaka-fu 569, Takatsuki, Japan","Shigenaga, S., Experimental Farm, Kyoto University, Osaka-fu 569, Takatsuki, Japan","1. Four kinds of quadruple monosomics and one kind of quintuple monosomics were produced by a systematic procedure in a variety Chinese Spring of common wheat, Triticum aestivum ssp. vulgare. 2. Quadruple monosomics (17I+4I) were selected in the progeny of the cross between triple monosomics (18I+3I) and a nullisomic, which lacks the fourth pair of chromosomes. The quadruple monosomics were pollinated with pollen grains of a nullisomic, which lacks the fifth pair of chromosomes, and in their F1's quintuple monosomics (16I+5I) were selected. 3. Quadruple monosomics were more or less smaller in size, and reduced in vigor with somewhat later maturity, but they were fertile in both sexes. Quintuple monosomics were still inferior to the quadruple monosomics in their various characters, though they retained reproductive ability. 4. Crosses between quadruple monosomics (?) and normal plants (?) were made to maintain the quadruple monosomic strains; F1's obtained had 38 to 42 chromosomes. The 38-chromosome plants appeared at a frequency of 21.2 per cent, and showed the 17I+4I chromosome configuration at meiotic metaphase I, which indicated that they were quadruple monosomics. 5. The present results indicated that the female gametes with the least chromosome number in expectation participate at a high frequency in fertilization in every kind of hypoaneuploids, so far produced in hexaploid wheat. © 1968, The Genetics Society of Japan. All rights reserved.",,Article,,Scopus,2-s2.0-84996374157
Wauchope D.G.,Flowering and fruit set in the Packham's Triumph pear,1968,Australian Journal of Experimental Agriculture,8,33,,456,460,,3,10.1071/EA9680456,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971020148&doi=10.1071%2fEA9680456&partnerID=40&md5=477e954166b455fc73602ae5ef8b91d0,"Department of Agriculture, Victorian Plant Research Institute, Burnley, VIC, Australia; Department of Agriculture, Plant Research Laboratory, Mildura, VIC, Australia","Wauchope, D.G., Department of Agriculture, Victorian Plant Research Institute, Burnley, VIC, Australia, Department of Agriculture, Plant Research Laboratory, Mildura, VIC, Australia","Field observations were made of flowering, fruit set, and fruitlet drop on the self sterile pear variety Packham's Triumph. All flowers were hand pollinated on the day of anthesis so that lack of pollination was not a limiting factor. In general, the flowers opened in order from the lowest to the terminal flower in the truss in approximate daily succession. During the first three weeks after petal fall, fruitlet drop occurred mainly from the higher axillary and terminal positions in the truss, and during the next three weeks there was some thinning out of fruitlets in the lower axillary positions. At harvest, most of the remaining fruit occurred at the second and particularly the third positions from the base of the truss. Fruit set was directly related to the number of flowers in the truss. © 1968, CSIRO. All rights reserved.",,Article,,Scopus,2-s2.0-84971020148
"Lichtenstein L.M., Norman P.S., Winkenwerder W.L.",Clinical and in vitro studies on the role of immunotherapy in ragweed hay fever,1968,The American Journal of Medicine,44,4,,514,524,,118,10.1016/0002-9343(68)90052-1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0014277141&doi=10.1016%2f0002-9343%2868%2990052-1&partnerID=40&md5=50ae3ada04f6c3b01534f3ab48941268,,"Lichtenstein, L.M.; Norman, P.S.; Winkenwerder, W.L.","The role of immunotherapy in ragweed hay fever has been investigated by a combination of clinical and laboratory technics. In the clinical study a course of immunization with the principal antigen of ragweed (antigen E) was compared to placebo injections in matched groups of patients. Double blind evaluation of the patient's symptoms was performed in a semiquantitative fashion by patient diary and physician examination. The laboratory study involved an in vitro model of human allergic reactions: the antigenically induced release of histamine from the isolated leukocytes of sensitive donors. This system allows an independent evaluation of cellular reactivity and the level of blocking antibodies, the latter measured by their ability to inhibit the in vitro allergic response. The sensitivity of an untreated donor's cells to ragweed antigen E correlated significantly (P < 0.01) with the degree of clinical illness suffered during the season of ragweed pollination. Immunotherapy did not change the dose-response relationships of the sensitive cells, but the cell sensitivity symptom correlation was altered so that the symptoms in the treated patients were less than predicted by their cell sensitivity. Blocking antibody was increased by immunization to levels several thousandfold greater than control. The antibody response correlated significantly with the quantity of antigen E administered (17 to 800 ?g.). Of eighteen pairs of treated and placebo patients, matched by cell sensitivity measurements, the treated partner had an appreciably lower symptom score in 10 pairs, there was little difference in 7 pairs and the untreated partner had a lower score in one pair (p < 0.01). The patients with the higher levels of antibody did better, on the average, than those with the lower. The relationship, however, was neither precise nor constant. This may be due to the lack of precision inherent in evaluating symptoms, but it is also possible that antibodies closer to the target organ, e.g., in the nasal secretions, are more important than serum antibodies. © 1968.",,Article,,Scopus,2-s2.0-0014277141
Long A.G.,"VIII.—Some specimens of Mazocarpon, Achlamydocarpon and Cystosporites from the Lower Carboniferous Rocks of Berwickshire",1968,Transactions of the Royal Society of Edinburgh,67,8,,359,372,,10,10.1017/S0080456800024042,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0006966543&doi=10.1017%2fS0080456800024042&partnerID=40&md5=0fca2dbb91fffc91c25d3fdb3ac34918,"Hancock Museum, Newcastle upon Tyne, United Kingdom","Long, A.G., Hancock Museum, Newcastle upon Tyne, United Kingdom","A detached sporophyl and megasporangium of Mazocarpon pettycurense Benson is described. It formed twelve megaspores. Achlamydocarpon scoticum sp. nov. is described from detached sporophylls and megasporangia. The latter opened by means of three slits in the distal region so making pollination possible. A specimen of Cystosporites devonicus Chaloner and Pettitt is recorded from ash beds at the base of the Cementstone Group. © 1968, Royal Society of Edinburgh. All rights reserved.",,Article,,Scopus,2-s2.0-0006966543
Hashizume H.,Fundamental Studies on the Mating in Forest Trees (II) Formation and Development of Pollen and Determination of Favorable Time for Pollen Collection in Thujopsis dolabrata SIEB. et Zucc. var. hondai Makino,1968,THE JOURNAL OF THE JAPANESE FORESTRY SOCIETY,50,12,,365,372,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007920710&partnerID=40&md5=750f5bcfb90b780d082ef3625cebb67a,"Fac. of Agr., Tottori Univ., Tottori, Japan","Hashizume, H., Fac. of Agr., Tottori Univ., Tottori, Japan","The present experiment was undertaken for the determination of the most favorable time of pollen collection. 1) Pollen mother cells (PMCs) started meiosis in late November. The meiosis progressed to the open spireme stage of meiotic prophase between late December and early January and temporarily slowed down for about a month. The PMCs resumed meiosis in early February of the following year, and the first metaphase was observed during the period from mid February to the first half of late February. Pollen tetrads were formed in late February. The period of meiosis was about 100 days. Meiosis in PMCs took place in the cold season, that is, when the mean temperature was below 10°C. 2) In the meiosis of PMCs, chromosome bridges, lagging chromosomes, abnormal partition wall formation and regression were sometimes observed. As a result of these abnormal divisions, giant pollen grains were produced, which were classified into three types by their shape: round, oval and gourd-shape. In the mature giant pollen grain, two kinds were recognized. The one contained a generative nucleus in each pollen grain, and the other, two generative nuclei. The former was diploid pollen. The average diameter of the giant pollen grain was 43.8?, which is about 10?larger than that of normal pollen. There was a difference in the frequency in the occurrence of giant pollen grain among individuals. 3) Immature pollen grains after the separation from tetrad grew rapidly in early March. Mitotic division began 5?7 days before pollen dispersion. In mature pollen grains, a reproductive cell and a pollen tube cell were recognized. The mature pollen began to disperse during the period of March 8?15. The number of days required from the tetrad formation to the pollen dispersion was about 15 days. 4) From the artificial germination test, the first pollen germination was observed 57sim;7 days before the pollen dispersion. Thereafter, the germination percentage increased rapidly with pollen development and attained the maximum point at the time of pollen dispersion. From the above results, the most favorable time for pollen collection is considered to be the time of natural pollen dispersion. It seems to be difficult to extract pollen before the natural dispersion for artificial pollination. © 1968, THE JAPANESE FORESTRY SOCIETY. All rights reserved.",,Article,,Scopus,2-s2.0-85007920710
