Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Dracup M., Thomson B.",Restricted branching narrow-leafed lupin 2. Cross-pollination,2000,Australian Journal of Agricultural Research,51,8,,1011,1015,,3,10.1071/AR00061,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033738739&doi=10.1071%2fAR00061&partnerID=40&md5=97dd880bdcd20e1d514f998141ab0671,"Agriculture Western Australia, Locked Bag 4, Bentley, WA 6983, United States","Dracup, M., Agriculture Western Australia, Locked Bag 4, Bentley, WA 6983, United States; Thomson, B., Agriculture Western Australia, Locked Bag 4, Bentley, WA 6983, United States","The restricted branching character appears to be unstable in some genotypes of narrow-leafed lupin (Lupinus angustifolius L.). This study investigated random cross-pollination as a possible cause. Restricted and normal branching genotypes with different flower colours were grown in field plots, the progeny seed was sown, and the frequencies of off-flower colours, indicating cross-pollination, were recorded. Six pairs of genotypes were studied and there was no detectable cross-pollination in 3 pairs, <0.1% in 1 pair, and about 2% in the other 2 pairs. Cross-pollination appears to be related to genotype and there was no relationship with position of the mother plant in the plot, flower position on the mother plant, or architecture (branching habit). Most cross-pollination was on blue-flowering mother plants.",Flower colour; Genotype; Hybrid; Inter-crossing; Lupinus angustifolius; Outcrossing,Article,,Scopus,2-s2.0-0033738739
"Widmer A., Cozzolino S., Pellegrino G., Soliva M., Dafni A.",Molecular analysis of orchid pollinaria and pollinaria-remains found on insects,2000,Molecular Ecology,9,11,,1911,1914,,31,10.1046/j.1365-294X.2000.01103.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033739202&doi=10.1046%2fj.1365-294X.2000.01103.x&partnerID=40&md5=ab57f1da161c54b8f21f799ab28ea31e,"Geobotanisches Institut, ETH Zürich, Zollikerstr. 107, CH-8008 Zürich, Switzerland; Dipartimento di Biologia Vegetale, Università di Napoli Federico II, Via Foria 223, I-80139 Naples, Italy; Laboratory for Pollination Ecology, Institute of Evolution, University of Haifa, Haifa, Israel","Widmer, A., Geobotanisches Institut, ETH Zürich, Zollikerstr. 107, CH-8008 Zürich, Switzerland; Cozzolino, S., Dipartimento di Biologia Vegetale, Università di Napoli Federico II, Via Foria 223, I-80139 Naples, Italy; Pellegrino, G., Dipartimento di Biologia Vegetale, Università di Napoli Federico II, Via Foria 223, I-80139 Naples, Italy; Soliva, M., Geobotanisches Institut, ETH Zürich, Zollikerstr. 107, CH-8008 Zürich, Switzerland; Dafni, A., Laboratory for Pollination Ecology, Institute of Evolution, University of Haifa, Haifa, Israel","Direct observations of pollinator visits to orchids are often difficult and time consuming, especially in orchids with a deceptive pollination system where seed set is typically pollinator-limited. This lack of direct observations greatly inhibits our understanding of orchid-pollinator relationships and especially the degree of pollinator-specificity. Here we describe a molecular approach to the study of orchid-pollinator relationships based on the analysis of DNA recovered from pollinaria found on insects. The insects were collected from nectar-rich plants flowering near natural orchid populations, or taken from museum collections. Sequence analysis of the nuclear ribosomal ITS region allowed the identification of the orchid species or species-group from which the pollinaria originated. Four out of eight orchid-pollinator relationships established with this approach have not been reported previously, which highlights the value of molecular tools for the study of orchid pollination biology.",Hymenoptera; Identification; Nuclear rDNA internal transcribed spacer (ITS); Orchidinae; Plant-pollinator interaction; Pollination,Article,,Scopus,2-s2.0-0033739202
"Konuma A., Tsumura Y., Lee C.T., Lee S.L., Okuda T.","Estimation of gene flow in the tropical-rainforest tree Neobalanocarpus heimii (Dipterocarpaceae), inferred from paternity analysis",2000,Molecular Ecology,9,11,,1843,1852,,90,10.1046/j.1365-294X.2000.01081.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033738882&doi=10.1046%2fj.1365-294X.2000.01081.x&partnerID=40&md5=2f73e2e7f100f88f8d80cdb103b465d0,"Global Environment Dvision, National Institute for Environmental Studies, Onogawa 16-2, Tsukuba, Ibaraki 305-0053, Japan; Forestry and Forest Products Research Institute, Matsunosato 1, Kukizaki, Ibaraki 305-8687, Japan; Forest Research Institute Malaysia, Kepong, 52109 Kuala Lumpur, Malaysia","Konuma, A., Global Environment Dvision, National Institute for Environmental Studies, Onogawa 16-2, Tsukuba, Ibaraki 305-0053, Japan; Tsumura, Y., Forestry and Forest Products Research Institute, Matsunosato 1, Kukizaki, Ibaraki 305-8687, Japan; Lee, C.T., Forest Research Institute Malaysia, Kepong, 52109 Kuala Lumpur, Malaysia; Lee, S.L., Forest Research Institute Malaysia, Kepong, 52109 Kuala Lumpur, Malaysia; Okuda, T., Global Environment Dvision, National Institute for Environmental Studies, Onogawa 16-2, Tsukuba, Ibaraki 305-0053, Japan","Pollen flow and population genetic structure among 30 potentially flowering individuals of Neobalanocarpus heimii, a tropical emergent tree, were investigated in a lowland tropical rainforest of Malaysia using microsatellite polymorphism. The 248 offspring in the vicinity of five reproductive trees of the 30 potentially flowering trees were used in paternity analysis for pollen-flow study. Four primer pairs, developed in different species of dipterocarps, were adopted to detect microsatellite polymorphism. Based upon microsatellite polymorphism, pollen flow and seed migration were detected. Pollen-flow events of more than 400 m were observed directly, based on paternity analysis in the study plot. The estimated average mating distance of the five reproductive trees was 524 m. This result suggests that reproduction of this species is mediated by a long-distance pollinator. The haplotypes of some offspring were not compatible with the nearest reproductive tree. Thus, the results suggest that some seeds are dispersed by a seed dispersal vector. Investigation of genetic structure showed significant and negative correlation of genetic relatedness and spatial distances between the 30 potentially flowering trees, but this correlation was weak. We suggest that long-distance gene flow and seed migration are responsible for the poorly developed genetic structure of this species.",Genetic structure; Microsatellite; Neobalanocarpus heimii; Paternity analysis; Pollen flow,Article,,Scopus,2-s2.0-0033738882
Vallius E.,Position-dependent reproductive success of flowers in Dactylorhiza maculata (Orchidaceae),2000,Functional Ecology,14,5,,573,579,,42,10.1046/j.1365-2435.2000.00450.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033748068&doi=10.1046%2fj.1365-2435.2000.00450.x&partnerID=40&md5=79b0ba5a656afbefd8b749195c234517,"University of Jyvaskyla, Dept. of Biol./Environmental Science, PO Box 35, FIN-40351 Jyvaskyla, Finland","Vallius, E., University of Jyvaskyla, Dept. of Biol./Environmental Science, PO Box 35, FIN-40351 Jyvaskyla, Finland","1. This study explores the importance of flower position for reproductive success of individual flowers of the deceptive terrestrial orchid, Dactylorhiza maculata (L.) Soo. 2. Upper flowers had smaller lips and produced lighter pollinia than those in other parts of the inflorescence, probably due to architectural effects. 3. Dry weight of seed capsules decreased from bottom to top in the inflorescence in both open-pollinated and hand-pollinated plants. However, removal of flowers from the middle and lowest parts of the inflorescence considerably increased seed production of the upper flowers. Decreased seed set was due to decreased resource availability because of the long maintenance time of opened but not pollinated lower flowers. 4. Experimental self-pollination resulted in reduced seed set compared to that following pollination with cross-pollen, but decreased seed set was independent of flower position within an inflorescence. 5. Dactylorhiza maculata with large inflorescences did not have better pollination success. The production of more flowers than the plant is able to fully support may have evolved as an ovary reserve in case of flower herbivory, or as a 'bet-hedging' strategy through which the plant can increase seed production in years with good pollinator availability.",Dactylorhiza maculata; Flower position; Flower size; Pollinia size; Seed set,Article,,Scopus,2-s2.0-0033748068
Scott M.P.,Diurnal and developmental changes in levels of nucleotide compounds in developing maize endosperms,2000,"Plant, Cell and Environment",23,11,,1281,1286,,2,10.1046/j.1365-3040.2000.00627.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033758772&doi=10.1046%2fj.1365-3040.2000.00627.x&partnerID=40&md5=1aae325c95acb9559389c6b10f0b0e5b,"USDA-ARS, Department of Agronomy, Iowa State University, Ames, IA, United States; 1407 Agronomy Hall, Ames, IA 50011, United States","Scott, M.P., USDA-ARS, Department of Agronomy, Iowa State University, Ames, IA, United States, 1407 Agronomy Hall, Ames, IA 50011, United States","Maize endosperm is dependent on source tissues to supply the energy and carbon required for development. This supply varies during the course of each day and also throughout development. The impact of these variations on the metabolism of developing endosperm was examined by determining the energy status of the endosperm throughout the course of a day. The adenylate energy charge decreased as the tissue matured, and exhibited a distinct diurnal pattern, reaching a minimum in the afternoon, when the flux of photosynthate is the highest. The minimum value observed was similar to the adenylate energy charge in tissues under mild stress. As the endosperm matured, the adenylate energy charge decreased steadily. The levels of the polysaccharide precursors ADP-glucose and UDP-glucose did not reflect the daily fluctuations in adenylate energy charge, but did exhibit similar long-term behaviour in the latter half of development, decreasing steadily after 21 d after pollination. Similarities in the metabolic patterns of adenylate and uridylate nucleotide levels are discussed in terms of the analogous roles of these compounds in starch and cellulose biosynthesis, respectively. These data provide insight into the metabolic rhythms occurring during endosperm development, and provide a framework for efforts directed toward metabolic engineering.",Adenylate energy charge; Endosperm; Starch; Zea mays,Article,,Scopus,2-s2.0-0033758772
Paiva N.L.,An introduction to the biosynthesis of chemicals used in plant-microbe communication,2000,Journal of Plant Growth Regulation,19,2,,131,143,,67,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033764459&partnerID=40&md5=ed128fee63ed884d5f66a89902b77252,"Plant Biology Division, Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, United States","Paiva, N.L., Plant Biology Division, Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, United States","Plants accumulate a diverse array of natural products, which can serve either to defend the plant against various microbes in its environment or to attract various microbes, both beneficial and pathogenic. Plants must also attract pollinators, repel or poison herbivores, compete with other plant species, and protect themselves from environmental dangers such as high light intensities. Some compounds have been implicated in playing a role in multiple interactions. Although the structures vary immensely in size and complexity, most are derived from a limited number of core biosynthetic pathways. This review briefly summarizes the biosynthetic origins of phenylpropanoid (including simple phenolics, flavonoids, anthocyanins and isoflavonoids), polyacetate, terpenoid, and alkaloid classes of metabolites. Compounds reported to be important in plant-microbe, plant-animal, and plant-plant interactions will be given as examples of each of these classes. Other aspects of biosynthesis also will be discussed, including the timing or location of biosynthesis, the potential for genetic manipulation of these pathways, and various questions regarding the biosynthesis of these compounds.",Alkaloid; Biosynthesis; Natural products; Phenylpropanoid; Phytoalexin; Polyacetate; Secondary metabolite; Terpenoid,Article,,Scopus,2-s2.0-0033764459
"Bouvier F., Suire C., D'Harlingue A., Backhaus R.A., Camara B.",Molecular cloning of geranyl diphosphate synthase and compartmentation of monoterpene synthesis in plant cells,2000,Plant Journal,24,2,,241,252,,119,10.1046/j.1365-313X.2000.00875.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033763533&doi=10.1046%2fj.1365-313X.2000.00875.x&partnerID=40&md5=f72ee35b9a4f74ac4c0ce73f18168eaf,"Institut de Biologie Moléculaire des Plantes du Centre National de la Recherche Scientifique, Université Louis Pasteur, 12 rue du General Zimmer, 67084 Strasbourg, France; Institut de Biochimie Cellulaire du Centre National de la Recherche Scientifique, 1 rue Camille Saint Saëns, 33077 Bordeaux, France; Laboratoire de Biochimie et Pathologie Végetale, Université Pierre et Marie Curie, 75252 Paris, France; Department of Botany, Arizona State University, Tempe, AZ 85287-1601, United States","Bouvier, F., Institut de Biologie Moléculaire des Plantes du Centre National de la Recherche Scientifique, Université Louis Pasteur, 12 rue du General Zimmer, 67084 Strasbourg, France; Suire, C., Institut de Biochimie Cellulaire du Centre National de la Recherche Scientifique, 1 rue Camille Saint Saëns, 33077 Bordeaux, France; D'Harlingue, A., Laboratoire de Biochimie et Pathologie Végetale, Université Pierre et Marie Curie, 75252 Paris, France; Backhaus, R.A., Department of Botany, Arizona State University, Tempe, AZ 85287-1601, United States; Camara, B., Institut de Biologie Moléculaire des Plantes du Centre National de la Recherche Scientifique, Université Louis Pasteur, 12 rue du General Zimmer, 67084 Strasbourg, France","The nature of isoprenoids synthesized in plants is primarily determined by the specificity of prenyltransferases. Several of these enzymes have been characterized at the molecular level. The compartmentation and molecular regulation of geranyl diphosphate (GPP), the carbon skeleton that is the backbone of myriad monoterpene constituents involved in plant defence, allelopathic interactions and pollination, is poorly understood. We describe here the cloning and functional expression of a GPP synthase (GPPS) from Arabidopsis thaliana. Immunohistological analyses of diverse non-secretory and secretory plant tissues reveal that GPPS and its congeners, monoterpene synthase, deoxy-xylulose phosphate synthase and geranylgeranyl diphosphate synthase, are equally compartmentalized and distributed in non-green plastids as well in chloroplasts of photosynthetic cells. This argues that monoterpene synthesis is not solely restricted to specialized secretory structures but can also occur in photosynthetic parenchyma. These data provide new information as to how monoterpene biosynthesis is compartmentalized and induced de novo in response to biotic and abiotic stress in diverse plants.",Cytosol; Geranyl diphosphate synthase; Monoterpene compartmentation; Plastid; Secretory tissue,Article,,Scopus,2-s2.0-0033763533
"Hurme P., Sillanpaa M.J., Arjas E., Repo T., Savolainen O.",Genetic basis of climatic adaptation in scots pine by Bayesian quantitative trait locus analysis,2000,Genetics,156,3,,1309,1322,,60,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033766566&partnerID=40&md5=c1ac44d95432a868f88ea0932c6254e3,"Department of Biology, University of Oulu, P.O. Box 3000, FIN-90014 Oulu, Finland","Hurme, P., Department of Biology, University of Oulu, P.O. Box 3000, FIN-90014 Oulu, Finland; Sillanpaa, M.J., Department of Biology, University of Oulu, P.O. Box 3000, FIN-90014 Oulu, Finland; Arjas, E., Department of Biology, University of Oulu, P.O. Box 3000, FIN-90014 Oulu, Finland; Repo, T., Department of Biology, University of Oulu, P.O. Box 3000, FIN-90014 Oulu, Finland; Savolainen, O., Department of Biology, University of Oulu, P.O. Box 3000, FIN-90014 Oulu, Finland","We examined the genetic basis of large adaptive differences in timing of bud set and frost hardiness between natural populations of Scots pine. As a mapping population, we considered an 'open-pollinated backcross' progeny by collecting seeds of a single F1 tree (cross between trees from southern and northern Finland) growing in southern Finland. Due to the special features of the design (no marker information available on grandparents or the father), we applied a Bayesian quantitative trait locus (QTL) mapping method developed previously for outcrossed offspring. We found four potential QTL for timing of bud set and seven for frost hardiness. Bayesian analyses detected more QTL than ANOVA for frost hardiness, but the opposite was true for bud set. These QTL included alleles with rather large effects, and additionally smaller QTL were supported. The largest QTL for bud set date accounted for about a fourth of the mean difference between populations. Thus, natural selection during adaptation has resulted in selection of at least some alleles of rather large effect.",,Article,,Scopus,2-s2.0-0033766566
"Williams C.F., Kuchenreuther M.A., Drew A.","Floral dimorphism, pollination, and self-fertilization in gynodioecious Geranium richardsoni (Geraniaceae)",2000,American Journal of Botany,87,5,,661,669,,55,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033755398&partnerID=40&md5=2c24dd0f3796d2b4fddb3a417e74a5a6,"Biology Department, Nebraska Wesleyan University, Lincoln, NE 68504, United States; Division of Science and Mathematics, University of Minnesota-Morris, Morris, MN 56267, United States; Division of Biological Sciences, Section of Ecology and Systematics, Cornell University, Ithaca, NY, United States; Rocky Mountain Biological Laboratory, P.O. Box 519, Crested Butte, CO 81224, United States; Department of Biological Sciences, Idaho State University, Campus Box 8007, Pocatello, ID 83209-8007, United States","Williams, C.F., Biology Department, Nebraska Wesleyan University, Lincoln, NE 68504, United States, Rocky Mountain Biological Laboratory, P.O. Box 519, Crested Butte, CO 81224, United States, Department of Biological Sciences, Idaho State University, Campus Box 8007, Pocatello, ID 83209-8007, United States; Kuchenreuther, M.A., Division of Science and Mathematics, University of Minnesota-Morris, Morris, MN 56267, United States; Drew, A., Division of Biological Sciences, Section of Ecology and Systematics, Cornell University, Ithaca, NY, United States","The selective maintenance of gynodioecy depends on the relative fitness of the male-sterile (female) and hermaphroditic morphs. Females may compensate for their loss of male fitness by reallocating resources from male function (pollen production and pollinator attraction) to female function (seeds and fruits), thus increasing seed production. Females may also benefit from their inability to self-fertilize if selfing and inbreeding depression reduce seed quality in hermaphrodites. We investigated how differences in floral resource allocation (flower size) between female and hermaphroditic plants affect two measures of female reproductive success, pollinator visitation and pollen receipt, in gynodioecious populations of Geranium richardsonii in Colorado. Using emasculation treatments in natural populations, we further examined whether selfing by autogamy and geitonogamy comprises a significant proportion of pollen receipt by hermaphrodites. Flowers of female plants are significantly smaller than those of hermaphrodites. The reduction in allocation to pollinator-attracting structures (petals) is correlated with a significant reduction in pollinator visitation to female flowers in artificial arrays. The reduction in attractiveness is further manifested in significantly less pollen being deposited on the stigmas of female flowers in natural populations. Autogamy is rare in these protandrous flowers, and geitonogamy accounts for most of the difference in pollen receipt between hermaphrodites and females. Female success at receiving pollen was negatively frequency dependent on the relative frequency of females in populations. Thus, two of the prerequisites for the maintenance of females in gynodioecious populations, differences in resource allocation between floral morphs and high selfing rates in hermaphrodites, occur in G. richardsonii.",Floral dimorphism; Frequency-dependent selection; Geitonogamy; Geraniaceae; Geranium richardsonii; Gynodioecy; Pollen receipt; Pollinator choice; Self-fertilization,Article,,Scopus,2-s2.0-0033755398
"Sakai S., Kato M., Nagamasu H.",Artocarpus (Moraceae) - Gall midge pollination mutualism mediated by a male-flower parasitic fungus,2000,American Journal of Botany,87,3,,440,445,,30,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033755423&partnerID=40&md5=d3b3ae536072e9c2c7d15be2a5fc9cd9,"Center for Ecological Research, Kyoto University, Sakyo, Kyoto, Japan; Graduate School of Human and Environmental Studies, Kyoto University, Sakyo, Kyoto, Japan; Kyoto University Museum, Kyoto University, Sakyo, Kyoto, Japan; Smithsonian Tropical Research Institute, Apartado 2072, Ancón, Balboa, Panama","Sakai, S., Center for Ecological Research, Kyoto University, Sakyo, Kyoto, Japan, Smithsonian Tropical Research Institute, Apartado 2072, Ancón, Balboa, Panama; Kato, M., Graduate School of Human and Environmental Studies, Kyoto University, Sakyo, Kyoto, Japan; Nagamasu, H., Kyoto University Museum, Kyoto University, Sakyo, Kyoto, Japan","A previously undescribed pollination system involving a monoecious tree species, Artocarpus integer (Moraceae), pollinator gall midges, and fungi is reported from a mixed dipterocarp forest in Sarawak, Borneo. The fungus Choanephora sp. (Choanephoraceae, Mucorales, Zygomycetes) infects male inflorescences of A. integer, and gall midges (Contarinia spp., Cecidomyiinae, Diptera) feed on the fungal mycelia and oviposit on the inflorescence. Their larvae also feed on the mycelia and pupate in the inflorescence. The gall midges are also attracted by female inflorescences lacking mycelia, probably due to a floral fragrance similar to that of male inflorescences. Because of the sticky pollen, dominance of Contarinia spp. in flower visitors, and pollen load observed on Contarinia spp. collected on both male and female inflorescences, Artocarpus integer is thought to he pollinated by the gall midges. Although several pathogenic fungi have been reported to have interactions with pollinators, this is the first report on a pollination mutualism in which a fungus plays an indispensable role. The pollination system described here suggests that we should he more aware of the roles fungi can play in pollinations.",Borneo; Gall midge; Lambir; Monoecy; Moraceae; Mucorales; Pollination,Article,,Scopus,2-s2.0-0033755423
"Marr D.L., Leebens-Mack J., Elms L., Pellmyr O.",Pollen dispersal in Yucca filamentosa (Agavaceae): The paradox of self-pollination behavior by Tegeticula yuccasella (Prodoxidae),2000,American Journal of Botany,87,5,,670,677,,25,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033759513&partnerID=40&md5=aab13c5bf4d8b72c069d82d32f0ff361,"Department of Biology, Box 1812 Station B, Vanderbilt University, Nashville, TN 37235, United States; Department of Biology, Colgate University, Hamilton, NY 13346, United States; OCMR 843, Oberlin College, Oberlin, OH 44074, United States","Marr, D.L., Department of Biology, Box 1812 Station B, Vanderbilt University, Nashville, TN 37235, United States; Leebens-Mack, J., Department of Biology, Box 1812 Station B, Vanderbilt University, Nashville, TN 37235, United States, Department of Biology, Colgate University, Hamilton, NY 13346, United States; Elms, L., Department of Biology, Box 1812 Station B, Vanderbilt University, Nashville, TN 37235, United States, OCMR 843, Oberlin College, Oberlin, OH 44074, United States; Pellmyr, O., Department of Biology, Box 1812 Station B, Vanderbilt University, Nashville, TN 37235, United States","We investigated pollen dispersal in an obligate pollination mutualism between Yucca filamentosa and Tegeticula yuccasella. Yucca moths are the only documented pollinator of yuccas, and moth larvae feed solely on developing yucca seeds. The quality of pollination by a female moth affects larval survival because flowers receiving small amounts of pollen or self-pollen have a high abscission probability, and larvae die in abscised flowers. We tested the prediction that yucca moths primarily perform outcross pollinations by using fluorescent dye to track pollen dispersal in five populations of Y. filamentosa. Dye transfers within plants were common in all populations (mean ± 1 SE, 55 ± 3.0%), indicating that moths frequently deposit self-pollen. Distance of dye transfers ranged from 0 to 50 m, and the mean number of flowering plants between the pollen donor and recipient was 5 (median = 0), suggesting that most pollen was transferred among near neighbors. A multilocus genetic estimate of outcrossing based on seedlings matured from open-pollinated fruits at one site was 94 ± 6% (mean ± 1 SD). We discuss why moths frequently deposit self-pollen to the detriment of their offspring and compare the yucca-yucca moth interaction with other obligate pollinator mutualisms in which neither pollinator nor plant benefit from self-pollination.",Agavaceae; Fluorescent dyes; Mutualism; Plant-pollinator interactions; Pollinator behavior; Prodoxidae; Self-pollination; Tegeticula; Yucca,Article,,Scopus,2-s2.0-0033759513
"Medrano M., Guitian P., Guitian J.","Patterns of fruit and seed set within inflorescences of Pancratium maritimum (Amaryllidaceae): Nonuniform pollination, resource limitation, or architectural effects?",2000,American Journal of Botany,87,4,,493,501,,92,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033760601&partnerID=40&md5=591f89a34f298ba2644b9ad20bb5f279,"Laboratorio de Botanica, Facultad de Farmacia, Univ. de Santiago de Compostela, Campus Sur s/n, Santiago E-15706, Spain","Medrano, M., Laboratorio de Botanica, Facultad de Farmacia, Univ. de Santiago de Compostela, Campus Sur s/n, Santiago E-15706, Spain; Guitian, P., Laboratorio de Botanica, Facultad de Farmacia, Univ. de Santiago de Compostela, Campus Sur s/n, Santiago E-15706, Spain; Guitian, J., Laboratorio de Botanica, Facultad de Farmacia, Univ. de Santiago de Compostela, Campus Sur s/n, Santiago E-15706, Spain","We investigated patterns of fruit and seed production on inflorescences of a population of Pancratium maritimum in northwest Spain over a 2-yr period. Initial findings showed that the earliest opening flowers on an inflorescence are more likely to set fruit and produce more seeds than later opening flowers and that this pattern is maintained throughout the flowering season. Supplementary pollination and flower-removal experiments were performed to investigate whether the observed pattern is attributable (a) to variation in pollen receipt, (b) to sequestration of resources by the earliest flowers on an inflorescence, and/or (c) to 'architectural' limitations on the fruit/seed production of later flowers. Supplementary pollination did not improve fruit or seed production by late flowers in either of the 2 yr of study. In flower-removal experiments, the remaining flowers showed improved fruit set and mean number of seeds per flower, by comparison with flowers in the same position on control inflorescences. When all flowers except the latest third were removed, these showed fruit set and seed production similar to those of early flowers on control inflorescences. These results strongly suggest that the observed within-inflorescence patterns of fruit and seed production in P. maritimum are mainly attributable to competition for resources (i.e., explanation b), though other adaptive explanations cannot be ruled out.",Amaryllidaceae; Architectural effects; Floral variation; Fruit and seed production; Pancratium maritimum; Pollen limitation; Resource allocation,Article,,Scopus,2-s2.0-0033760601
"Runions C.J., Geber M.A.",Evolution of the self-pollinating flower in Clarkia xantiana (Onagraceae). I. Size and development of floral organs,2000,American Journal of Botany,87,10,,1439,1451,,92,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033761106&partnerID=40&md5=4322da1b2fb15e51853f2dc8836e3ad3,"Department of Ecology and Evolutionary Biology, Corson Hall, Cornell University, Ithaca, NY 14853, United States; Department of Plant Sciences, University of Cambridge, Downing Street, Cambridge, CB2 3EA, United Kingdom","Runions, C.J., Department of Ecology and Evolutionary Biology, Corson Hall, Cornell University, Ithaca, NY 14853, United States, Department of Plant Sciences, University of Cambridge, Downing Street, Cambridge, CB2 3EA, United Kingdom; Geber, M.A., Department of Ecology and Evolutionary Biology, Corson Hall, Cornell University, Ithaca, NY 14853, United States","Clarkia xantiana has two subspecies that differ in breeding system: ssp. xantiana, which is outcrossing, and ssp. parviflora, which is self-fertilizing. Outcrossing is the ancestral breeding system for the genus Clarkia. Flowers of ssp. parviflora have characteristics commonly associated with selfing taxa: they are smaller and have little temporal and spatial separation between mature anthers and stigma (dichogamy and herkogamy, respectively). Flower morphology and development were studied in four populations of each subspecies to establish the developmental changes that occurred in the evolution of setting. In particular, we sought to evaluate the hypothesis that the setting flower may have arisen as a byproduct of selection for rapid maturation in the arid environment occupied by ssp. parviflora. This hypothesis predicts that development time should be reduced in spp. parviflora relative to ssp. xantiana. We also sought to compare the pattern of covariation of flower morphology and development between subspecies to that within subspecies. Similar within vs. between patterns of covariation could be indicative of developmental or functional constraints on the independent evolution of floral parts. In spite of significant variation among populations within subspecies, the subspecies clearly differ in flower morphology and development. All floral organs, except ovaries, are smaller in ssp. parviflora than in ssp. xantiana. The flower plastochron, the duration of flower development from bud initiation to anthesis, and the duration of protandry are all shorter in ssp. parviflora than in ssp. xantiana. Maximum relative growth rates are higher for all organs in ssp. parviflora than in ssp. xantiana. Thus, progenesis (i.e., via a reduction in development time) is combined with growth acceleration in the evolution of the setting flower. Since reduced development time and growth acceleration both allow setting flowers to mature earlier than outcrossing ones, selection for early maturation may have contributed to the evolution of the setting flower form. The pattern of trait covariation differs within spp. parviflora relative to the patterns within spp. xantiana and between the two subspecies, suggesting that floral parts can and have evolved independently of one another.",Clarkia; Development; Growth rate; Heterchrony; Outcrossing; Progenesis; Selfing; Trait covariation,Article,,Scopus,2-s2.0-0033761106
"Pfunder M., Roy B.A.","Pollinator-mediated interactions between a pathogenic fungus, Uromyces pisi (Pucciniaceae), and its host plant, Euphorbia cyparissias (Euphorbiaceae)",2000,American Journal of Botany,87,1,,48,55,,33,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033760017&partnerID=40&md5=b8919fb086fd560b51e4936ff034a69f,"Geobotanical Institute, Swiss Fed. Inst. of Technol. Zurich, Zurichbergstrasse 38, 8044 Zurich, Switzerland","Pfunder, M., Geobotanical Institute, Swiss Fed. Inst. of Technol. Zurich, Zurichbergstrasse 38, 8044 Zurich, Switzerland; Roy, B.A., Geobotanical Institute, Swiss Fed. Inst. of Technol. Zurich, Zurichbergstrasse 38, 8044 Zurich, Switzerland","The plant Euphorbia cyparissias is commonly infected by rust fungi of the species complex Uromyces pisi. When infected, E. cyparissias is unable to flower, but instead is induced by the fungus to form pseudoflowers. Pseudoflowers are rosettes of yellow leaves upon which the fungus presents its gametes in a sweet-smelling fungal nectar. We hypothesized that the fungi, as they are heterothallic are dependent on insect visitation to cross-fertilize their mating types. We confirmed that insects are required with an insect exclusion experiment. We further hypothesized that pseudoflowers of U. pisi interact with uninfected true host flowers through insects during their period of co-'flowering' in early spring. We conducted artificial array experiments in the field to test whether the two species share insects and whether they influenced each other's insect visitation. Insects moved between true flowers and pseudoflowers, but true flowers received more visits over all. Pseudo-flowers and true flowers did not influence each other's visitation rates in mixtures. However, shorter visits were observed on pseudoflowers in mixtures than monocultures, suggesting that true flowers might be competitors for pseudoflowers. Further experiments are needed to determine whether the similarity of pseudoflowers to true flowers is adaptive.",Competition; Facilitation; Mating system; Mimicry; Pollination; Pseudoflowers; Rust fungi; Spermatia,Article,,Scopus,2-s2.0-0033760017
