Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Severns P.M., Liston A., Wilson M.V.","Implications of nonadventitious rhizome spread on reproduction, inbreeding, and conservation for a rare grassland legume",2011,Journal of Heredity,102,4,,371,379,,3,10.1093/jhered/esr034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959512813&doi=10.1093%2fjhered%2fesr034&partnerID=40&md5=e8481c3ad88350c3906472cec7be0407,"Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, United States; School of Biological Sciences, Washington State University Vancouver, 14204 NE Salmon Creek Avenue, Vancouver, WA 98686, United States","Severns, P.M., Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, United States, School of Biological Sciences, Washington State University Vancouver, 14204 NE Salmon Creek Avenue, Vancouver, WA 98686, United States; Liston, A., Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, United States; Wilson, M.V., Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, United States","Small population size, genetic diversity, and spatial patterns of vegetative spread are important aspects to consider when managing populations of rare clonal plant species. We used 5 variable nuclear simple sequence repeat nDNA loci to determine the extent of genet rhizome spread, examine the possibility of very small population sizes, and project how Bombus spp. (bumblebee) foraging may impact selfing (through geitonogamy) for a threatened lupine (Lupinus oreganus Heller) that sprawls through nonadventitious rhizomes. Genotyping identified 1 genet (27 × 13 m) that dominated about 30% of a study site, whereas 15 genets spread a maximum average distance of about 5.5 m (range 1.6 -27.1 m) and appeared to be well integrated with intervening genets. We found unexpectedly high genotype diversity, no evidence of a recent genetic bottleneck, and 5 of 6 patches had mean fixation index values that were near Hardy-Weinberg Equilibrium expectations. If the median maximum Bombus foraging distance observed in lupine patches (1.2 m) occurred within genotyped populations, a typical foraging flight would have >80% chance of occurring between different genets. Our study demonstrates that inferences associated with clonality, small population size, and inbreeding depression should be directly evaluated for rare vegetatively spreading plants. © 2011 The American Genetic Association. All rights reserved.",Allee effect; clonal plants; habitat fragmentation; inbreeding depression; pollinator foraging; small population size,Article,,Scopus,2-s2.0-79959512813
"Galeano P., Debat C.M., Ruibal F., Fraguas L.F., Galván G.A.",Cross-fertilization between genetically modified and non-genetically modified maize crops in Uruguay,2011,Environmental Biosafety Research,9,3,,147,154,,1,10.1051/ebr/2011100,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053997883&doi=10.1051%2febr%2f2011100&partnerID=40&md5=314c76f1e91b16d58650736a6bdc96b2,"Departamento de Producción Vegetal, Centro Regional sur (CRS), Universidad de la República, Camino Folle km 36, Progreso, Canelones, Uruguay; Cátedra de Bioquímica, Departamento de Biociencias, Universidad de la República, General Flores 2124, Montevideo, Uruguay; Sección Bioquímica, Instituto de Biología, Universidad de la República, Iguá 4225, Montevideo, Uruguay","Galeano, P., Departamento de Producción Vegetal, Centro Regional sur (CRS), Universidad de la República, Camino Folle km 36, Progreso, Canelones, Uruguay, Cátedra de Bioquímica, Departamento de Biociencias, Universidad de la República, General Flores 2124, Montevideo, Uruguay; Debat, C.M., Sección Bioquímica, Instituto de Biología, Universidad de la República, Iguá 4225, Montevideo, Uruguay; Ruibal, F., Sección Bioquímica, Instituto de Biología, Universidad de la República, Iguá 4225, Montevideo, Uruguay; Fraguas, L.F., Cátedra de Bioquímica, Departamento de Biociencias, Universidad de la República, General Flores 2124, Montevideo, Uruguay; Galván, G.A., Departamento de Producción Vegetal, Centro Regional sur (CRS), Universidad de la República, Camino Folle km 36, Progreso, Canelones, Uruguay","The cultivation of genetically modified (GM) Bt maize (Zea mays L.) events MON810 and Bt11 is permitted in Uruguay. Local regulations specify that 10% of the crop should be a non-GM cultivar as refuge area for biodiversity, and the distance from other non-GM maize crops should be more than 250 m in order to avoid cross-pollination. However, the degree of cross-fertilization between maize crops in Uruguay is unknown. The level of adventitious presence of GM material in non-GM crops is a relevant issue for organic farming, in situ conservation of genetic resources and seed production. In the research reported here, the occurrence and frequency of cross-fertilization between commercial GM and non-GM maize crops in Uruguay was assessed. The methodology comprised field sampling and detection using DAS-ELISA and PCR. Five field-pair cases where GM maize crops were grown near non-GM maize crops were identified. These cases had the potential to cross-fertilize considering the distance between crops and the similarity of the sowing dates. Adventitious presence of GM material in the offspring of non-GM crops was found in three of the five cases. Adventitious presence of event MON810 or Bt11 in non-GM maize, which were distinguished using specific primers, matched the events in the putative sources of transgenic pollen. Percentages of transgenic seedlings in the offspring of the non-GM crops were estimated as 0.56%, 0.83% and 0.13% for three sampling sites with distances of respectively 40, 100 and 330 m from the GM crops. This is a first indication that adventitious presence of transgenes in non-GM maize crops will occur in Uruguay if isolation by distance and/or time is not provided. These findings contribute to the evaluation of the applicability of the ""regulated coexistence policy"" in Uruguay. © 2011 ISBR, EDP Sciences.",Bt; Bt11; Gene-flow; MON810; Out-crossing; Zea mays,Article,,Scopus,2-s2.0-80053997883
"Prigge V., Sánchez C., Dhillon B.S., Schipprack W., Araus J.L., Bänziger M., Melchinger A.E.",Doubled haploids in tropical maize: I. effects of inducers and source germplasm on in vivo haploid induction rates,2011,Crop Science,51,4,,1498,1506,,33,10.2135/cropsci2010.10.0568,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959588651&doi=10.2135%2fcropsci2010.10.0568&partnerID=40&md5=e6bdbf5a322b26aa77532c794d404d7b,"Institute of Plant Breeding, Seed Science, and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany; CIMMYT, Int, Apdo. Postal 6-641, 06600 Mexico, DF, Mexico","Prigge, V., Institute of Plant Breeding, Seed Science, and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany, CIMMYT, Int, Apdo. Postal 6-641, 06600 Mexico, DF, Mexico; Sánchez, C., CIMMYT, Int, Apdo. Postal 6-641, 06600 Mexico, DF, Mexico; Dhillon, B.S., Institute of Plant Breeding, Seed Science, and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany; Schipprack, W., Institute of Plant Breeding, Seed Science, and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany; Araus, J.L., CIMMYT, Int, Apdo. Postal 6-641, 06600 Mexico, DF, Mexico; Bänziger, M., CIMMYT, Int, Apdo. Postal 6-641, 06600 Mexico, DF, Mexico; Melchinger, A.E., Institute of Plant Breeding, Seed Science, and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany","The adoption of the doubled haploid (DH) technology in tropical maize (Zea mays L.) breeding programs is lagging behind that of temperate programs due to a lack of tropical haploid inducers and reliable information on the performance of temperate inducers under nontemperate conditions. The objective of this study was to determine the in vivo haploid induction ability of three temperate inducers crossed to a diverse set of tropical maize source germplasm under tropical conditions. Three experiments were conducted employing inducers as male parents to pollinate 120 source germplasm in three environments in Mexico. Haploid induction rates (HIR) obtained under field conditions were determined with two different haploid identification systems. Highly significant genotypic differences were detected among inducers and source germplasm for HIR but no interactions were observed between the two factors. Mean HIR under tropical conditions were similar to those reported for evaluations under temperate conditions indicating that temperate inducers can be employed for initiation of DH breeding programs in the tropics. Misclassification of diploids as haploids resulted in inflated HIR, particularly in highly variable source germplasm such as landraces or when expression of the identification marker was weak. We conclude that induction of haploidy is not a limiting factor for DH line production in tropical maize, but there is a need for the development of well-adapted tropical inducers. © Crop Science Society of America.",,Article,,Scopus,2-s2.0-79959588651
"Kebede A.Z., Dhillon B.S., Schipprack W., Araus J.L., Bänziger M., Semagn K., Alvarado G., Melchinger A.E.",Effect of source germplasm and season on the in vivo haploid induction rate in tropical maize,2011,Euphytica,180,2,,219,226,,20,10.1007/s10681-011-0376-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958773433&doi=10.1007%2fs10681-011-0376-3&partnerID=40&md5=0eb487e78fb2144f1d08e5d6b8c760fe,"International Maize and Wheat Improvement Center (CIMMYT), Apdo. Postal 6-641, 06600 Mexico, DF, Mexico; Institute of Plant Breeding, Seed Science and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany; Department of Vegetal Biology, University of Barcelona, Av. Diagonal 645, 08028 Barcelona, Spain; International Maize and Wheat Improvement Center (CIMMYT), Village Market, P.O. Box 1041, Nairobi 00621, Kenya","Kebede, A.Z., International Maize and Wheat Improvement Center (CIMMYT), Apdo. Postal 6-641, 06600 Mexico, DF, Mexico, Institute of Plant Breeding, Seed Science and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany; Dhillon, B.S., Institute of Plant Breeding, Seed Science and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany; Schipprack, W., Institute of Plant Breeding, Seed Science and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany; Araus, J.L., Department of Vegetal Biology, University of Barcelona, Av. Diagonal 645, 08028 Barcelona, Spain; Bänziger, M., International Maize and Wheat Improvement Center (CIMMYT), Apdo. Postal 6-641, 06600 Mexico, DF, Mexico; Semagn, K., International Maize and Wheat Improvement Center (CIMMYT), Village Market, P.O. Box 1041, Nairobi 00621, Kenya; Alvarado, G., International Maize and Wheat Improvement Center (CIMMYT), Apdo. Postal 6-641, 06600 Mexico, DF, Mexico; Melchinger, A.E., Institute of Plant Breeding, Seed Science and Population Genetics, University of Hohenheim, 70593 Stuttgart, Germany","For in vivo production of doubled haploid (DH) lines in maize, the rate of haploid induction is of crucial importance. Maternal haploid induction depends primarily on the inducer used as a pollinator. However, the source germplasm used as a maternal parent and the environmental conditions for induction may also influence haploid induction and these aspects have not been examined in tropical maize so far. The objectives of our study were to (i) monitor the variation for haploid induction rate (HIR) among diverse source germplasm in tropical maize, (ii) determine the relative importance of general (GCA) and specific (SCA) combining abilities for HIR, and (iii) investigate the influence of summer and winter seasons and genotype × season interactions on this trait. Ten inbreds were mated in a half diallel design. The resulting 45 F1 single crosses were pollinated with the haploid inducer hybrid RWS × UH400 during the summer 2008 and winter 2009 seasons in a lowland tropical environment in Mexico. HIR of the single crosses averaged over seasons ranged from 2. 90 to 9.66% with an overall mean of 6.74%. Mean HIR was significantly (P &lt; 0.01) higher during the winter (7.37%) than summer season (6.11%). Significant (P &lt; 0.01) variation was observed due to GCA effects of parental inbreds of single crosses but not for SCA, GCA × season and SCA × season interactions. Our study underpins that a higher HIR in tropical maize can be obtained by selecting appropriate source germplasm and undertaking pollination under favorable environmental conditions. © 2011 Springer Science+Business Media B.V.",Diallel crosses; General combining ability; Haploid induction rate; Maize; Season; Tropical source germplasm,Article,,Scopus,2-s2.0-79958773433
Caswell H.,Beyond R0: Demographic models for variability of lifetime reproductive output,2011,PLoS ONE,6,6, e20809,,,,27,10.1371/journal.pone.0020809,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959635349&doi=10.1371%2fjournal.pone.0020809&partnerID=40&md5=2c3fe16139b2fe7118e6fd3fa64bbfaf,"Biology Department, Woods Hole Oceanographic Institution, Woods Hole, MA, United States; Max Planck Institute for Demographic Research, Rostock, Germany","Caswell, H., Biology Department, Woods Hole Oceanographic Institution, Woods Hole, MA, United States, Max Planck Institute for Demographic Research, Rostock, Germany","The net reproductive rate R0 measures the expected lifetime reproductive output of an individual, and plays an important role in demography, ecology, evolution, and epidemiology. Well-established methods exist to calculate it from age- or stage-classified demographic data. As an expectation, R0 provides no information on variability; empirical measurements of lifetime reproduction universally show high levels of variability, and often positive skewness among individuals. This is often interpreted as evidence of heterogeneity, and thus of an opportunity for natural selection. However, variability provides evidence of heterogeneity only if it exceeds the level of variability to be expected in a cohort of identical individuals all experiencing the same vital rates. Such comparisons require a way to calculate the statistics of lifetime reproduction from demographic data. Here, a new approach is presented, using the theory of Markov chains with rewards, obtaining all the moments of the distribution of lifetime reproduction. The approach applies to age- or stage-classified models, to constant, periodic, or stochastic environments, and to any kind of reproductive schedule. As examples, I analyze data from six empirical studies, of a variety of animal and plant taxa (nematodes, polychaetes, humans, and several species of perennial plants). © 2011 Hal Caswell.",,Article,Open Access,Scopus,2-s2.0-79959635349
"Fragoso F.P., Varanda E.M.","Ecology, behavior and bionomics flower-visiting insects of five tree species in a restored area of semideciduous seasonal forest",2011,Neotropical Entomology,40,4,,431,435,,2,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053257920&partnerID=40&md5=c6a27828d89f9ae3426cdf74a9689d07,"CEEFLORUSP, Depto de Biologia, Setor de Botanica, Faculdade de Filosofia Ciencias e Letras de Ribeirão Preto, USP, Ribeirão Preto, SP, Brazil","Fragoso, F.P., CEEFLORUSP, Depto de Biologia, Setor de Botanica, Faculdade de Filosofia Ciencias e Letras de Ribeirão Preto, USP, Ribeirão Preto, SP, Brazil; Varanda, E.M., CEEFLORUSP, Depto de Biologia, Setor de Botanica, Faculdade de Filosofia Ciencias e Letras de Ribeirão Preto, USP, Ribeirão Preto, SP, Brazil","The reinstatement of biodiversity and ecological processes must be the major goal in restoration projects, which requires the establishment of biological interactions in addition to native plant population recovery. Therefore, we assessed the flower visitors of five tree species in a restored area of Semideciduous Seasonal Forest, in Ribeirao Preto, SP, Brazil. The specimens were collected using entomological net on flowers of Acacia polyphylla, Aegiphila sellowianna, Croton floribundus, Croton urucurana and Schinus terebinthifolius from October 2007 to September 2008. A total of 139 insect species belonging to five orders were collected. Hymenoptera was the most diverse order collected. From a total of 37 families, Vespidae (15 species), Cabronidae (12), Apidae (10), Halictidae (10), Syrphidae (12), Tachinidae (6) and Hesperidae (7) were the richest ones. Schinus terebinthifolius flowers presented the most abundant and diverse insect visitors (60), suggesting it is an important attractive species to the fauna in restoration programs. Our data suggest that mutualistic interactions between some of these plants and their flower-visiting insects may be in a reinstatement process, and will support the design and monitoring of future restoration efforts. © 2011 Sociedade Entomologica do Brasil.",Insect inventory; Insect-plant interaction; Pollinator; Restoration indicator,Article,,Scopus,2-s2.0-80053257920
"Schaefer C.M., Sheaffer C.C., Bernardo R.",Breeding potential of semidwarf corn for grain and forage in the Northern U.S. corn belt,2011,Crop Science,51,4,,1637,1645,,5,10.2135/cropsci2010.10.0608,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959596901&doi=10.2135%2fcropsci2010.10.0608&partnerID=40&md5=85223d85f14fb22d272ed4990624066a,"Dep. of Agronomy and Plant Genetics, Univ. of Minnesota, 411 Borlaug Hall, 1991 Upper Buford Cir., St. Paul, MN 55108-6026, United States","Schaefer, C.M., Dep. of Agronomy and Plant Genetics, Univ. of Minnesota, 411 Borlaug Hall, 1991 Upper Buford Cir., St. Paul, MN 55108-6026, United States; Sheaffer, C.C., Dep. of Agronomy and Plant Genetics, Univ. of Minnesota, 411 Borlaug Hall, 1991 Upper Buford Cir., St. Paul, MN 55108-6026, United States; Bernardo, R., Dep. of Agronomy and Plant Genetics, Univ. of Minnesota, 411 Borlaug Hall, 1991 Upper Buford Cir., St. Paul, MN 55108-6026, United States","Conventional, nondwarf corn (Zea mays L.) hybrids grown in the northern U.S. Corn Belt are typically >2 m tall and have a 75- to 100-d relative maturity (RM). Our objectives were to assess the potential of open-pollinated COPOP1 semidwarf corn for grain and forage production, estimate genetic variances and heritability in COPOP1, and develop COPOP1 subpopulations that exhibit heterosis. In 2005 and 2006, we evaluated COPOP1 with four commercial, nondwarf hybrids at three plant population densities. Grain yield of open-pollinated COPOP1 was about half of the mean yield of the conventional hybrids. However, COPOP1 had lower grain moisture (equivalent to 62 d RM) and better forage quality than the commercial hybrids. In 2007, COPOP1 was evaluated for performance when crossed to two divergent inbred testers, LH227 and LH295. Heritability was significant for grain moisture, plant height, and ear height in testcrosses to both testers but was significant for grain yield only in testcrosses to LH227. In 2009, bulk Cycle 0 (i.e., original COPOP1) and Cycle 1 testcrosses, nine semidwarf hybrids, COPOP1, and three commercial hybrids were evaluated at two plant population densities. Grain yield and most agronomic and forage traits did not improve between Cycle 0 and Cycle 1 in either testcross population. None of the semidwarf hybrids had higher grain yields than COPOP1. While semidwarf COPOP1 can serve as a source of useful variation for improving elite germplasm in the northern U.S. Corn Belt, further selection in COPOP1 must be done to develop improved semidwarf populations. © Crop Science Society of America.",,Article,,Scopus,2-s2.0-79959596901
"Koch H., Schmid-Hempel P.",Bacterial Communities in Central European Bumblebees: Low Diversity and High Specificity,2011,Microbial Ecology,62,1,,121,133,,71,10.1007/s00248-011-9854-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960597239&doi=10.1007%2fs00248-011-9854-3&partnerID=40&md5=8932a1a67bbf8e5a8038e245de536778,"ETH Zürich, Institute of Integrative Biology (IBZ), Universitätsstrasse 16, CH-8092 Zürich, Switzerland","Koch, H., ETH Zürich, Institute of Integrative Biology (IBZ), Universitätsstrasse 16, CH-8092 Zürich, Switzerland; Schmid-Hempel, P., ETH Zürich, Institute of Integrative Biology (IBZ), Universitätsstrasse 16, CH-8092 Zürich, Switzerland","Recent studies on the microbial flora of the honeybee gut have revealed an apparently highly specific community of resident bacteria that might play a role in immune defence and food preservation for their hosts. However, at present, very little is known about the diversity and ecology of bacteria occurring in non-domesticated bees like bumblebees, which are of similar importance as honeybees for the pollination of agricultural and wild flowers. To fill this gap in knowledge, we examined six of the most common bumblebee species in Central Europe from three locations in Germany and Switzerland for their bacterial communities. We used a culture-independent molecular approach based on sequencing the 16S rRNA gene from a selection of individuals and examining a larger number of samples by terminal restriction fragment length polymorphism profiles. The gut flora was dominated by very few and mostly undescribed groups of bacteria belonging to the Proteobacteria, Bacteroidetes, Firmicutes and Actinobacteria. This core set of bacteria was present in all of the examined bumblebee species. These bacteria are similar to, but distinct from, bacteria previously described from the honeybee gut. Significant differences were observed between the communities of bacteria in the different bumblebee species; the effect of sampling location was less strong. A novel group of Betaproteobacteria additionally shows evidence for host species-specific genotypes. The gut flora of bumblebees therefore is apparently composed of relatively few highly specialized bacteria, indicating a strong interaction and possibly important functions with their hosts. © 2011 Springer Science+Business Media, LLC.",,Article,,Scopus,2-s2.0-79960597239
"Francisco F.O., Brito R.M., Santiago L.R., Gonçalves P.H.P., Pioker F.C., Domingues-Yamada A.M.T., Arias M.C.",Isolation and characterization of 15 microsatellite loci in the stingless bee Plebeia remota (Apidae: Meliponini),2011,Conservation Genetics Resources,3,3,,417,419,,15,10.1007/s12686-010-9369-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859872083&doi=10.1007%2fs12686-010-9369-0&partnerID=40&md5=e0dfa233f342a3672f7981fabb41af5c,"Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, 277, São Paulo, SP 05508-090, Brazil; Departamento de Ecologia, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, travessa 14, n. 321, São Paulo, SP 05508-900, Brazil","Francisco, F.O., Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, 277, São Paulo, SP 05508-090, Brazil; Brito, R.M., Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, 277, São Paulo, SP 05508-090, Brazil; Santiago, L.R., Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, 277, São Paulo, SP 05508-090, Brazil; Gonçalves, P.H.P., Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, 277, São Paulo, SP 05508-090, Brazil; Pioker, F.C., Departamento de Ecologia, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, travessa 14, n. 321, São Paulo, SP 05508-900, Brazil; Domingues-Yamada, A.M.T., Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, 277, São Paulo, SP 05508-090, Brazil; Arias, M.C., Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, Rua do Matão, 277, São Paulo, SP 05508-090, Brazil","The destruction of Brazilian natural habitats has reduced bee populations and negative impacts of native flora pollination have been noticed. This work describes the isolation and characterization of microsatellite loci and evaluates them as molecular markers to study genetic variability of the stingless bee Plebeia remota. A microsatellite enriched genomic library was constructed and 15 primer pairs were designed for this species. The survey was conducted by analyzing 21 unrelated individuals. Genetic diversity indexes were calculated. The mean allelic richness was 6.3, the observed heterozygosity was 0.568, and the percentage of polymorphic loci was 93.33%. Also the primers were tested in cross-species amplification and showed promising results for P. droryana, P. emerina, P. lucii, P. meridionalis, P. pugnax, and P. saiqui. The microsatellite loci described here will be useful to evaluate genetic variability of stingless bees, and certainly will improve our knowledge about population dynamics especially in threatened environments. © Springer Science+Business Media B.V. 2010.",Genomic library; Meliponini; Microsatellites; Plebeia; Plebeia remota; Polymorphism,Article,,Scopus,2-s2.0-84859872083
"Schorkopf D.L.P., Morawetz L., Bento J.M.S., Zucchi R., Barth F.G.",Pheromone paths attached to the substrate in meliponine bees: Helpful but not obligatory for recruitment success,2011,"Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology",197,7,,755,764,,6,10.1007/s00359-011-0638-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959315360&doi=10.1007%2fs00359-011-0638-5&partnerID=40&md5=37cd45cfa9cdd085b558b806aec2d415,"Department of Neurobiology, University of Vienna, Althanstrasse 14, 1090 Vienna, Austria; Department of Entomology, Escola Superior de Agricultura Luiz de Queiroz, University of São Paulo, Av. Pádua Dias 11, 13418-900 Piracicaba, SP, Brazil; Department of Biology, FFCLRP, University of São Paulo, Av. Bandeirantes 3900, 14040-901 Ribeirão Preto, SP, Brazil","Schorkopf, D.L.P., Department of Neurobiology, University of Vienna, Althanstrasse 14, 1090 Vienna, Austria; Morawetz, L., Department of Neurobiology, University of Vienna, Althanstrasse 14, 1090 Vienna, Austria; Bento, J.M.S., Department of Entomology, Escola Superior de Agricultura Luiz de Queiroz, University of São Paulo, Av. Pádua Dias 11, 13418-900 Piracicaba, SP, Brazil; Zucchi, R., Department of Biology, FFCLRP, University of São Paulo, Av. Bandeirantes 3900, 14040-901 Ribeirão Preto, SP, Brazil; Barth, F.G., Department of Neurobiology, University of Vienna, Althanstrasse 14, 1090 Vienna, Austria","In contrast to marking of the location of resources or sexual partners using single-spot pheromone sources, pheromone paths attached to the substrate and assisting orientation are rarely found among flying organisms. However, they do exist in meliponine bees (Apidae, Apinae, Meliponini), commonly known as stingless bees, which represent a group of important pollinators in tropical forests. Worker bees of several Neotropical meliponine species, especially in the genus Scaptotrigona Moure 1942, deposit pheromone paths on substrates between highly profitable resources and their nest. In contrast to past results and claims, we find that these pheromone paths are not an indispensable condition for successful recruitment but rather a means to increase the success of recruiters in persuading their nestmates to forage food at a particular location. Our results are relevant to a speciation theory in scent path-laying meliponine bees, such as Scaptotrigona. In addition, the finding that pheromone path-laying bees are able to recruit to food locations even across barriers such as large bodies of water affects tropical pollination ecology and theories on the evolution of resource communication in insect societies with a flying worker caste. © 2011 Springer-Verlag.",Communication; Evolution; Flying worker caste; Orientation; Pheromone trail,Article,,Scopus,2-s2.0-79959315360
"Liu H.-H., Wang L.-W., Liu X., Ma X., Ning L.-H., Zhang H., Cui D.-Z., Jiang C., Chen H.-B.",Proteomic Analyses of Maize Cross Incompatibility Gene Ga1-S,2011,Acta Agronomica Sinica,37,7,,1212,1218,,,10.1016/S1875-2780(11)60033-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864927812&doi=10.1016%2fS1875-2780%2811%2960033-3&partnerID=40&md5=6a737b0e129c3b140a373b4bbba3977c,"State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China","Liu, H.-H., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Wang, L.-W., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Liu, X., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Ma, X., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Ning, L.-H., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Zhang, H., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Cui, D.-Z., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Jiang, C., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China; Chen, H.-B., State Key Laboratory of Crop Biology, Shandong Key Laboratory of Crop Biology, Shandong Agricultural Univ., Tai'an 271018, China","Ga1-S is a gametophytic mutant involved in maize cross incompatibility. The presence of the dominant allele Ga1-S in silks prevents fertilization by pollen carrying the recessive allele ga1. The physiological basis of cross incompatibility is poorly understood. The proteomic profiling of Ga1-S silks pollinated with Ga1-S and ga1 pollen was investigated for isolating genes involved in cross incompatibility in maize. Two near isogenic lines on Ga1-S locus, W22 (GG) and w22 (gg), were used to make reciprocally crosses of GG × GG, gg × GG, and GG × gg. The behaviours of pollen tube growth in the 3 crosses were compared under a fluorescence microscopy, and the proteomic profiles of total silk proteins in W22 (GG) were compared 10 h after pollination by GG or gg pollen. The total silk proteins of GG × GG and GG × gg crosses were extracted using TCA/Acetone method, separated through electrophoresis in 2-dimensional gels, and analyzed by matrix-assisted laser desorption/ionization-time of flight mass spectrometry (MALDI-TOF-MS). The results indicated that gg pollen grains germinated well and the pollen tubes were able to enter the GG silk transmitting tract. However, no gg pollen tube reached GG ovule area, which resulted in incompatibility. In the silk proteomes of GG × GG and GG × gg, 25 differentially expressed proteins were identified, including 15 specifically expressed in GG × GG, and 10 specifically expressed in GG × gg. Among these proteins, 12 were annotated in various databases after MALDI-TOF-MS and MASCOT analyses. Proteins 11, 12, 14, 18, 22, and 24 presumably play important roles in the cross-incompatibility of maize. © 2011 Crop Science Society of China and Institute of Crop Sciences, Chinese Academy of Agricultural Sciences.",2-DE; Cross-incompatibility; Ga1-S; MALDI-TOF-MS; Proteomic profiling; Zea mays L.,Article,,Scopus,2-s2.0-84864927812
