Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Kiester A.R., Lande R., Schemske D.W.",Models of coevolution and speciation in plants and their pollinators.,1984,American Naturalist,124,2,,220,243,,122,10.1086/284265,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021584385&doi=10.1086%2f284265&partnerID=40&md5=8f1d61cbdae9ef87d87234615db37237,"Dept of Biol, Tulane Univ, New Orleans, LA 70118, USA.","Kiester, A.R., Dept of Biol, Tulane Univ, New Orleans, LA 70118, USA.; Lande, R., Dept of Biol, Tulane Univ, New Orleans, LA 70118, USA.; Schemske, D.W., Dept of Biol, Tulane Univ, New Orleans, LA 70118, USA.","Reciprocal selective forces on characters in mutualistic species create lines of equilibria for their mean phenotypes. Diversification between geographically isolated pairs of mutualistic populations can thus occur by random genetic drift. In each species the rate of differentiation between populations depends in part on the effective size of local populations of its mutualistic partner. Sexual selection in a pollinator species, through mating preferences in one sex based on the pollination behavior of the opposite sex, can produce rapid coevolution and speciation in both the pollinator and the plant populations. Patterns of mutualistic coevolution are discussed with particular reference to population structure, ecological interactions, and species diversity in orchids and orchid bees, figs and fig wasps, and yuccas and yucca moths. -from Authors",,Article,,Scopus,2-s2.0-0021584385
"Bernhardt P., Kenrick J., Knox R.B.",Pollination biology and the breeding system of Acacia retinodes ( Leguminosae: Mimosoideae).,1984,Annals - Missouri Botanical Garden,71,1,,17,29,,59,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021557934&partnerID=40&md5=e27c3db13cba2b2a35ff1b4636c4ab7d,,"Bernhardt, P.; Kenrick, J.; Knox, R.B.","Coastal populations of Acacia retinodes var. uncifolia are protogynous and highly self-incompatible. Flowers are nectarless but insects appear to be attracted to the inflorescences both by the yellow floral color and distinctive fragrance. Floral foragers represented 3 insects orders but solitary bees in the Colletidae and Halictidae are the major pollen vectors. The method of removal of pollen from the anthers is via thoracic vibration. Because female phase flowers offer no pollen, foraging by bees on such flowers is interpreted as a trend towards partial pollination by deceit.-from Authors",,Article,,Scopus,2-s2.0-0021557934
Taylor R.J.,Floral anthocyanins of Aquilegia and their relationship to distribution and pollination biology of the species.,1984,Bulletin - Torrey Botanical Club,111,4,,462,468,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021558709&partnerID=40&md5=349502be4f1038785a387345105f6383,"Dept of Biology, Western Washington Univ., Bellingham, WA 98225, USA.","Taylor, R.J., Dept of Biology, Western Washington Univ., Bellingham, WA 98225, USA.","Employing chromatographic and spectrophotometric methods, floral anthocyanins of Aquilegia species were identified. The relationship between floral pigmentation and regionally available pollinators is described as a classical example of coadaptation.-from Author",,Article,,Scopus,2-s2.0-0021558709
"CURRAH L., OCKENDON D.J.",Pollination activity by blowflies and honeybees on onions in breeders' cages,1984,Annals of Applied Biology,105,1,,167,176,,2,10.1111/j.1744-7348.1984.tb02812.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981848700&doi=10.1111%2fj.1744-7348.1984.tb02812.x&partnerID=40&md5=c7b4906aa37d3039bc89c0f8f1c61248,"National Vegetable Research Station, Wellesbourne, Warwick, CV35 9EF, United Kingdom","CURRAH, L., National Vegetable Research Station, Wellesbourne, Warwick, CV35 9EF, United Kingdom; OCKENDON, D.J., National Vegetable Research Station, Wellesbourne, Warwick, CV35 9EF, United Kingdom","Honeybees (Apis mellifera) and three species of blowflies (Calliphora vomitoria, Lucilia caesar and L. sericata) were observed on mass?pollinated populations of onions (Allium cepa) in 4·4 × 3·6 m × 2?2·5 m cages in June?August 1977. Pollination activity at temperatures from 14° to 28°C was compared on the basis of mean time per flower touched on each umbel visit. Honeybees did not forage below 16°C. Above 16°C their mean time per flower was short (1·4 s) and varied little with temperature. For blowflies, it decreased markedly from 12·1 s at 14–15·5°C to 2·7 s at 26°C and above, largely because at low temperatures flies spent long periods quiescent or grooming rather than actively feeding. When flowering was not completely synchronous between cultivars, honeybees were more selective than blowflies, but where flowering was synchronous, both types of pollinator visited the two cultivars at random. For the size of cage used, neither type of insect had a distinct advantage as a pollinator of onions, despite their different behaviour patterns. Copyright © 1984, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-84981848700
"Powlesland M.H., Powlesland M.H.",Reproductive biology of three species of melicytus (violaceae) in new zealand,1984,New Zealand Journal of Botany,22,1,,81,94,,11,10.1080/0028825X.1984.10425235,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002398719&doi=10.1080%2f0028825X.1984.10425235&partnerID=40&md5=3b125ab60ec10b397f7b41fc4c56b253,"Botany Department, University of Canterbury, Private Bag, Christchurch, New Zealand; 88 Maida Vale Road Roseneath, Wellington, New Zealand","Powlesland, M.H., Botany Department, University of Canterbury, Private Bag, Christchurch, New Zealand; Powlesland, M.H., 88 Maida Vale Road Roseneath, Wellington, New Zealand","The flower structure, pollination, sex expression, and some secondary sex characters of Melicytus lanceolatus, M. ramiflorus, and M. micranthus are described. All three species are strictly dioecious. Male-biased sex ratios occur in M. lanceolatus and M. ramiflorus. There is a marked contrast in flower structure between M. lanceolatus and the other two species. In M. lanceolatus, as in most species of the Violaceae, the pollen is concealed by apical appendages of the anther connectives and fusion along the edges of adjacent anthers. Nectar is concealed within purple petals. In the flowers of M. ramiflorus and M. micranthus, the anthers are free and the apical appendages are much reduced, so the pollen is exposed. The petals are white or yellow and are recurved, exposing the nectaries. M. lanceolatus represents the more primitive condition, and the other two species show a loss of specialisation of flower structure, the reverse of the usual trend in floral evolution in the angiosperms. The three species are insect pollinated. A variety of insect species visit the flowers of M. lanceolatus and M. ramiflorus. Syrphids are the only insects which visit flowers of both sexes of M. micranthus. Foraging behaviour of most insect species on the flowers is unsystematic. Fruit of all species are adapted for animal dispersal and two species of birds were seen feeding on berries of M. ramiflorus. © 1984 Taylor & Francis Group, LLC.",Dioecy; Diptera; Floral biology; Melicytus; Melicytus lanceolatus; Melicytus micranthus; Melicytus ramiflorus; New Zealand flora; Pollination; Sex expression; Sex ratios; Violaceae,Article,,Scopus,2-s2.0-0002398719
"PRICE S.D., BARRETT S.C.H.",The function and adaptive significance of tristyly in Pontederia cordata L. (Pontederiaceae),1984,Biological Journal of the Linnean Society,21,3,,315,329,,12,10.1111/j.1095-8312.1984.tb00369.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037659058&doi=10.1111%2fj.1095-8312.1984.tb00369.x&partnerID=40&md5=e98a602ab54ed7689d3a574e8fe8584a,"Department of Botany, University of Toronto, Toronto, Ontario, M5S 1A1, Canada","PRICE, S.D., Department of Botany, University of Toronto, Toronto, Ontario, M5S 1A1, Canada; BARRETT, S.C.H., Department of Botany, University of Toronto, Toronto, Ontario, M5S 1A1, Canada","Darwin proposed that the adaptive significance of tristyly is to promote insect?mediated pollination among floral morphs with anthers and stigmas at equivalent levels (legitimate pollination). Strong pollen trimorphism in Pontederia cordata enables an evaluation of this hypothesis. In an investigation of pollen flow patterns in different parts of the North American range of the species, legitimate pollination of some morphs was observed in all but one population investigated. However at only one site (Ft. McCoy, Florida) was Darwin's hypothesis confirmed for the three floral morphs. The long?styled morph most frequently exhibited legitimate pollination, the mid?styled morph was intermediate, and the short?styled morph rarely experienced legitimate pollination. Temporal variation in pollen flow was observed during the flowering season of P. cordata. Total stigmatic pollen loads decreased as the density of inflorescences and activity of pollinators declined. In spite of variable total loads the legitimate component was relatively constant in the long? and mid?styled forms, while in the short?styled form this measure increased as the season progressed. Little variation was detected between stigmatic samples collected at different times during a single day. Legitimate pollination may be inhibited by local foraging of pollinators and the spatial segregation of floral morphs. At Paugh Lake (Ontario) over 75% of all bumble bee flights are among the five nearest neighbours of a particular inflorescence. In the same population, there is a probability of over 70% that the nearest three neighbours of an inflorescence are of the same floral morph. Despite these influences, legitimate pollination occurs in P. cordata, suggesting substantial pollen carryover. Copyright © 1984, Wiley Blackwell. All rights reserved",Pollination; Pontederia cordata; Pontederiaceae; tristyly,Article,,Scopus,2-s2.0-0037659058
"Kodric-Brown A., Brown J.H., Byers G.S., Gori D.F.",Organization of a tropical island community of hummingbirds and flowers.,1984,Ecology,65,5,,1358,1368,,54,10.2307/1939116,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021557937&doi=10.2307%2f1939116&partnerID=40&md5=ff5e01553c1f2554d5e01953f631486c,"Dept. Ecology, Univ. of Arizona, Tucson, Arizona 85721, USA.","Kodric-Brown, A., Dept. Ecology, Univ. of Arizona, Tucson, Arizona 85721, USA.; Brown, J.H., Dept. Ecology, Univ. of Arizona, Tucson, Arizona 85721, USA.; Byers, G.S., Dept. Ecology, Univ. of Arizona, Tucson, Arizona 85721, USA.; Gori, D.F., Dept. Ecology, Univ. of Arizona, Tucson, Arizona 85721, USA.","The studied community in SW Puerto Rico consists of 3 species of hummingbirds and at least 13 species of plants with tubular flowers specialized for hummingbird pollination. Two large hummingbirds, Anthracothorax dominicus and A. viridis, occupy largely nonoverlapping foraging areas, habitats, and elevations but overlap in their utilization of 6 species of flowers that have long tubes and secrete copious nectar. Chlorostilbon maugaeus is much smaller and forages legitimately almost exclusively on the other 5 species of flowers which have shorter tubes and secrete less nectar. Thus the community consists of 2 largely nonoverlapping subunits. Specificity is maintained because long-tubed flowers restrict legitimate foraging to large, long-billed hummingbirds, which are attracted to their high nectar levels, and because the short-tubed flowers secrete sufficient nectar for economical foraging by small, but not large, hummingbirds. -from Authors",,Article,,Scopus,2-s2.0-0021557937
COX R.M.,SENSITIVITY OF FOREST PLANT REPRODUCTION TO LONG RANGE TRANSPORTED AIR POLLUTANTS: IN VITRO AND IN VIVO SENSITIVITY OF OENOTHERA PARVIFLORA L. POLLEN TO SIMULATED ACID RAIN,1984,New Phytologist,97,1,,63,70,,23,10.1111/j.1469-8137.1984.tb04109.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021541686&doi=10.1111%2fj.1469-8137.1984.tb04109.x&partnerID=40&md5=798061a9d82db52cbccc533e1ef2a5fd,"Department of Botany, Institute for Environmental Studies, University of Toronto, Toronto, Ontario, M5S 1A1, Canada","COX, R.M., Department of Botany, Institute for Environmental Studies, University of Toronto, Toronto, Ontario, M5S 1A1, Canada","Effects of simulated acid precipitation on pollination in Oenothera parviflora L. from different populations were examined both in vitro and in vivo. The responses of pollen to acidity (pH 5.6 to 2.6) in standing drop cultures and the stigma receptivity of flowers under field simulations of acid rain were observed. The response of pollen in vitro indicated significant inhibitory effects of pH, and demonstrated that pH values ? 3.6 were inhibitory to both germination and tube growth, when compared with the treatment of pH 5.6. Dosages of LD50 for in vitro pollen germination, taken as the initial pH of cultures for the different pollens, ranged from pH 3.49 to 3.72. Stigma receptivity assessed by germination and initial tube growth on the stigmatic surface also declined significantly (P &lt; 0.01) in response to acid rain simulation prior to hand pollinations. Again simulants ? pH 3.6 significantly reduced stigma receptivity compared with the treatment at pH 5.6. Here LD 50, dosages, taken as the pH of the simulant, were pH 3.45 and 4.66 for the failure of potentially viable pollen to germinate, or produce tubes three times the length of the grain, respectively. These results are discussed in relation to rain chemistry in Southern Ontario, Canada. Copyright © 1984, Wiley Blackwell. All rights reserved",acid rain; Oenothera parviflora; pollen germination; Pollination,Article,,Scopus,2-s2.0-0021541686
"Cole F.R., Firmage D.H.",The floral ecology of Platanthera blephariglottis.,1984,American Journal of Botany,71,5,,700,710,,29,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021535049&partnerID=40&md5=7e729aca65f48ba017c17589bd671b94,"Dept of Biol, Colby College, Waterville, ME 04901, USA.","Cole, F.R., Dept of Biol, Colby College, Waterville, ME 04901, USA.; Firmage, D.H., Dept of Biol, Colby College, Waterville, ME 04901, USA.","The floral ecology of a central Maine population of Platanthera blephariglottis was studied during the 1979-1981. Although this species possesses characteristics typical of moth-pollinated plants, only diurnal pollinators were documented, primarily Hesperiidae, Pieridae, and Apidae. Pollinators were scarce throughout the study, yet vectors were necessary for successful capsule set. Average capsule set per plant was lowest (32.2%) in 1979 when 362 plants bloomed and highest in 1980 (80.2%) when 202 plants flowered. Capsule set was limited by pollinator activity. Adaptations of P. blephariglottis, including sequential flowering, length of receptivity, nectar production and inflorescence size, enable consistently successful reproduction regardless of microhabitat. This orchid is well-adapted to reproduce in environments experiencing periods of unfavorable weather and low pollinator abundance.-from Authors",,Article,,Scopus,2-s2.0-0021535049
WHATLEY J.M.,THE ULTRASTRUCTURE OF PLASTIDS IN THE PETALS OF CALTHA PALUSTRIS L.,1984,New Phytologist,97,2,,227,231,,5,10.1111/j.1469-8137.1984.tb04126.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982638649&doi=10.1111%2fj.1469-8137.1984.tb04126.x&partnerID=40&md5=19aab6e3b90dede2158efafa4ca566fb,"Botany School, University of Oxford, South Parks Road, Oxford, UX1 3RA, United Kingdom","WHATLEY, J.M., Botany School, University of Oxford, South Parks Road, Oxford, UX1 3RA, United Kingdom","The petals of Caltha palustris are unusual in that they contain chromoplasts belonging to two different ultrastructural classes. Other forms of plastid are also present and one of these provides the petal with a reflective starch layer. These different types of plastid and several distinctive features of petal morphology all point to a type of petal which is particularly well?adapted to encourage pollination of the flower by insects. Copyright © 1984, Wiley Blackwell. All rights reserved",Caltha palustris; insect pollination; petals; Plastids; ultrastructure,Article,,Scopus,2-s2.0-84982638649
"Kay Q.O.N., Lack A.J., Bamber F.C., Davies C.R.","DIFFERENCES BETWEEN SEXES IN FLORAL MORPHOLOGY, NECTAR PRODUCTION AND INSECT VISITS IN A DIOECIOUS SPECIES, SILENE DIOICA",1984,New Phytologist,98,3,,515,529,,62,10.1111/j.1469-8137.1984.tb04145.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982522284&doi=10.1111%2fj.1469-8137.1984.tb04145.x&partnerID=40&md5=00cee2a363dab5302d79c7bce50de09c,"Department of Botany and Microbiology, University College of Swansea, Singleton Park, Swansea, SA2 8PP, United Kingdom","Kay, Q.O.N., Department of Botany and Microbiology, University College of Swansea, Singleton Park, Swansea, SA2 8PP, United Kingdom; Lack, A.J., Department of Botany and Microbiology, University College of Swansea, Singleton Park, Swansea, SA2 8PP, United Kingdom; Bamber, F.C., Department of Botany and Microbiology, University College of Swansea, Singleton Park, Swansea, SA2 8PP, United Kingdom; Davies, C.R., Department of Botany and Microbiology, University College of Swansea, Singleton Park, Swansea, SA2 8PP, United Kingdom","Silene dioica (L.) Clairv. was studied in several wild populations near Swansea and in an experimental population to determine the extent of differences between the sexes in floral morphology, nectar production, and insect visits to flowers, and the effects of these differences on seed set. Male flowers are larger than female flowers and are borne more densely over a longer period. Male flowers have longer and more frequently white corona scales which may mimic the projecting white styles of female flowers. Male and female flowers were observed to secrete similar quantities of nectar sugar on the first morning of opening, but female flowers secreted more than males subsequently, and the total volumes of nectar secreted by female flowers were considerably greater. Male plants varied more than females in the total quantity of nectar sugar secreted per flower. Nectar concentration was nearly always greater in male flowers than in female flowers. Bumblebees, particularly Bombus hortorum (L.), B. pascuorum (Scop.) and B. terrestris (L.), were the most important visitors to the. flowers of S. dioica in the study sites, with some honeybees [Apis mellifera (L.)], butterflies (mainly Pieridae) and hoverflies (Syrphidae). Some visitors, including those that were most numerous at some sites, made most or all of their visits illegitimately. In the field in 1980 many visitors were observed to discriminate in favour of male flowers, which were much more numerous than female flowers. In the experimental population in 1981, many visitors discriminated in favour of female flowers, which were more numerous than in the field populations but were still substantially outnumbered by male flowers. Some individual bumblebees showed a change in preferences during the day, disciminating in favour of female flowers only during the afternoon, when the nectar resources available from female flowers were proportionately greater. The total numbers of visits that were observed to female and male flowers in the experimental population corresponded closely with the total quantities of nectar sugar available from each sex. The importance of the different insect visitors and of their discrimination between sexes in pollination is discussed. Seed set did not appear to be reduced by discrimination or insufficiency of pollinator visits in closely spaced plants, but was reduced in plants isolated by distances of 15 m or greater. Copyright © 1984, Wiley Blackwell. All rights reserved",dioecy; foraging; nectar; pollination; Silene dioica,Article,,Scopus,2-s2.0-84982522284
"O'NEILL P., SINGH M.B., NEALES T.F., KNOX R.B., WILLIAMS E.G.",Carbon dioxide blocks the stigma callose response following incompatible pollinations in Brassica,1984,"Plant, Cell & Environment",7,4,,285,288,,9,10.1111/1365-3040.ep11589475,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982728806&doi=10.1111%2f1365-3040.ep11589475&partnerID=40&md5=e5caf5d295f8fd844392a2fc2cffba88,"Plant Cell Biology Research Centre, School of Botany, University of Melbourne, Parkville, Victoria, 3052, Australia","O'NEILL, P., Plant Cell Biology Research Centre, School of Botany, University of Melbourne, Parkville, Victoria, 3052, Australia; SINGH, M.B., Plant Cell Biology Research Centre, School of Botany, University of Melbourne, Parkville, Victoria, 3052, Australia; NEALES, T.F., Plant Cell Biology Research Centre, School of Botany, University of Melbourne, Parkville, Victoria, 3052, Australia; KNOX, R.B., Plant Cell Biology Research Centre, School of Botany, University of Melbourne, Parkville, Victoria, 3052, Australia; WILLIAMS, E.G., Plant Cell Biology Research Centre, School of Botany, University of Melbourne, Parkville, Victoria, 3052, Australia","Abstract. Carbon dioxide is known to overcome sporophytic self?incompatibility in Brassica. Elevated CO2 (30 mmol CO2 mol?1 air), supplied via a flowthrough gas system, was shown to block the formation of rejection callose in the surface stigmatic papillae of Brassica campestris var. T15 following self?pollination. Possible mechanisms by which CO2 may affect callose formation are discussed. Copyright © 1984, Wiley Blackwell. All rights reserved",Brassica campestris: callose; carbon dioxide; self?incompatibility,Article,,Scopus,2-s2.0-84982728806
"Dowker B.D., Horobin J.F., Crowther T.C.",Breeding of improved open-pollinated populations of spring-sown onions,1984,The Journal of Agricultural Science,102,3,,615,623,,3,10.1017/S0021859600042167,https://www.scopus.com/inward/record.uri?eid=2-s2.0-9544236808&doi=10.1017%2fS0021859600042167&partnerID=40&md5=a6fde7a2cf35179fd4f172236a87f471,"National Vegetable Research Station, Wellesbourne, Warwick CV35 9EF, United Kingdom; Yates Research, Old West Coast Road, Courtenay, R.D. 1, Christchurch, New Zealand","Dowker, B.D., National Vegetable Research Station, Wellesbourne, Warwick CV35 9EF, United Kingdom, Yates Research, Old West Coast Road, Courtenay, R.D. 1, Christchurch, New Zealand; Horobin, J.F., National Vegetable Research Station, Wellesbourne, Warwick CV35 9EF, United Kingdom; Crowther, T.C., National Vegetable Research Station, Wellesbourne, Warwick CV35 9EF, United Kingdom","Various population improvement methods were applied to the spring-sown bulb onion crop. Synthetic populations were developed by recurrent selection, basing this selection on the performance of inbred lines per se for improved yield, bulb quality and storage performance. From the synthetic populations, partially inbred populations were also developed by half-sib selection methods. Results showed that gains, primarily in storage performance and marketable yield, were obtained in many of the synthetics. The mean gain in yield per cycle was of a similar magnitude to gains reported for maize using similar selection procedures although individual onion synthetic populations varied considerably in their achieved gains. Further gains in quality and storage performance, with no reduction in yield, were obtained by the development of partially inbred populations from the synthetics. These results are discussed in relation to the breeding of improved onion cultivars in the U.K. © 1984, Cambridge University Press. All rights reserved.",,Article,,Scopus,2-s2.0-9544236808
Robinson G.E.,Orchids pollinated by euglossine bees,1984,Bee World,65,2,,68,73,,,10.1080/0005772X.1984.11098778,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950616792&doi=10.1080%2f0005772X.1984.11098778&partnerID=40&md5=60612c8b9d4dd99ea6eb0687d9ead813,"Department of Entomology, Cornell University, Ithaca, NY, 14853, United States","Robinson, G.E., Department of Entomology, Cornell University, Ithaca, NY, 14853, United States",[No abstract available],,Article,,Scopus,2-s2.0-84950616792
"COLLINS B.G., NEWLAND C., BRIFFA P.",Nectar utilization and pollination by Australian honeyeaters and insects visiting Calothamnus quadrifidus (Myrtaceae),1984,Australian Journal of Ecology,9,4,,353,365,,33,10.1111/j.1442-9993.1984.tb01373.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021570514&doi=10.1111%2fj.1442-9993.1984.tb01373.x&partnerID=40&md5=e3e99caf1816dc7ac9272e34fc974282,"School of Biology, Western Australian Institute of Technology, Kent Street, Bentley, 6102, Australia","COLLINS, B.G., School of Biology, Western Australian Institute of Technology, Kent Street, Bentley, 6102, Australia; NEWLAND, C., School of Biology, Western Australian Institute of Technology, Kent Street, Bentley, 6102, Australia; BRIFFA, P., School of Biology, Western Australian Institute of Technology, Kent Street, Bentley, 6102, Australia","Nectar availability in Calothamnus quadrifidus flowers was studied at Wongamine Nature Reserve in late spring (November). Despite some overnight depletion by moths and other invertebrates, more nectar was present in flowers at dawn than at the preceding dusk. Significant nectar depletion occurred within a few hours after dawn, mainly due to foraging by two honeyeater species. Lichmera indistincta and Phylidonyris nigra. Thereafter, nectar availability was maintained at relatively low levels, principally because of foraging by honeyeaters and honey bees. Apis mellifera, that became active during the warmer part of the day. Although individual honeyeaters consumed more nectar than A. mellifera, honey bees were so abundant that their total impact was greater than that of either honeyeater species for much of the day. Transfer of C. quadrifidus pollen between flowers is necessary in order to achieve a high level of seed set, as the flowers appear to be protandrous. Honeyeaters appeared to be considerably more significant pollen vectors than A. mellifera. Copyright © 1984, Wiley Blackwell. All rights reserved",,Article,,Scopus,2-s2.0-0021570514
"Dubey P.S., Shrivastava A., Shevade A.",Pesticidal toxicity bioassay with pollen damage,1984,"Environmental Pollution. Series A, Ecological and Biological",34,4,,293,295,,3,10.1016/0143-1471(84)90108-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021601048&doi=10.1016%2f0143-1471%2884%2990108-9&partnerID=40&md5=95b4d78e86ea4f2d33176c826b40cd0b,"School of Studies in Botany, Vikram University, Ujjain, MP, India","Dubey, P.S., School of Studies in Botany, Vikram University, Ujjain, MP, India; Shrivastava, A., School of Studies in Botany, Vikram University, Ujjain, MP, India; Shevade, A., School of Studies in Botany, Vikram University, Ujjain, MP, India",The potential toxicity of herbicides to pollen grains was reported on earlier. Data obtained from field and laboratory studies also indicate a toxicity due to insecticides. The combined effect of two organophosphate insecticides and a dinitro herbicide indicated a loss of viability of about 60% in the pollen of the egg plant Solanum melongena. The study also suggests the use of pollen as a material for the bioassay of pesticide toxicity. © 1984.,,Article,,Scopus,2-s2.0-0021601048
"Ghosh S., Shivanna K.R.",Structure and cytochemistry of the stigma and pollen-pistil interaction in Zephyranthes,1984,Annals of Botany,53,1,,91,106,,21,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345472463&partnerID=40&md5=1020df0709a9d0bd99e2a6e46111a8bd,"Department of Botany, University of Delhi, Delhi 110007, India","Ghosh, S., Department of Botany, University of Delhi, Delhi 110007, India; Shivanna, K.R., Department of Botany, University of Delhi, Delhi 110007, India","The stigma in Zephyranthes candida and Z. citrina is of the dry type with a continuous cuticle-pellicle. In some papillae, however, the terminal portion of the cuticle-pellicle is lifted upwards and occasionally even disrupted by the accumulation of a secretion product below it. Both non-specific esterases and acid phosphatases are present on the stigma surface. The style is solid with a central core of transmitting tissue which has conspicuous intercellular spaces containing a matrix that includes proteins, polysaccharides and pectic substances.Zephyranthes citrina is self-compatible while Z. candida is self-incompatible. Followng incompatible pollination in Z. candida, pollen germination is normal but pollen tube growth is inhibited at the junction of the stigma and style. Self-incompatibility can be overcome by bud pollination. Protein synthesis is necessary for pollen germination in both species. Concanavalin A binds to the stigma surface of both species, but does not affect pollen tube penetration in Z. candida. In crosses between the two species typical unilateral incompatibility is observed when Z. candida is used as the pistillate parent. © 1984 Annals of Botany Company.",Dry stigma; Pollen-pistil interaction; Self-incompatibility; Stigma-surface enzymes; Unilateral-incompatibility; Zephyranthes,Article,,Scopus,2-s2.0-0345472463
"Fowler N.L., Levin D.A.",Ecological constraints on the establishment of a novel polyploid in competition with its diploid progenitor.,1984,American Naturalist,124,5,,703,711,,129,10.1086/284307,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021537757&doi=10.1086%2f284307&partnerID=40&md5=0debdffbf77ac16f0c8d112389e1fa37,"Dept Botany, Univ Texas, Austin, TX 78712, USA.","Fowler, N.L., Dept Botany, Univ Texas, Austin, TX 78712, USA.; Levin, D.A., Dept Botany, Univ Texas, Austin, TX 78712, USA.","Competition between a newly formed polyploid and one of its diploid parental species has been modeled. Models were based on the Lotka-Volterra competition model, to which were added terms representing the positive frequency-dependent effect (minority disadvantage) as a result of lowered fertility caused by the receipt of inappropriate pollen from the other cytotype. A new polyploid may persist by replacing its diploid parent as a result of the combination of a very small diploid population, the existence of an unstable equilibrium between the 2 cytotypes, and chance events (probably the most common route); by coexisting with it as the result of niche separation; or by outcompeting and replacing it (probably very rare). However, the conditions for all of these possibilities are quite restrictive. The model and results are applicable in some degree to the establishment of other novel cytotypes, and also to pairs of species that compete for resources and also experience minority disadvantage (perhaps because of competition for pollinators) with respect to each other.-Authors",,Article,,Scopus,2-s2.0-0021537757
Wright M.,A note on some insects associated with cocoa in ecuador,1984,Tropical Pest Management,30,1,,29,31,,,10.1080/09670878409370848,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960639258&doi=10.1080%2f09670878409370848&partnerID=40&md5=0bae3550e7527a2423f26e99110a7072,"Department of Forestry and Natural Resources, The University, Edinburgh, United Kingdom; Nature Conservancy Council, 2 Beresford Terrace, Ayr, United Kingdom","Wright, M., Department of Forestry and Natural Resources, The University, Edinburgh, United Kingdom, Nature Conservancy Council, 2 Beresford Terrace, Ayr, United Kingdom","A total of 33 species of insects, chiefly Hemiptera, Diptera and Hymenoptera, were collected on wild and planted cocoa in Ecuador during July and August 1981. The insects are listed together with subjective estimates of their abundances. Preferred locations on the plant are recorded, and brief comments are made on the possible effects of the insects as pests or pollinators. © 1984, Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-84960639258
"Hamilton R.I., Valentine B.",Infection of orchid pollen by odontoglossum ringspot and cymbidium mosaic viruses,1984,Canadian Journal of Plant Pathology,6,3,,185,190,,2,10.1080/07060668409501548,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900747482&doi=10.1080%2f07060668409501548&partnerID=40&md5=53290e876b21aa7ac385a63bd21ab611,"Research Station, Agriculture Canada, NW6660, Canada; Marine Drive, Vancouver, V6T1X2, Canada","Hamilton, R.I., Research Station, Agriculture Canada, NW6660, Canada, Marine Drive, Vancouver, V6T1X2, Canada; Valentine, B., Research Station, Agriculture Canada, NW6660, Canada, Marine Drive, Vancouver, V6T1X2, Canada","Electron microscopy of thin sections of pollinia from Cymbidium and Cattleya species infected, respectively, withondontoglossum ringspot virus(ORS V) and cymbidium mosaic virus (CyMV) showed the presence of virions typical of the respective viruses. About 10% of the pollen grains in pollinia from theORSV-infected orchids were infected while less than !% of those from theCyMV-infected orchids contained visible virions. Virions of both viruses were detected in leaves of orchids infected with these viruses but none were found in leaves or pollinia of an apparently virus-free orchid. The possible role of infected pollen in the transmission of ORSV and CyMV to seedlings is being examined by the use of controlled pollination of virus-free mother plants. © Taylor & Francis Group, LLC.",,Article,,Scopus,2-s2.0-84900747482
Murphy D.D.,Butterflies and their nectar plants: the role of the checkerspot butterfly Euphydryas editha as a pollen vector.,1984,Oikos,43,1,,113,117,,17,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021607445&partnerID=40&md5=cfd303fa9c64614a8a0619e45342aaef,"Dept Bio Sci, Stanford Univ, Stanford, CA 94305, USA.","Murphy, D.D., Dept Bio Sci, Stanford Univ, Stanford, CA 94305, USA.","Euphydryas editha is probably a successful pollen vector for only some of the flower species it visits. Its success as a pollinator of its preferred sources depends on the specific floral array present, which not only differs from location to location, but also changes from year to year at a given location, and even shifts markedly through a given flight season Euphydryas editha probably are not parasites on all the flowers they visit, yet neither do they appear to be tightly coevolved with those flowers. These and perhaps most butterflies might be more appropriately viewed as facultative mutualists in very loosely coevolved relationships with their nectar sources. -from Author",,Article,,Scopus,2-s2.0-0021607445
