Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Document Type,Access Type,Source,EID
"Miedaner T., Hübner M., Koch S., Seggl A., Wilde P.",Biomass yield of self-incompatible germplasm resources and their testcrosses in winter rye,2010,Plant Breeding,129,4,,369,375,,7,10.1111/j.1439-0523.2010.01777.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958160927&doi=10.1111%2fj.1439-0523.2010.01777.x&partnerID=40&md5=51d25435c46547b986c652b68c0cf8b2,"State Plant Breeding Institute (720), Universität Hohenheim, 70593 Stuttgart, Germany; Nordsaat Saatzucht GmbH, 38895 Böhnshausen, Germany; KWS LOCHOW GmbH, 29303 Bergen, Germany","Miedaner, T., State Plant Breeding Institute (720), Universität Hohenheim, 70593 Stuttgart, Germany; Hübner, M., State Plant Breeding Institute (720), Universität Hohenheim, 70593 Stuttgart, Germany; Koch, S., State Plant Breeding Institute (720), Universität Hohenheim, 70593 Stuttgart, Germany; Seggl, A., State Plant Breeding Institute (720), Universität Hohenheim, 70593 Stuttgart, Germany, Nordsaat Saatzucht GmbH, 38895 Böhnshausen, Germany; Wilde, P., KWS LOCHOW GmbH, 29303 Bergen, Germany","Winter rye is an ideal crop for the agricultural energy production because of its vigourous growth, high nutrient- and water use efficiency, and low input production. For the use in biogas plants, maximal biomass yield with dry matter contents of >30% is an essential breeding aim. The objectives were to analyse the potential of 25 germplasm resources of various geographic origin for the rapid improvement of biomass yield compared with 22 and 12 full-sib families selected for forage and grain use, respectively. Population per se and testcross performance with two testers were evaluated for early growth, heading, plant height, dry matter content and dry matter yield across seven environments (location-year combinations) harvested as whole plants at late milk-ripening. Dry matter yield ranged, on an average, from 130 to 141 dt/ha for population per se performance and from 150 to 158 dt/ha for testcross performance (0% water content). Genotypic variances were significant (P = 0.01) throughout, entry-mean heritabilities for biomass yield were moderate to high (0.67-0.91). In both materials, germplasm resources and forage rye had on average the highest biomass yield. The best individual entry was a population hybrid with 'Florida Black' as pollinator (173 dt/ha). Three released hybrid cultivars selected for high grain yield were among the entries with the lowest biomass yield at milk ripening. Germplasm resources showed significant genotypic correlations between dry matter yield and early growth, heading date, dry matter content in the testcrosses. Genotypic correlations between populations per se and testcrosses were significant and high for germplasm resources and forage rye. In conclusion, germplasm resources have a high potential for maximal biomass yield when whole-plant harvest occurs at milk ripening. © 2010 Blackwell Verlag GmbH.",Biogas; Dry matter; Forage; Hybrid rye; Population parameter; Yield,Article,,Scopus,2-s2.0-77958160927
Allsopp E.,"Investigation into the apparent failure of chemical control for management of western flower thrips, Frankliniella occidentalis (Pergande), on plums in the Western Cape Province of South Africa",2010,Crop Protection,29,8,,824,831,,7,10.1016/j.cropro.2010.03.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954815096&doi=10.1016%2fj.cropro.2010.03.009&partnerID=40&md5=ef84ad248f5687c4e8240527900584bb,"ARC Infruitec-Nietvoorbij, Private Bag X5026, Stellenbosch 7599, South Africa","Allsopp, E., ARC Infruitec-Nietvoorbij, Private Bag X5026, Stellenbosch 7599, South Africa","Western flower thrips (WFT), Frankliniella occidentalis (Pergande), causes russetting, pansy spot and silvering damage on plums. Despite routine insecticide applications for thrips control, some plum producers report economic losses due to pansy spot damage, pits and holes that render fruit unfit for export. Six commercial plum orchards in two climatic regions in the Western Cape Province, South Africa, were monitored to determine (1) why current management practices based on monitoring and insecticide applications failed to prevent damage in some orchards, and (2) whether WFT is responsible for pitting damage. Western flower thrips was the dominant thrips species in all orchards, though low numbers of Frankliniella schultzei Trybom also occurred. Blue sticky traps were more efficient for monitoring WFT and F. schultzei than yellow traps. Insecticide applications early in bloom and unfavourable weather conditions for thrips flight contributed to very low numbers of WFT on sticky traps during the flowering and fruit set periods. Flower dissections, however, revealed varying levels of oviposition damage to ovaries and fruitlets. Dissections confirmed that WFT enter flowers to lay eggs in the ovaries and other flower parts before petals are fully open. No consistent significant relationship between sticky trap counts and WFT oviposition damage to plums were found, therefore no treatment threshold level could be recommended. Insecticide applications during bloom limited thrips feeding damage, but were too late to prevent oviposition damage. Some oviposition sites developed into typical pansy spots, whilst others formed holes or pits that increased in size as the fruit matured. After insecticide applications ended, and as air temperature increased, WFT populations increased. Weeds and wild vegetation in and around orchards provide a continuous source of potential infestation for as long as the fruit remains attractive and vulnerable to WFT. As oviposition damage by WFT can occur before flowers open, and because of the risk to pollinators when insecticides are applied during flowering, a purely chemical control strategy does not appear to be feasible. A new approach to WFT management is required. © 2010 Elsevier Ltd.",Chemical control; Frankliniella occidentalis; Monitoring; Oviposition damage; Sticky traps; Western flower thrips,Article,,Scopus,2-s2.0-77954815096
"Deshmukh N.D., Jadhav B.P., Halakude And I.S., Rajput J.C.",Identification of new resistant sources for yellow vein mosaic virus disease of okra (Abelmoschus esculentus L.),2010,Pestology,34,8,,16,19,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650667170&partnerID=40&md5=05cf85141247e348eaba5b89b9b8ef2e,"Nirmal Agricultural Research and Development Foundation, Bhadgaon Road, Pachora, Jalgaon-424 105 (M.S.), India; Plant Breeder, Nirmal Seeds Pvt. Ltd., Pachora Dist, Jalgaon (M.S.), India; Nirmal Seeds Pvt. Ltd., Pachora Dist., Jalgaon (M.S.), India","Deshmukh, N.D., Nirmal Agricultural Research and Development Foundation, Bhadgaon Road, Pachora, Jalgaon-424 105 (M.S.), India, Plant Breeder, Nirmal Seeds Pvt. Ltd., Pachora Dist, Jalgaon (M.S.), India; Jadhav, B.P., Nirmal Agricultural Research and Development Foundation, Bhadgaon Road, Pachora, Jalgaon-424 105 (M.S.), India, Nirmal Seeds Pvt. Ltd., Pachora Dist., Jalgaon (M.S.), India; Halakude And, I.S., Nirmal Agricultural Research and Development Foundation, Bhadgaon Road, Pachora, Jalgaon-424 105 (M.S.), India, Nirmal Seeds Pvt. Ltd., Pachora Dist., Jalgaon (M.S.), India; Rajput, J.C., Nirmal Agricultural Research and Development Foundation, Bhadgaon Road, Pachora, Jalgaon-424 105 (M.S.), India, Nirmal Seeds Pvt. Ltd., Pachora Dist., Jalgaon (M.S.), India","Okra (Abelmoschus exculentus L.) is a major and widely grown vegetable crop in India. The existing commercial varieties/hybrids were observed to be susceptible to YVMV disease. Even the wild Abelmoschus spp. showed susceptibility. Generation of new variability for future crop improvement were the major task before the vegetable scientists. Systematic research resulted in new variability in okra which was taken for studies. An experiment was conducted to evaluate the resistant sources among the new developed genotypes. Thirty five open pollinated genotypes of okra were extensively screened against yellow vein mosaic virus for four successive years (2004-2007) o\er two seasons per year i.e. kharif and summer, at Nirmal Agricultural Research and Development Foundation (NARD), Bhadgaon, Dist-Jalgaon (Maharashtra). Among the genotypes, NOL-285 was found absolutely free (HR) from YVMV disease, whereas NOL-303, NOL-145 showed moderate reaction (R). On the other hand, NOL-2-1, NOL-364 and NOL-260 showed severe reaction. It was also observed that per cent yellow vein mosaic virus incidence was higher in summer season than that of kharif. Moreover, the incidence of YVMV in different genotypes showed great variation from season to season and year to year.",Okra; Screening methods; Yvmv resistance,Article,,Scopus,2-s2.0-78650667170
"Rajwana I.A., Malik A.U., Khan A.S., Saleem B.A., Malik S.A.",A new mango hybrid shows better shelf life and fruit quality,2010,Pakistan Journal of Botany,42,4,,2503,2512,,12,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958533624&partnerID=40&md5=f45a7c83a4b649c5036dc1500f2ed680,"University College of Agriculture, Bahauddin Zakariya University, Multan, Pakistan; Institute of Horticultural Sciences, University of Agriculture, Faisalabad, Pakistan; Institute of Pure and Applied Biology, Bahauddin Zakariya University, Multan, Pakistan","Rajwana, I.A., University College of Agriculture, Bahauddin Zakariya University, Multan, Pakistan; Malik, A.U., Institute of Horticultural Sciences, University of Agriculture, Faisalabad, Pakistan; Khan, A.S., Institute of Horticultural Sciences, University of Agriculture, Faisalabad, Pakistan; Saleem, B.A., Institute of Horticultural Sciences, University of Agriculture, Faisalabad, Pakistan; Malik, S.A., Institute of Pure and Applied Biology, Bahauddin Zakariya University, Multan, Pakistan","Mango cultivars are mostly the result of selections from open pollinated chance seedlings of indigenous/introduced germplasm. Development of mango hybrid remains a major focus to boost local industry. Pakistan, being an important mango producing country developed a hybrid 'Faiz Kareem' by making a cross between two commercial mango cultivars i.e., Anwar Ratole X Chaunsa. These studies were carried out to compare the fruit ripening behaviour and quality of this new promising mango hybrid cultivar Faiz Kareem with its parents under ambient (28±2°C; 65-70% RH) conditions. Mature fruits of three cultivars were harvested randomly from a commercial orchard in district Multan, Punjab. During ripening, data on various physico-chemical characteristics including physiological fruit weight loss percentage, fruit softness, visual peel colour, titratable acidity, total soluble solids, sugars, vitamin C, and total carotenoids were recorded daily up to 7 days. Under ambient conditions all the cultivars took 7 days to ripe however, Faiz Kareem expressed better firmness, which indicates its potential for extended shelf life. Highest levels of total sugars (25.88%), total soluble solids (26.75°Brix) and total carotenoids (69.99?g g-1) were observed in Chaunsa while lowest in Faiz Kareem (23.71%, 25.54°Brix and 24.60 ?g g-1, respectively) which can be an advantage for extended storage and for sugar conscious consumers. Taste panel studies also showed clear preference for hybrid cultivar Faiz Kareem followed by Chaunsa and Anwar Ratole. Results of the study will help to understand the potential of Faiz Kareem for domestic and export markets.",,Article,,Scopus,2-s2.0-77958533624
"Ulyshen M.D., Soon V., Hanula J.L.",On the vertical distribution of bees in a temperate deciduous forest,2010,Insect Conservation and Diversity,3,3,,222,228,,26,10.1111/j.1752-4598.2010.00092.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958536403&doi=10.1111%2fj.1752-4598.2010.00092.x&partnerID=40&md5=259da48b44a182513dbd459717ff1734,"USDA Forest Service, Southern Research Station, Athens, GA, United States; Deparment of Zoology, Institute of Ecology and Earth Sciences, University of Tartu, Tartu, Estonia","Ulyshen, M.D., USDA Forest Service, Southern Research Station, Athens, GA, United States; Soon, V., Deparment of Zoology, Institute of Ecology and Earth Sciences, University of Tartu, Tartu, Estonia; Hanula, J.L., USDA Forest Service, Southern Research Station, Athens, GA, United States","1. Despite a growing interest in forest canopy biology, very few studies have examined the vertical distribution of forest bees. In this study, bees were sampled using 12 pairs of flight-intercept traps suspended in the canopy (?15 m) and near the ground (0.5 m) in a bottomland hardwood forest in the southeastern United States. 2. In total, 6653 bees from 5 families and 71 species were captured. Augochlora pura (Say) (Halictidae), accounted for over 91% of all bees collected and was over 40 times more abundant on average in the canopy than near the ground. 3. Even after removing A. pura from the dataset, bee abundance, richness and Shannon's diversity were considerably higher in the canopy than near the ground. 4. According to both non-metric multidimensional scaling and analysis of similarities, the bee community in the canopy was distinct from that near the ground. Based on indicator species analysis, A. pura, Lasioglossum imitatum (Smith), Lasioglossum versatum sensu Mitch., and Lasioglossum zephyrum (Smith) were significantly associated with the canopy whereas Andrena personata Robertson and Lasioglossum macoupinense (Robertson) were significantly associated with the ground. 5. Augochlora pura was consistently more abundant in the canopy than near the ground throughout the season, but was more so in mid-to-late summer (i.e., June-September), a period coinciding with low floral resource availability. As a group, the remaining bee community exhibited a similar pattern. 6. We suspect that bees frequent the canopy, particularly during times of low nectar and pollen availability, to acquire non-floral resources such as honeydew and sap. © 2010 The Royal Entomological Society.",Arboreal; Arthropods; Biodiversity; Bottomland hardwood forests; Floodplains; Insects; Pollinators; Sweat bees; Vertical stratification; Wetlands; Window traps,Article,,Scopus,2-s2.0-77958536403
"Diggle P.K., Abrahamson N.J., Baker R.L., Barnes M.G., Koontz T.L., Lay C.R., Medeiros J.S., Murgel J.L., Shaner M.G.M., Simpson H.L., Wu C.C., Marshall D.L.",Dynamics of maternal and paternal effects on embryo and seed development in wild radish (Raphanus sativus),2010,Annals of Botany,106,2,,309,319,,12,10.1093/aob/mcq110,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955082273&doi=10.1093%2faob%2fmcq110&partnerID=40&md5=98f0e30dff2d824c75b4c9753b8769fc,"Department of Ecology and Evolutionary Biology, University of Colorado, Boulder, CO 80309, United States; Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States","Diggle, P.K., Department of Ecology and Evolutionary Biology, University of Colorado, Boulder, CO 80309, United States; Abrahamson, N.J., Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States; Baker, R.L., Department of Ecology and Evolutionary Biology, University of Colorado, Boulder, CO 80309, United States; Barnes, M.G., Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States; Koontz, T.L., Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States; Lay, C.R., Department of Ecology and Evolutionary Biology, University of Colorado, Boulder, CO 80309, United States; Medeiros, J.S., Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States; Murgel, J.L., Department of Ecology and Evolutionary Biology, University of Colorado, Boulder, CO 80309, United States; Shaner, M.G.M., Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States; Simpson, H.L., Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States; Wu, C.C., Department of Ecology and Evolutionary Biology, University of Colorado, Boulder, CO 80309, United States; Marshall, D.L., Department of Biology, University of New Mexico, Albuquerque, NM 87131, United States","Background and Aims Variability in embryo development can influence the rate of seed maturation and seed size, which may have an impact on offspring fitness. While it is expected that embryo development will be under maternal control, more controversial hypotheses suggest that the pollen donor and the embryo itself may influence development. These latter possibilities are, however, poorly studied. Characteristics of 10-d-old embryos and seeds of wild radish (Raphanus sativus) were examined to address: (a) the effects of maternal plant and pollen donor on development; (b) the effects of earlier reproductive events (pollen tube growth and fertilization) on embryos and seeds, and the influence of embryo size on mature seed mass; (c) the effect of water stress on embryos and seeds; (d) the effect of stress on correlations of embryo and seed characteristics with earlier and later reproductive events and stages; and (e) changes in maternal and paternal effects on embryo and seed characteristics during development. Methods Eight maternal plants (two each from four families) and four pollen donors were crossed and developing gynoecia were collected at 10 d post-pollination. Half of the maternal plants experienced water stress. Characteristics of embryos and seeds were summarized and also compared with earlier and later developmental stages. Key ResultsIn addition to the expected effects of the maternal plants, all embryo characters differed among pollen donors. Paternal effects varied over time, suggesting that there are windows of opportunity for pollen donors to influence embryo development. Water-stress treatment altered embryo characteristics; embryos were smaller and less developed. In addition, correlations of embryo characteristics with earlier and later stages changed dramatically with water stress.Conclusions The expected maternal effects on embryo development were observed, but there was also evidence for an early paternal role. The relative effects of these controls may change over time. Thus, there may be times in development when selection on the maternal, paternal or embryo contributions to development are more and less likely. © The Author 2010. Published by Oxford University Press on behalf of the Annals of Botany Company. All rights reserved.",embryo development; maternal effects; paternal effects; Raphanus sativus; seed development; seed size; water stress; wild radish,Article,,Scopus,2-s2.0-77955082273
"Wang H., Sork V.L., Wu J., Ge J.",Effect of patch size and isolation on mating patterns and seed production in an urban population of Chinese pine (Pinus tabulaeformis Carr.),2010,Forest Ecology and Management,260,6,,965,974,,16,10.1016/j.foreco.2010.06.014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955516446&doi=10.1016%2fj.foreco.2010.06.014&partnerID=40&md5=10218181a3aabcb52670ed7272470e9a,"State Key Laboratory of Earth Surface Processes, Resource Ecology and College of Life Sciences, Beijing Normal University, Beijing 100875, China; Department of Ecology and Evolution Biology, Institute of the Environment, University of California, Los Angeles, CA 90095-1606, United States; School of Life Sciences and Global Institute of Sustainability, Arizona State University, Tempe, AZ 5287, United States","Wang, H., State Key Laboratory of Earth Surface Processes, Resource Ecology and College of Life Sciences, Beijing Normal University, Beijing 100875, China; Sork, V.L., Department of Ecology and Evolution Biology, Institute of the Environment, University of California, Los Angeles, CA 90095-1606, United States; Wu, J., State Key Laboratory of Earth Surface Processes, Resource Ecology and College of Life Sciences, Beijing Normal University, Beijing 100875, China, School of Life Sciences and Global Institute of Sustainability, Arizona State University, Tempe, AZ 5287, United States; Ge, J., State Key Laboratory of Earth Surface Processes, Resource Ecology and College of Life Sciences, Beijing Normal University, Beijing 100875, China","Fragmentation is a critical issue for tree populations because the creation of small patches can reduce local population size and increase isolation, both of which can promote inbreeding and its negative consequences, as well as loss of genetic diversity. To test the hypothesis that patch size and isolation influence mating patterns or seed production in forest trees, we utilize the spatial array of trees of an urban population of Chinese Pine (Pinus tabulaeformis Carr.) planted in patches around Beijing. Our design includes 28 urban patches, with patch size ranging from 1 to 2000 adult trees and isolation (edge distance index) ranging from 37.5m to 245.8m. We examined the average number of seeds per cone and percentage of viable seed per cone for each patch as measures of seed production. By utilizing seven paternally inherited chloroplast microsatellite loci, we estimated the mating pattern parameters for each patch, including the level of selfing, the amount of immigrant pollen and the effective number of pollen sources (Nep). Using a general linear model selection procedure based on AIC value, we found patch size was the best predictor of the selfing and immigration rate; smaller patches had a higher selfing and immigration rate. Small patches with one adult had relatively high Nep which indicates connectivity among urban patches. However, due to the reduced amount of immigrant pollen and limited diversity of local pollen, intermediate sized patches (with 5-10 adults) had the lowest Nep among the study patches. For patches with more than 10 adults, Nep was increased with patch size. The percentage of viable seeds per cone significantly decreased with patch size, indicating a possible negative consequence of inbreeding. The effect of patch size on mating patterns and seed production suggests that the patches of trees experience less connectivity than trees within continuous forest. These findings indicate that forest management practices should emphasize the maintenance of an optimal patch size because, despite the fact that tree species show the potential for long distance pollen movement, the number of local trees strongly influences the mating patterns. © 2010 Elsevier B.V.",AIC; Fragmentation; General linear model; Paternity analysis; Pinus tabulaeformis; Urban landscape,Article,,Scopus,2-s2.0-77955516446
"Pastoret P.P., Moutou F.",Invasive species. Part 1: General aspects and biodiversity. Part 2: Concrete examples.,2010,Revue scientifique et technique (International Office of Epizootics),29,2,,421,"422, 419-420, 423-424",,1,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952277874&partnerID=40&md5=424d01899e1abc351f59442859a97979,"World Organisation for Animal Health (OIE), 12, rue de Prony, 75017 Paris, France.","Pastoret, P.P., World Organisation for Animal Health (OIE), 12, rue de Prony, 75017 Paris, France.; Moutou, F.",[No abstract available],,Article,,Scopus,2-s2.0-79952277874
"Socias I Company R., Fernández I Martí A., Kodad O., Alonso J.M.","Self-compatibility evaluation in almond: Strategies, achievements, and failures",2010,HortScience,45,8,,1155,1159,,9,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958105361&partnerID=40&md5=0cca1d03b547d87b546d2b7b00a0efa4,"Unidad de Fruticultura, Centro de Investigación y Tecnología Agroalimentaria de Aragón (CITA), Av. Montañana 930, 50059 Zaragoza, Spain","Socias I Company, R., Unidad de Fruticultura, Centro de Investigación y Tecnología Agroalimentaria de Aragón (CITA), Av. Montañana 930, 50059 Zaragoza, Spain; Fernández I Martí, A., Unidad de Fruticultura, Centro de Investigación y Tecnología Agroalimentaria de Aragón (CITA), Av. Montañana 930, 50059 Zaragoza, Spain; Kodad, O., Unidad de Fruticultura, Centro de Investigación y Tecnología Agroalimentaria de Aragón (CITA), Av. Montañana 930, 50059 Zaragoza, Spain; Alonso, J.M., Unidad de Fruticultura, Centro de Investigación y Tecnología Agroalimentaria de Aragón (CITA), Av. Montañana 930, 50059 Zaragoza, Spain","Several approaches have been used in evaluating self-compatibility in almond. These include fruit set after self-pollination and bagging, pollen tube growth, and the more recent Sf allele identification by molecular markers and gene sequencing. However, none of these methods have given fully reliable results because they all show advantages and limitations. Pollen contamination may distort pollination results as well as inaccuracies during fruit setting operations. Factors other than self-compatibility such as inbreeding may affect fruit set and pollen tube growth. Detection of S alleles by RNase activity and polymerase chain reaction analysis by consensus primers has not always been conclusive. The differential phenotypic expression of the Sfa and the Sfi alleles has revealed that the presence of the Sf allele is not the only requirement for selfcompatibility expression in almond. As a consequence, the coding region of the Sf allele may not be the sole factor involved in that expression, which may be caused by modifier genes outside this region. Missequencing of alleles has also created confusion for allele identification. Thus, self-compatibility evaluation in almond must involve a better knowledge of the plant material as a whole, and not only of its genotype. All factors involved in setting a commercial crop in conditions of solid plantings of a single cultivar must be put together to evaluate almond self-compatibility. This approach is fundamental for the understanding of self-compatibility in almond and for the evaluation of the new selections in a breeding program.",Allele identification; Breeding; Gene sequencing; Modifier genes; Prunus amygdalus batsch; Sf allele,Article,,Scopus,2-s2.0-77958105361
"Matsumoto S., Yamada K., Shiratake K., Koketsu T., Negishi H., Taneda A., Fukui H., Ueda Y.",Gene flow via pollen spread from cultivated roses used as hosts of a transgenic rose to wild roses,2010,Acta Horticulturae,870,,,175,182,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957110044&partnerID=40&md5=526557b37de8526622900cf3056d3407,"Graduate School of Bioagricultural Sciences, Nagoya University, Chikusa Nagoya 464-8601, Japan; Department of Biology, Faculty of Education, Gifu University, Gifu 501-1193, Japan; Plant Biology Research Center, College of Bioscience and Biotechnology, Chubu University, Kasugai, Aichi 487-8501, Japan; Laboratory of Horticulture, Faculty of Applied Biological Science, Gifu University, Gifu 501-1193, Japan; Gifu International Academy of Horticulture, Gifu 509-0251, Gifu 501-1193, Japan","Matsumoto, S., Graduate School of Bioagricultural Sciences, Nagoya University, Chikusa Nagoya 464-8601, Japan; Yamada, K., Graduate School of Bioagricultural Sciences, Nagoya University, Chikusa Nagoya 464-8601, Japan; Shiratake, K., Graduate School of Bioagricultural Sciences, Nagoya University, Chikusa Nagoya 464-8601, Japan; Koketsu, T., Department of Biology, Faculty of Education, Gifu University, Gifu 501-1193, Japan; Negishi, H., Plant Biology Research Center, College of Bioscience and Biotechnology, Chubu University, Kasugai, Aichi 487-8501, Japan; Taneda, A., Plant Biology Research Center, College of Bioscience and Biotechnology, Chubu University, Kasugai, Aichi 487-8501, Japan; Fukui, H., Laboratory of Horticulture, Faculty of Applied Biological Science, Gifu University, Gifu 501-1193, Japan; Ueda, Y., Gifu International Academy of Horticulture, Gifu 509-0251, Gifu 501-1193, Japan","We observed visiting insects near cultivated roses (Rosa hybrida) including genotypes used to generate transgenic roses and wild roses (Rosa spp.) to clarify the possibility of gene flow under natural conditions. From May to July, pollengathering bees visited mainly rose species from 8:00 to 12:00 in the morning. The bees preferentially visited the rose species (R. rugosa, R. hirtula, R. bracteata and R. luciae), over the cultivated roses (R. Easy Going, R. Princess of Wales, R. L Aimant and R. WGS), probably due to the higher quantity of pollen produced and greater accessibility by the single-petaled wild species as compared to the double-petaled cultivated roses. Therefore, it seemed that cross-hybridization of rose species by the pollen of the cultivated roses is low under natural conditions. However, gene flow from R. Lavande to R. spp. was possible given the high rate of honeybee visitation on R. LavandeOn the other hand, in October, flies were observed on both wild roses (R.rugosa) and cultivated roses. However, the contribution of pollination between wild and cultivated roses by the flies seemed to be low due to their lower pollen carrying ability.",Insect observations; Pollination; Pollinators; R. hybrida; R. spp,Article,,Scopus,2-s2.0-77957110044
"Dötterl S., Vereecken N.J.",The chemical ecology and evolution of bee-flower interactions: A review and perspectives,2010,Canadian Journal of Zoology,88,7,,668,697,,72,10.1139/Z10-031,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952552734&doi=10.1139%2fZ10-031&partnerID=40&md5=466eae7d530c55a33dc3da36f18daebe,"Department of Plant Systematics, University of Bayreuth, D-95440 Bayreuth, Germany; Evolutionary Biology and Ecology, Free University of Brussels/Université Libre de Bruxelles, Avenue FD Roosevelt 50 CP 160/12, B-1050 Brussels, Belgium; Institute of Systematic Botany, University of Zurich, Zollikerstrasse 107, CH-8008 Zurich, Switzerland","Dötterl, S., Department of Plant Systematics, University of Bayreuth, D-95440 Bayreuth, Germany; Vereecken, N.J., Evolutionary Biology and Ecology, Free University of Brussels/Université Libre de Bruxelles, Avenue FD Roosevelt 50 CP 160/12, B-1050 Brussels, Belgium, Institute of Systematic Botany, University of Zurich, Zollikerstrasse 107, CH-8008 Zurich, Switzerland","Bees and angiosperms have shared a long and intertwined evolutionary history and their interactions have resulted in remarkable adaptations. Yet, at a time when the ""pollination crisis"" is of major concern as natural populations of both wild and honey bees (Apis mellifera L., 1758) face alarming decline rates at a worldwide scale, there are important gaps in our understanding of the ecology and evolution of bee-flower interactions. In this review, we summarize and discuss the current knowledge about the role of floral chemistry versus other communication channels in bee-pollinated flowering plants, both at the macro- and micro-evolutionary levels, and across the specialization-generalization gradient. The available data illustrate that floral scents and floral chemistry have been largely overlooked in bee-flower interactions, and that pollination studies integrating these components along with pollinator behaviour in a phylogenetic context will help gain considerable insights into the sensory ecology and the evolution of bees and their associated flowering plants.",,Article,,Scopus,2-s2.0-77952552734
"Severns P.M., Moldenke A.R.",Management tradeoffs between focal species and biodiversity: Endemic plant conservation and solitary bee extinction,2010,Biodiversity and Conservation,19,12,,3605,3609,,10,10.1007/s10531-010-9897-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957994048&doi=10.1007%2fs10531-010-9897-7&partnerID=40&md5=b3a54657e25c22c8950f0a7c12d675c5,"Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, United States","Severns, P.M., Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, United States; Moldenke, A.R., Department of Botany and Plant Pathology, Oregon State University, Corvallis, OR 97331, United States","Conservation of rare species and ecosystem biodiversity should not lead to conflicts. However, situations may arise when the management of focal species places non-target species at risk. In the Willamette Valley of western Oregon, USA, eradication of a naturally hybridizing Grindelia integrifolia × Grindelia nana (Asteraceae) population from a wildlife refuge to preserve genetically ""pure"" populations of endemic G. integrifolia populations to the North, eliminated a dominant, late-summer, flowering plant from the plant community. While this decision undoubtedly arose from good intentions, the hybrid Grindelia was the sole pollen resource for the last known population (numbered in 100s prior to Grindelia removal) of an endemic solitary bee, Melissodes pullatella (Anthophoridae), a rare wetland butterfly, Lycaena xanthoides (Lycaenidae), and very likely additional pollinators. Approximately 15 years after the removal of Grindelia from the wildlife refuge, we found several small populations of M. pullatella (<20 individuals sighted) about 70 km to the south of the refuge in hybrid Grindelia-dominated remnant and restored wetlands. We present this case study to highlight the loss of local biodiversity that can accompany single species driven ecosystem management. We hope that land managers will consider not only the preservation of the formally recognized rare species in their conservation strategy but also the impacts of management practices on site biodiversity. © 2010 Springer Science+Business Media B.V.",Grassland; Grindelia; Habitat restoration; Invertebrate conservation; Melissodes; Pollinators; Solitary bees; Umbrella species; Wetlands,Article,,Scopus,2-s2.0-77957994048
